t psi theta phi
6.643322 -7.903976 1.289915 92.200244
6.653327 -7.916876 1.290964 92.337923
6.663332 -7.929763 1.292015 92.475609
6.673337 -7.942639 1.293066 92.613304
6.683342 -7.955502 1.294120 92.751008
6.693347 -7.968352 1.295174 92.888720
6.703352 -7.981189 1.296230 93.026440
6.713357 -7.994013 1.297287 93.164170
6.723362 -8.006824 1.298345 93.301908
6.733367 -8.019622 1.299405 93.439655
6.743372 -8.032407 1.300466 93.577412
6.753377 -8.045178 1.301528 93.715178
6.763382 -8.057935 1.302591 93.852954
6.773387 -8.070678 1.303655 93.990739
6.783392 -8.083408 1.304721 94.128534
6.793397 -8.096123 1.305787 94.266339
6.803402 -8.108825 1.306855 94.404155
6.813407 -8.121512 1.307923 94.541981
6.823412 -8.134184 1.308993 94.679817
6.833417 -8.146841 1.310063 94.817664
6.843422 -8.159484 1.311134 94.955522
6.853427 -8.172112 1.312206 95.093391
6.863432 -8.184724 1.313279 95.231272
6.873437 -8.197321 1.314353 95.369163
6.883442 -8.209902 1.315428 95.507067
6.893447 -8.222468 1.316503 95.644982
6.903452 -8.235018 1.317580 95.782909
6.913457 -8.247552 1.318656 95.920848
6.923462 -8.260069 1.319734 96.058800
6.933467 -8.272570 1.320812 96.196765
6.943472 -8.285054 1.321891 96.334742
6.953477 -8.297522 1.322971 96.472732
6.963482 -8.309972 1.324051 96.610735
6.973487 -8.322405 1.325131 96.748752
6.983492 -8.334821 1.326212 96.886783
6.993497 -8.347219 1.327294 97.024827
7.003502 -8.359599 1.328376 97.162885
7.013507 -8.371962 1.329458 97.300958
7.023512 -8.384305 1.330541 97.439046
7.033517 -8.396631 1.331624 97.577148
7.043522 -8.408937 1.332708 97.715265
7.053527 -8.421225 1.333792 97.853398
7.063532 -8.433494 1.334876 97.991546
7.073537 -8.445743 1.335960 98.129710
7.083542 -8.457972 1.337045 98.267889
7.093547 -8.470181 1.338130 98.406086
7.103552 -8.482370 1.339215 98.544298
7.113557 -8.494539 1.340300 98.682528
7.123562 -8.506687 1.341385 98.820775
7.133567 -8.518815 1.342470 98.959039
7.143572 -8.530921 1.343556 99.097321
7.153577 -8.543005 1.344641 99.235621
7.163582 -8.555068 1.345726 99.373939
7.173587 -8.567108 1.346812 99.512275
7.183592 -8.579127 1.347897 99.650631
7.193597 -8.591122 1.348982 99.789006
7.203602 -8.603095 1.350067 99.927400
7.213607 -8.615045 1.351152 100.065814
7.223612 -8.626971 1.352237 100.204248
7.233617 -8.638873 1.353321 100.342703
7.243622 -8.650751 1.354405 100.481178
7.253627 -8.662605 1.355489 100.619675
7.263632 -8.674433 1.356573 100.758193
7.273637 -8.686237 1.357656 100.896733
7.283642 -8.698015 1.358739 101.035295
7.293647 -8.709767 1.359821 101.173880
7.303652 -8.721493 1.360903 101.312488
7.313657 -8.733193 1.361985 101.451119
7.323662 -8.744865 1.363066 101.589774
7.333667 -8.756511 1.364146 101.728453
7.343672 -8.768128 1.365226 101.867156
7.353677 -8.779717 1.366305 102.005885
7.363682 -8.791278 1.367384 102.144639
7.373687 -8.802811 1.368462 102.283418
7.383692 -8.814313 1.369539 102.422224
7.393697 -8.825786 1.370615 102.561056
7.403702 -8.837229 1.371691 102.699916
7.413707 -8.848642 1.372766 102.838803
7.423712 -8.860023 1.373840 102.977718
7.433717 -8.871373 1.374913 103.116662
7.443722 -8.882691 1.375986 103.255634
7.453727 -8.893976 1.377057 103.394636
7.463732 -8.905229 1.378127 103.533668
7.473737 -8.916448 1.379197 103.672730
7.483742 -8.927633 1.380265 103.811824
7.493747 -8.938784 1.381332 103.950948
7.503752 -8.949901 1.382398 104.090105
7.513757 -8.960981 1.383463 104.229295
7.523762 -8.972026 1.384526 104.368517
7.533767 -8.983034 1.385588 104.507773
7.543772 -8.994006 1.386649 104.647064
7.553777 -9.004939 1.387709 104.786389
7.563782 -9.015835 1.388767 104.925750
7.573787 -9.026692 1.389824 105.065147
7.583792 -9.037509 1.390880 105.204580
7.593797 -9.048286 1.391933 105.344051
7.603802 -9.059023 1.392986 105.483559
7.613807 -9.069719 1.394036 105.623107
7.623812 -9.080373 1.395085 105.762693
7.633817 -9.090984 1.396133 105.902320
7.643822 -9.101552 1.397178 106.041987
7.653827 -9.112076 1.398222 106.181695
7.663832 -9.122556 1.399264 106.321445
7.673837 -9.132990 1.400304 106.461238
7.683842 -9.143378 1.401342 106.601075
7.693847 -9.153720 1.402378 106.740956
7.703852 -9.164014 1.403413 106.880882
7.713857 -9.174260 1.404445 107.020853
7.723862 -9.184457 1.405474 107.160871
7.733867 -9.194604 1.406502 107.300937
7.743872 -9.204701 1.407528 107.441050
7.753877 -9.214746 1.408551 107.581213
7.763882 -9.224739 1.409572 107.721426
7.773887 -9.234679 1.410590 107.861689
7.783892 -9.244566 1.411606 108.002004
7.793897 -9.254397 1.412619 108.142371
7.803902 -9.264172 1.413630 108.282792
7.813907 -9.273891 1.414638 108.423268
7.823912 -9.283553 1.415643 108.563798
7.833917 -9.293156 1.416646 108.704385
7.843922 -9.302700 1.417645 108.845029
7.853927 -9.312183 1.418642 108.985731
7.863932 -9.321605 1.419636 109.126493
7.873937 -9.330965 1.420626 109.267314
7.883942 -9.340261 1.421614 109.408197
7.893947 -9.349493 1.422598 109.549142
7.903952 -9.358660 1.423579 109.690151
7.913957 -9.367760 1.424557 109.831224
7.923962 -9.376792 1.425531 109.972363
7.933967 -9.385756 1.426502 110.113568
7.943972 -9.394650 1.427469 110.254841
7.953977 -9.403473 1.428433 110.396183
7.963982 -9.412224 1.429392 110.537595
7.973987 -9.420902 1.430348 110.679079
7.983992 -9.429505 1.431300 110.820635
7.993997 -9.438033 1.432248 110.962265
8.004002 -9.446484 1.433192 111.103969
8.014007 -9.454857 1.434131 111.245750
8.024012 -9.463151 1.435066 111.387608
8.034017 -9.471365 1.435997 111.529546
8.044022 -9.479496 1.436923 111.671563
8.054027 -9.487545 1.437845 111.813661
8.064032 -9.495509 1.438762 111.955842
8.074037 -9.503388 1.439674 112.098107
8.084042 -9.511180 1.440581 112.240457
8.094047 -9.518883 1.441484 112.382893
8.104052 -9.526497 1.442381 112.525418
8.114057 -9.534020 1.443273 112.668032
8.124062 -9.541451 1.444159 112.810736
8.134067 -9.548788 1.445040 112.953533
8.144072 -9.556030 1.445915 113.096423
8.154077 -9.563176 1.446785 113.239407
8.164082 -9.570224 1.447649 113.382488
8.174087 -9.577173 1.448506 113.525667
8.184092 -9.584022 1.449358 113.668944
8.194097 -9.590769 1.450203 113.812322
8.204102 -9.597413 1.451042 113.955802
8.214107 -9.603952 1.451874 114.099384
8.224112 -9.610386 1.452700 114.243071
8.234117 -9.616712 1.453519 114.386864
8.244122 -9.622930 1.454331 114.530764
8.254127 -9.629038 1.455135 114.674773
8.264132 -9.635034 1.455933 114.818891
8.274137 -9.640919 1.456723 114.963120
8.284142 -9.646690 1.457505 115.107462
8.294147 -9.652346 1.458280 115.251917
8.304152 -9.657886 1.459047 115.396487
8.314157 -9.663309 1.459805 115.541173
8.324162 -9.668614 1.460555 115.685976
8.334167 -9.673799 1.461297 115.830898
8.344172 -9.678864 1.462031 115.975938
8.354177 -9.683807 1.462755 116.121099
8.364182 -9.688628 1.463471 116.266381
8.374187 -9.693326 1.464177 116.411785
8.384192 -9.697900 1.464874 116.557313
8.394197 -9.702349 1.465561 116.702963
8.404202 -9.706673 1.466239 116.848739
8.414207 -9.710870 1.466907 116.994639
8.424212 -9.714942 1.467565 117.140665
8.434217 -9.718886 1.468212 117.286817
8.444222 -9.722702 1.468849 117.433095
8.454227 -9.726392 1.469475 117.579500
8.464232 -9.729953 1.470090 117.726032
8.474237 -9.733387 1.470694 117.872690
8.484242 -9.736693 1.471287 118.019476
8.494247 -9.739871 1.471869 118.166388
8.504252 -9.742922 1.472438 118.313426
8.514257 -9.745847 1.472996 118.460591
8.524262 -9.748645 1.473541 118.607881
8.534267 -9.751318 1.474074 118.755295
8.544272 -9.753867 1.474595 118.902833
8.554277 -9.756292 1.475103 119.050494
8.564282 -9.758594 1.475598 119.198277
8.574287 -9.760776 1.476079 119.346180
8.584292 -9.762837 1.476548 119.494202
8.594297 -9.764781 1.477002 119.642341
8.604302 -9.766609 1.477443 119.790596
8.614307 -9.768323 1.477870 119.938964
8.624312 -9.769925 1.478283 120.087443
8.634317 -9.771418 1.478682 120.236031
8.644322 -9.772803 1.479066 120.384726
8.654327 -9.774084 1.479435 120.533525
8.664332 -9.775264 1.479789 120.682424
8.674337 -9.776345 1.480128 120.831421
8.684342 -9.777332 1.480452 120.980513
8.694347 -9.778226 1.480761 121.129697
8.704352 -9.779033 1.481054 121.278967
8.714357 -9.779755 1.481331 121.428322
8.724362 -9.780397 1.481592 121.577757
8.734367 -9.780962 1.481838 121.727268
8.744372 -9.781456 1.482067 121.876850
8.754377 -9.781882 1.482280 122.026500
8.764382 -9.782245 1.482476 122.176212
8.774387 -9.782549 1.482656 122.325983
8.784392 -9.782800 1.482819 122.475806
8.794397 -9.783002 1.482966 122.625679
8.804402 -9.783161 1.483096 122.775595
8.814407 -9.783281 1.483209 122.925549
8.824412 -9.783368 1.483305 123.075536
8.834417 -9.783427 1.483384 123.225551
8.844422 -9.783463 1.483446 123.375588
8.854427 -9.783483 1.483491 123.525643
8.864432 -9.783490 1.483519 123.675709
8.874437 -9.783491 1.483530 123.825781
8.884442 -9.783492 1.483523 123.975854
8.894447 -9.783497 1.483500 124.125922
8.904452 -9.783513 1.483459 124.275981
8.914457 -9.783544 1.483402 124.426023
8.924462 -9.783597 1.483327 124.576044
8.934467 -9.783676 1.483235 124.726039
8.944472 -9.783787 1.483127 124.876002
8.954477 -9.783935 1.483001 125.025928
8.964482 -9.784126 1.482859 125.175813
8.974487 -9.784364 1.482700 125.325649
8.984492 -9.784654 1.482524 125.475434
8.994497 -9.785001 1.482332 125.625162
9.004502 -9.785410 1.482124 125.774829
9.014507 -9.785886 1.481899 125.924429
9.024512 -9.786432 1.481658 126.073959
9.034517 -9.787054 1.481400 126.223414
9.044522 -9.787755 1.481127 126.372789
9.054527 -9.788539 1.480838 126.522082
9.064532 -9.789410 1.480534 126.671289
9.074537 -9.790372 1.480214 126.820405
9.084542 -9.791429 1.479879 126.969427
9.094547 -9.792583 1.479528 127.118352
9.104552 -9.793837 1.479163 127.267177
9.114557 -9.795195 1.478783 127.415899
9.124562 -9.796659 1.478388 127.564515
9.134567 -9.798233 1.477979 127.713023
9.144572 -9.799917 1.477556 127.861420
9.154577 -9.801715 1.477118 128.009705
9.164582 -9.803629 1.476667 128.157874
9.174587 -9.805660 1.476202 128.305927
9.184592 -9.807811 1.475724 128.453861
9.194597 -9.810081 1.475233 128.601675
9.204602 -9.812474 1.474728 128.749367
9.214607 -9.814991 1.474211 128.896938
9.224612 -9.817631 1.473681 129.044384
9.234617 -9.820397 1.473139 129.191707
9.244622 -9.823289 1.472584 129.338904
9.254627 -9.826307 1.472018 129.485975
9.264632 -9.829452 1.471439 129.632920
9.274637 -9.832725 1.470849 129.779738
9.284642 -9.836126 1.470248 129.926430
9.294647 -9.839654 1.469636 130.072994
9.304652 -9.843310 1.469012 130.219432
9.314657 -9.847094 1.468378 130.365744
9.324662 -9.851005 1.467734 130.511928
9.334667 -9.855043 1.467079 130.657987
9.344672 -9.859208 1.466413 130.803920
9.354677 -9.863499 1.465738 130.949727
9.364682 -9.867915 1.465053 131.095410
9.374687 -9.872457 1.464359 131.240970
9.384692 -9.877123 1.463655 131.386406
9.394697 -9.881912 1.462942 131.531719
9.404702 -9.886824 1.462220 131.676912
9.414707 -9.891857 1.461489 131.821983
9.424712 -9.897011 1.460749 131.966936
9.434717 -9.902285 1.460001 132.111769
9.444722 -9.907677 1.459244 132.256486
9.454727 -9.913187 1.458480 132.401086
9.464732 -9.918813 1.457707 132.545571
9.474737 -9.924554 1.456927 132.689942
9.484742 -9.930409 1.456139 132.834200
9.494747 -9.936377 1.455343 132.978347
9.504752 -9.942456 1.454540 133.122384
9.514757 -9.948646 1.453730 133.266312
9.524762 -9.954944 1.452913 133.410133
9.534767 -9.961349 1.452089 133.553847
9.544772 -9.967861 1.451259 133.697457
9.554777 -9.974478 1.450422 133.840963
9.564782 -9.981198 1.449578 133.984367
9.574787 -9.988021 1.448728 134.127670
9.584792 -9.994944 1.447872 134.270874
9.594797 -10.001967 1.447010 134.413980
9.604802 -10.009087 1.446142 134.556990
9.614807 -10.016305 1.445268 134.699904
9.624812 -10.023617 1.444388 134.842725
9.634817 -10.031024 1.443503 134.985453
9.644822 -10.038523 1.442613 135.128091
9.654827 -10.046113 1.441717 135.270638
9.664832 -10.053794 1.440816 135.413098
9.674837 -10.061563 1.439910 135.555470
9.684842 -10.069419 1.438999 135.697757
9.694847 -10.077361 1.438084 135.839959
9.704852 -10.085388 1.437163 135.982079
9.714857 -10.093498 1.436238 136.124117
9.724862 -10.101690 1.435308 136.266075
9.734867 -10.109963 1.434374 136.407953
9.744872 -10.118316 1.433436 136.549754
9.754877 -10.126747 1.432493 136.691479
9.764882 -10.135255 1.431547 136.833128
9.774887 -10.143839 1.430596 136.974703
9.784892 -10.152498 1.429641 137.116205
9.794897 -10.161230 1.428682 137.257636
9.804902 -10.170034 1.427720 137.398996
9.814907 -10.178910 1.426754 137.540287
9.824912 -10.187856 1.425784 137.681510
9.834917 -10.196870 1.424810 137.822665
9.844922 -10.205953 1.423834 137.963755
9.854927 -10.215102 1.422853 138.104781
9.864932 -10.224317 1.421870 138.245742
9.874937 -10.233597 1.420883 138.386641
9.884942 -10.242940 1.419893 138.527479
9.894947 -10.252346 1.418900 138.668256
9.904952 -10.261814 1.417905 138.808973
9.914957 -10.271342 1.416906 138.949632
9.924962 -10.280930 1.415904 139.090234
9.934967 -10.290576 1.414899 139.230779
9.944972 -10.300280 1.413892 139.371268
9.954977 -10.310041 1.412882 139.511703
9.964982 -10.319858 1.411869 139.652084
9.974987 -10.329730 1.410854 139.792413
9.984992 -10.339656 1.409836 139.932690
9.994997 -10.349636 1.408816 140.072915
10.005003 -10.359668 1.407794 140.213091
10.015008 -10.369751 1.406769 140.353217
10.025013 -10.379885 1.405742 140.493295
10.035018 -10.390069 1.404712 140.633326
10.045023 -10.400303 1.403681 140.773309
10.055028 -10.410584 1.402647 140.913247
10.065033 -10.420914 1.401612 141.053139
10.075038 -10.431290 1.400574 141.192987
10.085043 -10.441713 1.399534 141.332791
10.095048 -10.452181 1.398493 141.472553
10.105053 -10.462693 1.397450 141.612272
10.115058 -10.473250 1.396404 141.751950
10.125063 -10.483850 1.395358 141.891586
10.135068 -10.494493 1.394309 142.031183
10.145073 -10.505178 1.393259 142.170741
10.155078 -10.515904 1.392207 142.310259
10.165083 -10.526671 1.391153 142.449740
10.175088 -10.537478 1.390098 142.589183
10.185093 -10.548324 1.389042 142.728589
10.195098 -10.559210 1.387984 142.867959
10.205103 -10.570133 1.386925 143.007294
10.215108 -10.581095 1.385864 143.146593
10.225113 -10.592094 1.384802 143.285858
10.235118 -10.603129 1.383739 143.425089
10.245123 -10.614201 1.382675 143.564287
10.255128 -10.625308 1.381609 143.703453
10.265133 -10.636450 1.380542 143.842586
10.275138 -10.647626 1.379474 143.981687
10.285143 -10.658837 1.378405 144.120757
10.295148 -10.670081 1.377335 144.259797
10.305153 -10.681358 1.376264 144.398807
10.315158 -10.692667 1.375192 144.537787
10.325163 -10.704009 1.374119 144.676738
10.335168 -10.715382 1.373045 144.815660
10.345173 -10.726786 1.371970 144.954555
10.355178 -10.738221 1.370895 145.093421
10.365183 -10.749687 1.369819 145.232261
10.375188 -10.761182 1.368742 145.371073
10.385193 -10.772706 1.367664 145.509860
10.395198 -10.784260 1.366585 145.648620
10.405203 -10.795842 1.365506 145.787355
10.415208 -10.807452 1.364427 145.926065
10.425213 -10.819090 1.363346 146.064750
10.435218 -10.830756 1.362265 146.203412
10.445223 -10.842448 1.361184 146.342049
10.455228 -10.854167 1.360102 146.480663
10.465233 -10.865913 1.359020 146.619253
10.475238 -10.877684 1.357937 146.757821
10.485243 -10.889481 1.356854 146.896367
10.495248 -10.901303 1.355770 147.034891
10.505253 -10.913150 1.354687 147.173393
10.515258 -10.925022 1.353603 147.311874
10.525263 -10.936918 1.352518 147.450334
10.535268 -10.948838 1.351434 147.588774
10.545273 -10.960781 1.350349 147.727193
10.555278 -10.972748 1.349264 147.865592
10.565283 -10.984738 1.348179 148.003972
10.575288 -10.996751 1.347094 148.142332
10.585293 -11.008785 1.346008 148.280674
10.595298 -11.020842 1.344923 148.418997
10.605303 -11.032921 1.343838 148.557301
10.615308 -11.045022 1.342752 148.695588
10.625313 -11.057143 1.341667 148.833857
10.635318 -11.069286 1.340582 148.972108
10.645323 -11.081450 1.339496 149.110342
10.655328 -11.093634 1.338411 149.248559
10.665333 -11.105838 1.337327 149.386759
10.675338 -11.118062 1.336242 149.524944
10.685343 -11.130306 1.335157 149.663112
10.695348 -11.142569 1.334073 149.801264
10.705353 -11.154852 1.332989 149.939400
10.715358 -11.167154 1.331906 150.077521
10.725363 -11.179474 1.330822 150.215627
10.735368 -11.191813 1.329739 150.353719
10.745373 -11.204171 1.328657 150.491795
10.755378 -11.216546 1.327575 150.629857
10.765383 -11.228940 1.326493 150.767905
10.775388 -11.241351 1.325412 150.905940
10.785393 -11.253780 1.324331 151.043960
10.795398 -11.266225 1.323251 151.181967
10.805403 -11.278689 1.322171 151.319960
10.815408 -11.291169 1.321092 151.457941
10.825413 -11.303665 1.320014 151.595909
10.835418 -11.316178 1.318936 151.733864
10.845423 -11.328708 1.317859 151.871806
10.855428 -11.341253 1.316783 152.009736
10.865433 -11.353815 1.315707 152.147655
10.875438 -11.366392 1.314632 152.285561
10.885443 -11.378985 1.313558 152.423456
10.895448 -11.391594 1.312485 152.561339
10.905453 -11.404218 1.311413 152.699211
10.915458 -11.416856 1.310341 152.837072
10.925463 -11.429510 1.309270 152.974922
10.935468 -11.442178 1.308201 153.112761
10.945473 -11.454861 1.307132 153.250590
10.955478 -11.467559 1.306064 153.388408
10.965483 -11.480271 1.304998 153.526216
10.975488 -11.492997 1.303932 153.664013
10.985493 -11.505737 1.302867 153.801801
10.995498 -11.518490 1.301804 153.939579
11.005503 -11.531258 1.300742 154.077348
11.015508 -11.544039 1.299681 154.215107
11.025513 -11.556833 1.298621 154.352857
11.035518 -11.569641 1.297562 154.490598
11.045523 -11.582462 1.296504 154.628329
11.055528 -11.595296 1.295448 154.766052
11.065533 -11.608142 1.294393 154.903766
11.075538 -11.621002 1.293340 155.041472
11.085543 -11.633874 1.292288 155.179169
11.095548 -11.646758 1.291237 155.316858
11.105553 -11.659655 1.290188 155.454539
11.115558 -11.672565 1.289140 155.592211
11.125563 -11.685486 1.288093 155.729876
11.135568 -11.698419 1.287048 155.867533
11.145573 -11.711364 1.286005 156.005183
11.155578 -11.724321 1.284963 156.142825
11.165583 -11.737290 1.283923 156.280459
11.175588 -11.750270 1.282885 156.418087
11.185593 -11.763261 1.281848 156.555707
11.195598 -11.776264 1.280813 156.693320
11.205603 -11.789278 1.279780 156.830926
11.215608 -11.802303 1.278748 156.968526
11.225613 -11.815339 1.277718 157.106119
11.235618 -11.828386 1.276690 157.243705
11.245623 -11.841444 1.275664 157.381285
11.255628 -11.854512 1.274640 157.518859
11.265633 -11.867592 1.273617 157.656426
11.275638 -11.880681 1.272597 157.793987
11.285643 -11.893781 1.271579 157.931542
11.295648 -11.906891 1.270562 158.069092
11.305653 -11.920012 1.269548 158.206635
11.315658 -11.933142 1.268536 158.344173
11.325663 -11.946283 1.267525 158.481705
11.335668 -11.959433 1.266517 158.619232
11.345673 -11.972594 1.265511 158.756753
11.355678 -11.985764 1.264508 158.894269
11.365683 -11.998943 1.263506 159.031780
11.375688 -12.012133 1.262507 159.169286
11.385693 -12.025331 1.261510 159.306786
11.395698 -12.038540 1.260515 159.444282
11.405703 -12.051757 1.259523 159.581772
11.415708 -12.064984 1.258533 159.719258
11.425713 -12.078220 1.257545 159.856740
11.435718 -12.091465 1.256560 159.994216
11.445723 -12.104719 1.255578 160.131688
11.455728 -12.117982 1.254598 160.269156
11.465733 -12.131253 1.253620 160.406619
11.475738 -12.144534 1.252645 160.544078
11.485743 -12.157823 1.251673 160.681533
11.495748 -12.171121 1.250703 160.818984
11.505753 -12.184427 1.249736 160.956430
11.515758 -12.197742 1.248772 161.093873
11.525763 -12.211065 1.247810 161.231312
11.535768 -12.224397 1.246851 161.368747
11.545773 -12.237736 1.245895 161.506178
11.555778 -12.251084 1.244942 161.643605
11.565783 -12.264441 1.243992 161.781029
11.575788 -12.277805 1.243044 161.918449
11.585793 -12.291177 1.242100 162.055866
11.595798 -12.304557 1.241158 162.193280
11.605803 -12.317945 1.240219 162.330690
11.615808 -12.331340 1.239284 162.468096
11.625813 -12.344744 1.238351 162.605500
11.635818 -12.358155 1.237422 162.742900
11.645823 -12.371573 1.236496 162.880297
11.655828 -12.385000 1.235573 163.017692
11.665833 -12.398433 1.234653 163.155083
11.675838 -12.411874 1.233736 163.292471
11.685843 -12.425322 1.232822 163.429857
11.695848 -12.438778 1.231912 163.567239
11.705853 -12.452241 1.231005 163.704619
11.715858 -12.465711 1.230102 163.841997
11.725863 -12.479188 1.229202 163.979371
11.735868 -12.492672 1.228305 164.116743
11.745873 -12.506163 1.227412 164.254113
11.755878 -12.519661 1.226522 164.391480
11.765883 -12.533166 1.225636 164.528844
11.775888 -12.546678 1.224753 164.666207
11.785893 -12.560196 1.223874 164.803567
11.795898 -12.573721 1.222999 164.940924
11.805903 -12.587253 1.222127 165.078280
11.815908 -12.600792 1.221259 165.215633
11.825913 -12.614337 1.220395 165.352984
11.835918 -12.627888 1.219534 165.490333
11.845923 -12.641446 1.218677 165.627681
11.855928 -12.655010 1.217824 165.765026
11.865933 -12.668580 1.216975 165.902369
11.875938 -12.682157 1.216130 166.039710
11.885943 -12.695740 1.215288 166.177049
11.895948 -12.709329 1.214451 166.314387
11.905953 -12.722925 1.213617 166.451723
11.915958 -12.736526 1.212788 166.589057
11.925963 -12.750133 1.211963 166.726389
11.935968 -12.763747 1.211141 166.863720
11.945973 -12.777366 1.210324 167.001049
11.955978 -12.790991 1.209511 167.138377
11.965983 -12.804622 1.208702 167.275703
11.975988 -12.818258 1.207898 167.413028
11.985993 -12.831901 1.207097 167.550351
11.995998 -12.845549 1.206301 167.687673
12.006003 -12.859202 1.205510 167.824993
12.016008 -12.872861 1.204722 167.962312
12.026013 -12.886526 1.203939 168.099630
12.036018 -12.900196 1.203161 168.236946
12.046023 -12.913872 1.202387 168.374261
12.056028 -12.927553 1.201617 168.511575
12.066033 -12.941239 1.200852 168.648888
12.076038 -12.954931 1.200091 168.786200
12.086043 -12.968627 1.199335 168.923510
12.096048 -12.982329 1.198584 169.060820
12.106053 -12.996037 1.197837 169.198128
12.116058 -13.009749 1.197095 169.335435
12.126063 -13.023466 1.196357 169.472742
12.136068 -13.037188 1.195625 169.610047
12.146073 -13.050916 1.194897 169.747352
12.156078 -13.064648 1.194174 169.884655
12.166083 -13.078385 1.193456 170.021958
12.176088 -13.092127 1.192742 170.159260
12.186093 -13.105873 1.192034 170.296561
12.196098 -13.119625 1.191330 170.433861
12.206103 -13.133381 1.190632 170.571160
12.216108 -13.147141 1.189938 170.708459
12.226113 -13.160907 1.189249 170.845757
12.236118 -13.174676 1.188566 170.983054
12.246123 -13.188451 1.187887 171.120350
12.256128 -13.202230 1.187214 171.257646
12.266133 -13.216013 1.186546 171.394941
12.276138 -13.229800 1.185883 171.532236
12.286143 -13.243592 1.185225 171.669530
12.296148 -13.257389 1.184572 171.806823
12.306153 -13.271189 1.183925 171.944116
12.316158 -13.284994 1.183283 172.081408
12.326163 -13.298803 1.182646 172.218700
12.336168 -13.312616 1.182015 172.355991
12.346173 -13.326433 1.181389 172.493282
12.356178 -13.340254 1.180769 172.630572
12.366183 -13.354079 1.180154 172.767862
12.376188 -13.367908 1.179544 172.905151
12.386193 -13.381741 1.178940 173.042440
12.396198 -13.395578 1.178341 173.179729
12.406203 -13.409419 1.177748 173.317017
12.416208 -13.423263 1.177161 173.454305
12.426213 -13.437111 1.176579 173.591592
12.436218 -13.450963 1.176003 173.728879
12.446223 -13.464819 1.175432 173.866166
12.456228 -13.478678 1.174867 174.003453
12.466233 -13.492541 1.174308 174.140739
12.476238 -13.506407 1.173755 174.278025
12.486243 -13.520277 1.173207 174.415311
12.496248 -13.534150 1.172666 174.552596
12.506253 -13.548027 1.172130 174.689881
12.516258 -13.561907 1.171599 174.827166
12.526263 -13.575790 1.171075 174.964451
12.536268 -13.589677 1.170557 175.101736
12.546273 -13.603566 1.170045 175.239020
12.556278 -13.617459 1.169538 175.376304
12.566283 -13.631355 1.169038 175.513588
12.576288 -13.645255 1.168543 175.650872
12.586293 -13.659157 1.168055 175.788156
12.596298 -13.673062 1.167573 175.925439
12.606303 -13.686971 1.167096 176.062723
12.616308 -13.700882 1.166626 176.200006
12.626313 -13.714796 1.166162 176.337289
12.636318 -13.728713 1.165704 176.474572
12.646323 -13.742633 1.165253 176.611855
12.656328 -13.756556 1.164807 176.749138
12.666333 -13.770481 1.164368 176.886421
12.676338 -13.784409 1.163935 177.023704
12.686343 -13.798340 1.163508 177.160987
12.696348 -13.812273 1.163088 177.298269
12.706353 -13.826209 1.162674 177.435552
12.716358 -13.840148 1.162266 177.572834
12.726363 -13.854089 1.161864 177.710117
12.736368 -13.868032 1.161469 177.847399
12.746373 -13.881978 1.161080 177.984682
12.756378 -13.895926 1.160698 178.121964
12.766383 -13.909877 1.160322 178.259246
12.776388 -13.923829 1.159953 178.396529
12.786393 -13.937784 1.159590 178.533811
12.796398 -13.951742 1.159233 178.671093
12.806403 -13.965701 1.158883 178.808376
12.816408 -13.979663 1.158540 178.945658
12.826413 -13.993626 1.158203 179.082940
12.836418 -14.007592 1.157873 179.220223
12.846423 -14.021559 1.157549 179.357505
12.856428 -14.035529 1.157232 179.494787
12.866433 -14.049500 1.156921 179.632070
12.876438 -14.063474 1.156617 179.769352
12.886443 -14.077449 1.156320 179.906634
12.896448 -14.091426 1.156029 180.043917
12.906453 -14.105404 1.155746 180.181199
12.916458 -14.119385 1.155468 180.318482
12.926463 -14.133367 1.155198 180.455764
12.936468 -14.147350 1.154934 180.593047
12.946473 -14.161335 1.154677 180.730329
12.956478 -14.175322 1.154426 180.867612
12.966483 -14.189310 1.154183 181.004894
12.976488 -14.203300 1.153946 181.142177
12.986493 -14.217291 1.153716 181.279460
12.996498 -14.231284 1.153493 181.416742
13.006503 -14.245277 1.153276 181.554025
13.016508 -14.259272 1.153067 181.691308
13.026513 -14.273269 1.152864 181.828591
13.036518 -14.287266 1.152668 181.965874
13.046523 -14.301265 1.152479 182.103157
13.056528 -14.315265 1.152297 182.240440
13.066533 -14.329266 1.152122 182.377722
13.076538 -14.343267 1.151953 182.515005
13.086543 -14.357270 1.151792 182.652288
13.096548 -14.371274 1.151637 182.789572
13.106553 -14.385279 1.151489 182.926855
13.116558 -14.399285 1.151348 183.064138
13.126563 -14.413291 1.151214 183.201421
13.136568 -14.427298 1.151087 183.338704
13.146573 -14.441306 1.150967 183.475987
13.156578 -14.455315 1.150854 183.613271
13.166583 -14.469324 1.150748 183.750554
13.176588 -14.483334 1.150649 183.887837
13.186593 -14.497345 1.150557 184.025120
13.196598 -14.511356 1.150472 184.162404
13.206603 -14.525367 1.150393 184.299687
13.216608 -14.539379 1.150322 184.436971
13.226613 -14.553391 1.150258 184.574254
13.236618 -14.567404 1.150200 184.711537
13.246623 -14.581417 1.150150 184.848821
13.256628 -14.595431 1.150107 184.986104
13.266633 -14.609444 1.150070 185.123388
13.276638 -14.623458 1.150041 185.260671
13.286643 -14.637472 1.150019 185.397955
13.296648 -14.651486 1.150003 185.535238
