t psi theta phi
5.920592 -2.461376 1.044097 145.978980
5.922592 -2.461439 1.043942 146.028930
5.924592 -2.461505 1.043783 146.078878
5.926593 -2.461574 1.043621 146.128823
5.928593 -2.461647 1.043455 146.178765
5.930593 -2.461723 1.043286 146.228705
5.932593 -2.461802 1.043113 146.278641
5.934593 -2.461884 1.042937 146.328575
5.936594 -2.461970 1.042757 146.378506
5.938594 -2.462060 1.042573 146.428433
5.940594 -2.462153 1.042386 146.478358
5.942594 -2.462250 1.042196 146.528279
5.944594 -2.462351 1.042002 146.578197
5.946595 -2.462455 1.041804 146.628112
5.948595 -2.462563 1.041604 146.678023
5.950595 -2.462676 1.041399 146.727932
5.952595 -2.462792 1.041192 146.777836
5.954595 -2.462912 1.040981 146.827737
5.956596 -2.463037 1.040766 146.877635
5.958596 -2.463165 1.040549 146.927529
5.960596 -2.463298 1.040328 146.977419
5.962596 -2.463435 1.040103 147.027306
5.964596 -2.463577 1.039876 147.077189
5.966597 -2.463723 1.039645 147.127068
5.968597 -2.463873 1.039411 147.176943
5.970597 -2.464028 1.039173 147.226815
5.972597 -2.464188 1.038933 147.276682
5.974597 -2.464352 1.038689 147.326546
5.976598 -2.464521 1.038442 147.376405
5.978598 -2.464694 1.038193 147.426261
5.980598 -2.464873 1.037939 147.476112
5.982598 -2.465056 1.037683 147.525959
5.984598 -2.465244 1.037424 147.575802
5.986599 -2.465437 1.037162 147.625641
5.988599 -2.465635 1.036897 147.675475
5.990599 -2.465839 1.036628 147.725305
5.992599 -2.466047 1.036357 147.775131
5.994599 -2.466260 1.036083 147.824952
5.996600 -2.466479 1.035806 147.874769
5.998600 -2.466703 1.035526 147.924581
6.000600 -2.466932 1.035243 147.974389
6.002600 -2.467167 1.034958 148.024193
6.004600 -2.467407 1.034669 148.073991
6.006601 -2.467652 1.034378 148.123785
6.008601 -2.467903 1.034084 148.173575
6.010601 -2.468160 1.033787 148.223359
6.012601 -2.468422 1.033488 148.273139
6.014601 -2.468689 1.033185 148.322914
6.016602 -2.468963 1.032880 148.372685
6.018602 -2.469242 1.032573 148.422450
6.020602 -2.469526 1.032263 148.472211
6.022602 -2.469817 1.031950 148.521966
6.024602 -2.470113 1.031635 148.571717
6.026603 -2.470415 1.031317 148.621463
6.028603 -2.470723 1.030997 148.671203
6.030603 -2.471037 1.030674 148.720939
6.032603 -2.471357 1.030349 148.770670
6.034603 -2.471683 1.030021 148.820395
6.036604 -2.472015 1.029691 148.870116
6.038604 -2.472353 1.029358 148.919831
6.040604 -2.472697 1.029024 148.969541
6.042604 -2.473047 1.028687 149.019246
6.044604 -2.473403 1.028347 149.068946
6.046605 -2.473766 1.028006 149.118641
6.048605 -2.474135 1.027662 149.168330
6.050605 -2.474510 1.027316 149.218014
6.052605 -2.474891 1.026967 149.267692
6.054605 -2.475279 1.026617 149.317366
6.056606 -2.475673 1.026265 149.367034
6.058606 -2.476073 1.025910 149.416696
6.060606 -2.476480 1.025554 149.466354
6.062606 -2.476893 1.025195 149.516005
6.064606 -2.477312 1.024834 149.565652
6.066607 -2.477738 1.024472 149.615293
6.068607 -2.478171 1.024107 149.664928
6.070607 -2.478610 1.023741 149.714558
6.072607 -2.479055 1.023373 149.764183
6.074607 -2.479507 1.023003 149.813802
6.076608 -2.479966 1.022631 149.863415
6.078608 -2.480431 1.022257 149.913023
6.080608 -2.480903 1.021882 149.962626
6.082608 -2.481382 1.021504 150.012223
6.084608 -2.481867 1.021126 150.061814
6.086609 -2.482358 1.020745 150.111400
6.088609 -2.482857 1.020363 150.160980
6.090609 -2.483362 1.019979 150.210554
6.092609 -2.483874 1.019594 150.260123
6.094609 -2.484393 1.019207 150.309686
6.096610 -2.484918 1.018819 150.359244
6.098610 -2.485450 1.018429 150.408796
6.100610 -2.485989 1.018038 150.458342
6.102610 -2.486534 1.017645 150.507883
6.104610 -2.487087 1.017251 150.557418
6.106611 -2.487646 1.016856 150.606947
6.108611 -2.488212 1.016460 150.656471
6.110611 -2.488785 1.016062 150.705989
6.112611 -2.489365 1.015662 150.755502
6.114611 -2.489951 1.015262 150.805008
6.116612 -2.490544 1.014861 150.854509
6.118612 -2.491145 1.014458 150.904004
6.120612 -2.491752 1.014054 150.953494
6.122612 -2.492365 1.013649 151.002978
6.124612 -2.492986 1.013243 151.052456
6.126613 -2.493614 1.012836 151.101928
6.128613 -2.494248 1.012428 151.151395
6.130613 -2.494890 1.012019 151.200856
6.132613 -2.495538 1.011609 151.250312
6.134613 -2.496193 1.011198 151.299762
6.136614 -2.496855 1.010787 151.349206
6.138614 -2.497524 1.010374 151.398644
6.140614 -2.498200 1.009961 151.448077
6.142614 -2.498883 1.009547 151.497504
6.144614 -2.499572 1.009132 151.546925
6.146615 -2.500269 1.008717 151.596340
6.148615 -2.500972 1.008301 151.645750
6.150615 -2.501682 1.007884 151.695155
6.152615 -2.502399 1.007466 151.744553
6.154615 -2.503123 1.007048 151.793946
6.156616 -2.503854 1.006630 151.843334
6.158616 -2.504591 1.006211 151.892716
6.160616 -2.505336 1.005791 151.942092
6.162616 -2.506087 1.005371 151.991462
6.164616 -2.506846 1.004951 152.040827
6.166617 -2.507611 1.004530 152.090186
6.168617 -2.508383 1.004109 152.139540
6.170617 -2.509161 1.003687 152.188888
6.172617 -2.509947 1.003266 152.238231
6.174617 -2.510739 1.002844 152.287568
6.176618 -2.511538 1.002421 152.336899
6.178618 -2.512344 1.001999 152.386225
6.180618 -2.513157 1.001576 152.435545
6.182618 -2.513976 1.001153 152.484860
6.184618 -2.514802 1.000731 152.534170
6.186619 -2.515635 1.000308 152.583473
6.188619 -2.516475 0.999885 152.632772
6.190619 -2.517321 0.999462 152.682065
6.192619 -2.518175 0.999039 152.731352
6.194619 -2.519034 0.998616 152.780634
6.196620 -2.519901 0.998193 152.829911
6.198620 -2.520774 0.997770 152.879182
6.200620 -2.521654 0.997348 152.928448
6.202620 -2.522540 0.996925 152.977709
6.204620 -2.523433 0.996503 153.026964
6.206621 -2.524333 0.996081 153.076214
6.208621 -2.525239 0.995660 153.125458
6.210621 -2.526152 0.995238 153.174697
6.212621 -2.527071 0.994817 153.223931
6.214621 -2.527997 0.994397 153.273160
6.216622 -2.528929 0.993976 153.322383
6.218622 -2.529868 0.993556 153.371601
6.220622 -2.530813 0.993137 153.420814
6.222622 -2.531765 0.992718 153.470022
6.224622 -2.532723 0.992300 153.519225
6.226623 -2.533688 0.991882 153.568422
6.228623 -2.534659 0.991464 153.617614
6.230623 -2.535637 0.991048 153.666801
6.232623 -2.536620 0.990632 153.715984
6.234623 -2.537610 0.990216 153.765161
6.236624 -2.538607 0.989802 153.814333
6.238624 -2.539610 0.989388 153.863499
6.240624 -2.540619 0.988974 153.912661
6.242624 -2.541634 0.988562 153.961818
6.244624 -2.542655 0.988150 154.010970
6.246625 -2.543683 0.987739 154.060117
6.248625 -2.544717 0.987329 154.109259
6.250625 -2.545757 0.986920 154.158397
6.252625 -2.546803 0.986512 154.207529
6.254625 -2.547855 0.986105 154.256657
6.256626 -2.548913 0.985699 154.305779
6.258626 -2.549977 0.985294 154.354897
6.260626 -2.551048 0.984890 154.404010
6.262626 -2.552124 0.984486 154.453118
6.264626 -2.553206 0.984084 154.502222
6.266627 -2.554295 0.983684 154.551321
6.268627 -2.555389 0.983284 154.600415
6.270627 -2.556489 0.982885 154.649505
6.272627 -2.557595 0.982488 154.698590
6.274627 -2.558706 0.982092 154.747670
6.276628 -2.559824 0.981697 154.796746
6.278628 -2.560947 0.981303 154.845817
6.280628 -2.562076 0.980911 154.894884
6.282628 -2.563211 0.980520 154.943946
6.284628 -2.564351 0.980131 154.993003
6.286629 -2.565497 0.979742 155.042057
6.288629 -2.566649 0.979356 155.091105
6.290629 -2.567806 0.978970 155.140150
6.292629 -2.568969 0.978586 155.189190
6.294629 -2.570138 0.978204 155.238226
6.296630 -2.571312 0.977823 155.287257
6.298630 -2.572491 0.977444 155.336284
6.300630 -2.573676 0.977066 155.385307
6.302630 -2.574866 0.976690 155.434325
6.304630 -2.576062 0.976316 155.483340
6.306631 -2.577263 0.975943 155.532350
6.308631 -2.578469 0.975572 155.581356
6.310631 -2.579681 0.975202 155.630358
6.312631 -2.580898 0.974834 155.679356
6.314631 -2.582120 0.974468 155.728349
6.316632 -2.583347 0.974104 155.777339
6.318632 -2.584579 0.973742 155.826325
6.320632 -2.585817 0.973381 155.875307
6.322632 -2.587059 0.973023 155.924284
6.324632 -2.588307 0.972666 155.973258
6.326633 -2.589560 0.972311 156.022228
6.328633 -2.590817 0.971958 156.071194
6.330633 -2.592080 0.971606 156.120157
6.332633 -2.593347 0.971257 156.169115
6.334633 -2.594620 0.970910 156.218070
6.336634 -2.595897 0.970565 156.267021
6.338634 -2.597179 0.970222 156.315968
6.340634 -2.598466 0.969881 156.364911
6.342634 -2.599757 0.969542 156.413851
6.344634 -2.601053 0.969205 156.462787
6.346635 -2.602354 0.968870 156.511720
6.348635 -2.603660 0.968537 156.560649
6.350635 -2.604970 0.968207 156.609575
6.352635 -2.606285 0.967879 156.658497
6.354635 -2.607604 0.967552 156.707415
6.356636 -2.608927 0.967229 156.756330
6.358636 -2.610256 0.966907 156.805242
6.360636 -2.611588 0.966588 156.854150
6.362636 -2.612925 0.966271 156.903055
6.364636 -2.614266 0.965956 156.951957
6.366637 -2.615612 0.965643 157.000855
6.368637 -2.616961 0.965333 157.049750
6.370637 -2.618315 0.965026 157.098642
6.372637 -2.619674 0.964720 157.147531
6.374637 -2.621036 0.964417 157.196416
6.376638 -2.622402 0.964117 157.245298
6.378638 -2.623773 0.963819 157.294177
6.380638 -2.625147 0.963524 157.343054
6.382638 -2.626526 0.963230 157.391927
6.384638 -2.627908 0.962940 157.440797
6.386639 -2.629295 0.962652 157.489664
6.388639 -2.630685 0.962366 157.538528
6.390639 -2.632079 0.962084 157.587389
6.392639 -2.633477 0.961803 157.636247
6.394639 -2.634879 0.961526 157.685103
6.396640 -2.636284 0.961250 157.733955
6.398640 -2.637693 0.960978 157.782805
6.400640 -2.639106 0.960708 157.831652
6.402640 -2.640522 0.960441 157.880497
6.404640 -2.641942 0.960176 157.929338
6.406641 -2.643365 0.959915 157.978177
6.408641 -2.644792 0.959656 158.027014
6.410641 -2.646223 0.959399 158.075847
6.412641 -2.647656 0.959146 158.124678
6.414641 -2.649093 0.958895 158.173507
6.416642 -2.650534 0.958647 158.222333
6.418642 -2.651977 0.958402 158.271157
6.420642 -2.653424 0.958159 158.319978
6.422642 -2.654874 0.957920 158.368797
6.424642 -2.656328 0.957683 158.417613
6.426643 -2.657784 0.957449 158.466427
6.428643 -2.659243 0.957218 158.515239
6.430643 -2.660706 0.956990 158.564048
6.432643 -2.662171 0.956765 158.612855
6.434643 -2.663640 0.956543 158.661660
6.436644 -2.665111 0.956323 158.710463
6.438644 -2.666585 0.956107 158.759263
6.440644 -2.668062 0.955893 158.808062
6.442644 -2.669542 0.955683 158.856858
6.444644 -2.671025 0.955475 158.905652
6.446645 -2.672510 0.955271 158.954445
6.448645 -2.673998 0.955069 159.003235
6.450645 -2.675489 0.954871 159.052023
6.452645 -2.676982 0.954676 159.100809
6.454645 -2.678477 0.954483 159.149594
6.456646 -2.679976 0.954294 159.198376
6.458646 -2.681476 0.954108 159.247157
6.460646 -2.682979 0.953924 159.295936
6.462646 -2.684485 0.953744 159.344713
6.464646 -2.685992 0.953567 159.393489
6.466647 -2.687502 0.953394 159.442262
6.468647 -2.689015 0.953223 159.491034
6.470647 -2.690529 0.953055 159.539805
6.472647 -2.692046 0.952891 159.588573
6.474647 -2.693564 0.952730 159.637341
6.476648 -2.695085 0.952571 159.686106
6.478648 -2.696608 0.952416 159.734870
6.480648 -2.698133 0.952265 159.783633
6.482648 -2.699660 0.952116 159.832394
6.484648 -2.701188 0.951971 159.881154
6.486649 -2.702719 0.951829 159.929912
6.488649 -2.704251 0.951690 159.978669
6.490649 -2.705785 0.951554 160.027425
6.492649 -2.707321 0.951422 160.076179
6.494649 -2.708859 0.951292 160.124932
6.496650 -2.710398 0.951167 160.173684
6.498650 -2.711939 0.951044 160.222435
6.500650 -2.713481 0.950924 160.271184
6.502650 -2.715025 0.950808 160.319933
6.504650 -2.716570 0.950696 160.368680
6.506651 -2.718117 0.950586 160.417426
6.508651 -2.719665 0.950480 160.466172
6.510651 -2.721215 0.950377 160.514916
6.512651 -2.722766 0.950277 160.563659
6.514651 -2.724318 0.950181 160.612401
6.516652 -2.725871 0.950088 160.661143
6.518652 -2.727426 0.949998 160.709883
6.520652 -2.728981 0.949912 160.758623
6.522652 -2.730538 0.949829 160.807362
6.524652 -2.732096 0.949749 160.856100
6.526653 -2.733654 0.949673 160.904837
6.528653 -2.735214 0.949600 160.953574
6.530653 -2.736775 0.949531 161.002310
6.532653 -2.738336 0.949465 161.051045
6.534653 -2.739898 0.949402 161.099780
6.536654 -2.741462 0.949342 161.148514
6.538654 -2.743025 0.949286 161.197248
6.540654 -2.744590 0.949234 161.245981
6.542654 -2.746155 0.949184 161.294714
6.544654 -2.747721 0.949138 161.343446
6.546655 -2.749287 0.949096 161.392177
6.548655 -2.750854 0.949057 161.440909
6.550655 -2.752421 0.949021 161.489640
6.552655 -2.753989 0.948989 161.538370
6.554655 -2.755557 0.948960 161.587101
6.556656 -2.757126 0.948934 161.635831
6.558656 -2.758695 0.948912 161.684561
6.560656 -2.760264 0.948893 161.733290
6.562656 -2.761833 0.948878 161.782020
6.564656 -2.763403 0.948866 161.830749
6.566657 -2.764972 0.948857 161.879479
6.568657 -2.766542 0.948852 161.928208
6.570657 -2.768112 0.948851 161.976937
6.572657 -2.769682 0.948852 162.025666
6.574657 -2.771251 0.948857 162.074396
6.576658 -2.772821 0.948866 162.123125
6.578658 -2.774390 0.948878 162.171854
6.580658 -2.775960 0.948893 162.220584
6.582658 -2.777529 0.948912 162.269313
6.584658 -2.779098 0.948934 162.318043
6.586659 -2.780666 0.948959 162.366773
6.588659 -2.782234 0.948988 162.415504
6.590659 -2.783802 0.949021 162.464234
6.592659 -2.785369 0.949056 162.512965
6.594659 -2.786936 0.949096 162.561697
6.596660 -2.788503 0.949138 162.610428
6.598660 -2.790068 0.949184 162.659161
6.600660 -2.791634 0.949233 162.707893
6.602660 -2.793198 0.949286 162.756626
6.604660 -2.794762 0.949342 162.805360
6.606661 -2.796325 0.949401 162.854094
6.608661 -2.797887 0.949464 162.902829
6.610661 -2.799449 0.949530 162.951564
6.612661 -2.801009 0.949600 163.000300
6.614661 -2.802569 0.949673 163.049037
6.616662 -2.804128 0.949749 163.097774
6.618662 -2.805686 0.949828 163.146512
6.620662 -2.807242 0.949911 163.195251
6.622662 -2.808798 0.949998 163.243991
6.624662 -2.810352 0.950087 163.292731
6.626663 -2.811906 0.950180 163.341473
6.628663 -2.813458 0.950277 163.390215
6.630663 -2.815009 0.950376 163.438958
6.632663 -2.816558 0.950479 163.487702
6.634663 -2.818106 0.950585 163.536448
6.636664 -2.819653 0.950695 163.585194
6.638664 -2.821199 0.950808 163.633941
6.640664 -2.822743 0.950924 163.682690
6.642664 -2.824285 0.951043 163.731439
6.644664 -2.825826 0.951166 163.780190
6.646665 -2.827365 0.951292 163.828942
6.648665 -2.828902 0.951421 163.877695
6.650665 -2.830438 0.951553 163.926449
6.652665 -2.831973 0.951689 163.975205
6.654665 -2.833505 0.951828 164.023962
6.656666 -2.835035 0.951970 164.072720
6.658666 -2.836564 0.952115 164.121480
6.660666 -2.838091 0.952264 164.170241
6.662666 -2.839616 0.952415 164.219004
6.664666 -2.841139 0.952570 164.267768
6.666667 -2.842659 0.952728 164.316533
6.668667 -2.844178 0.952890 164.365301
6.670667 -2.845695 0.953054 164.414069
6.672667 -2.847209 0.953222 164.462840
6.674667 -2.848722 0.953392 164.511612
6.676668 -2.850232 0.953566 164.560385
6.678668 -2.851739 0.953743 164.609161
6.680668 -2.853245 0.953923 164.657938
6.682668 -2.854748 0.954106 164.706717
6.684668 -2.856248 0.954293 164.755497
6.686669 -2.857747 0.954482 164.804280
6.688669 -2.859242 0.954674 164.853064
6.690669 -2.860735 0.954870 164.901851
6.692669 -2.862226 0.955068 164.950639
6.694669 -2.863714 0.955269 164.999429
6.696670 -2.865199 0.955474 165.048221
6.698670 -2.866682 0.955681 165.097016
6.700670 -2.868162 0.955892 165.145812
6.702670 -2.869639 0.956105 165.194610
6.704670 -2.871113 0.956322 165.243411
6.706671 -2.872584 0.956541 165.292214
6.708671 -2.874053 0.956763 165.341019
6.710671 -2.875518 0.956988 165.389826
6.712671 -2.876981 0.957217 165.438635
6.714671 -2.878440 0.957448 165.487447
6.716672 -2.879897 0.957681 165.536261
6.718672 -2.881350 0.957918 165.585077
6.720672 -2.882800 0.958158 165.633896
6.722672 -2.884247 0.958400 165.682717
6.724672 -2.885691 0.958645 165.731540
6.726673 -2.887131 0.958893 165.780366
6.728673 -2.888568 0.959144 165.829195
6.730673 -2.890002 0.959398 165.878026
6.732673 -2.891432 0.959654 165.926860
6.734673 -2.892859 0.959913 165.975696
6.736674 -2.894283 0.960175 166.024535
6.738674 -2.895702 0.960439 166.073377
6.740674 -2.897119 0.960706 166.122221
6.742674 -2.898531 0.960976 166.171068
6.744674 -2.899941 0.961248 166.219918
6.746675 -2.901346 0.961524 166.268770
6.748675 -2.902748 0.961801 166.317626
6.750675 -2.904146 0.962082 166.366484
6.752675 -2.905540 0.962364 166.415345
6.754675 -2.906930 0.962650 166.464209
6.756676 -2.908316 0.962938 166.513076
6.758676 -2.909699 0.963228 166.561946
6.760676 -2.911077 0.963521 166.610820
6.762676 -2.912452 0.963817 166.659696
6.764676 -2.913823 0.964115 166.708575
6.766677 -2.915189 0.964415 166.757457
6.768677 -2.916551 0.964718 166.806342
6.770677 -2.917910 0.965023 166.855231
6.772677 -2.919264 0.965331 166.904123
6.774677 -2.920613 0.965641 166.953018
6.776678 -2.921959 0.965954 167.001916
6.778678 -2.923300 0.966268 167.050818
6.780678 -2.924637 0.966585 167.099723
6.782678 -2.925970 0.966905 167.148631
6.784678 -2.927298 0.967226 167.197543
6.786679 -2.928622 0.967550 167.246458
6.788679 -2.929941 0.967876 167.295376
6.790679 -2.931255 0.968204 167.344298
6.792679 -2.932566 0.968535 167.393224
6.794679 -2.933871 0.968868 167.442153
6.796680 -2.935172 0.969202 167.491085
6.798680 -2.936468 0.969539 167.540022
6.800680 -2.937760 0.969878 167.588961
6.802680 -2.939047 0.970219 167.637905
6.804680 -2.940329 0.970562 167.686852
6.806681 -2.941606 0.970908 167.735803
6.808681 -2.942878 0.971255 167.784758
6.810681 -2.944146 0.971604 167.833716
6.812681 -2.945409 0.971955 167.882678
6.814681 -2.946666 0.972308 167.931644
6.816682 -2.947919 0.972663 167.980614
6.818682 -2.949167 0.973020 168.029588
6.820682 -2.950409 0.973379 168.078566
6.822682 -2.951647 0.973739 168.127547
6.824682 -2.952879 0.974102 168.176533
6.826683 -2.954106 0.974466 168.225523
6.828683 -2.955329 0.974832 168.274517
6.830683 -2.956545 0.975200 168.323514
6.832683 -2.957757 0.975569 168.372516
6.834683 -2.958963 0.975940 168.421522
6.836684 -2.960164 0.976313 168.470532
6.838684 -2.961360 0.976687 168.519547
6.840684 -2.962550 0.977064 168.568565
6.842684 -2.963735 0.977441 168.617588
6.844684 -2.964915 0.977821 168.666615
6.846685 -2.966089 0.978201 168.715646
6.848685 -2.967257 0.978584 168.764682
6.850685 -2.968420 0.978968 168.813722
6.852685 -2.969577 0.979353 168.862766
6.854685 -2.970729 0.979740 168.911815
6.856686 -2.971875 0.980128 168.960868
6.858686 -2.973016 0.980517 169.009926
6.860686 -2.974151 0.980908 169.058988
6.862686 -2.975280 0.981300 169.108055
6.864686 -2.976403 0.981694 169.157126
6.866687 -2.977521 0.982089 169.206202
6.868687 -2.978632 0.982485 169.255282
6.870687 -2.979738 0.982882 169.304367
6.872687 -2.980838 0.983281 169.353456
6.874687 -2.981932 0.983681 169.402551
6.876688 -2.983021 0.984082 169.451649
6.878688 -2.984103 0.984484 169.500753
6.880688 -2.985179 0.984887 169.549861
6.882688 -2.986250 0.985291 169.598974
6.884688 -2.987314 0.985696 169.648092
6.886689 -2.988372 0.986102 169.697215
6.888689 -2.989425 0.986509 169.746342
6.890689 -2.990471 0.986917 169.795475
6.892689 -2.991511 0.987327 169.844612
6.894689 -2.992545 0.987736 169.893754
6.896690 -2.993572 0.988147 169.942901
6.898690 -2.994594 0.988559 169.992053
6.900690 -2.995609 0.988971 170.041210
6.902690 -2.996618 0.989385 170.090372
6.904690 -2.997621 0.989799 170.139538
6.906691 -2.998617 0.990213 170.188710
6.908691 -2.999607 0.990629 170.237887
6.910691 -3.000591 0.991045 170.287069
6.912691 -3.001569 0.991461 170.336257
6.914691 -3.002540 0.991879 170.385449
6.916692 -3.003504 0.992297 170.434646
6.918692 -3.004463 0.992715 170.483849
6.920692 -3.005415 0.993134 170.533056
6.922692 -3.006360 0.993553 170.582269
6.924692 -3.007299 0.993973 170.631488
6.926693 -3.008231 0.994393 170.680711
6.928693 -3.009157 0.994814 170.729939
6.930693 -3.010077 0.995235 170.779173
6.932693 -3.010989 0.995657 170.828412
6.934693 -3.011896 0.996078 170.877657
6.936694 -3.012795 0.996500 170.926907
6.938694 -3.013688 0.996922 170.976162
6.940694 -3.014575 0.997345 171.025422
6.942694 -3.015455 0.997767 171.074688
6.944694 -3.016328 0.998190 171.123959
6.946695 -3.017194 0.998613 171.173236
6.948695 -3.018054 0.999036 171.222518
6.950695 -3.018907 0.999459 171.271805
6.952695 -3.019754 0.999882 171.321098
6.954695 -3.020593 1.000305 171.370397
6.956696 -3.021426 1.000728 171.419700
6.958696 -3.022253 1.001150 171.469010
6.960696 -3.023072 1.001573 171.518325
6.962696 -3.023885 1.001996 171.567645
6.964696 -3.024691 1.002418 171.616971
6.966697 -3.025490 1.002840 171.666302
6.968697 -3.026282 1.003263 171.715639
6.970697 -3.027068 1.003684 171.764982
6.972697 -3.027847 1.004106 171.814330
6.974697 -3.028619 1.004527 171.863683
6.976698 -3.029384 1.004948 171.913043
6.978698 -3.030142 1.005368 171.962407
6.980698 -3.030893 1.005788 172.011778
6.982698 -3.031638 1.006208 172.061154
6.984698 -3.032376 1.006627 172.110536
6.986699 -3.033107 1.007045 172.159923
6.988699 -3.033831 1.007463 172.209316
6.990699 -3.034548 1.007881 172.258715
6.992699 -3.035258 1.008298 172.308119
6.994699 -3.035961 1.008714 172.357529
6.996700 -3.036658 1.009129 172.406944
6.998700 -3.037347 1.009544 172.456366
7.000700 -3.038030 1.009958 172.505793
7.002700 -3.038706 1.010371 172.555225
7.004700 -3.039375 1.010784 172.604663
7.006701 -3.040037 1.011196 172.654107
7.008701 -3.040692 1.011606 172.703557
7.010701 -3.041340 1.012016 172.753013
7.012701 -3.041982 1.012425 172.802474
7.014701 -3.042616 1.012833 172.851940
7.016702 -3.043244 1.013240 172.901413
7.018702 -3.043865 1.013646 172.950891
7.020702 -3.044479 1.014051 173.000375
7.022702 -3.045086 1.014455 173.049864
7.024702 -3.045686 1.014858 173.099360
7.026703 -3.046280 1.015259 173.148860
7.028703 -3.046866 1.015660 173.198367
7.030703 -3.047446 1.016059 173.247879
7.032703 -3.048019 1.016457 173.297397
7.034703 -3.048585 1.016853 173.346921
7.036704 -3.049144 1.017249 173.396450
7.038704 -3.049696 1.017643 173.445985
7.040704 -3.050242 1.018035 173.495526
7.042704 -3.050781 1.018426 173.545072
7.044704 -3.051313 1.018816 173.594624
7.046705 -3.051839 1.019204 173.644182
7.048705 -3.052357 1.019591 173.693745
7.050705 -3.052869 1.019977 173.743314
7.052705 -3.053374 1.020360 173.792888
7.054705 -3.053873 1.020742 173.842468
7.056706 -3.054365 1.021123 173.892054
7.058706 -3.054850 1.021502 173.941645
7.060706 -3.055328 1.021879 173.991242
7.062706 -3.055800 1.022254 174.040844
7.064706 -3.056265 1.022628 174.090452
7.066707 -3.056724 1.023000 174.140066
7.068707 -3.057176 1.023370 174.189685
7.070707 -3.057622 1.023738 174.239309
7.072707 -3.058061 1.024105 174.288939
7.074707 -3.058493 1.024469 174.338575
7.076708 -3.058920 1.024832 174.388216
7.078708 -3.059339 1.025192 174.437862
7.080708 -3.059752 1.025551 174.487514
7.082708 -3.060159 1.025908 174.537171
7.084708 -3.060559 1.026262 174.586834
7.086709 -3.060953 1.026615 174.636502
7.088709 -3.061341 1.026965 174.686175
7.090709 -3.061722 1.027313 174.735854
7.092709 -3.062097 1.027659 174.785537
7.094709 -3.062466 1.028003 174.835227
7.096710 -3.062829 1.028345 174.884921
7.098710 -3.063185 1.028684 174.934621
7.100710 -3.063536 1.029021 174.984326
7.102710 -3.063880 1.029356 175.034036
7.104710 -3.064218 1.029688 175.083751
7.106711 -3.064550 1.030019 175.133472
7.108711 -3.064876 1.030346 175.183197
7.110711 -3.065196 1.030671 175.232928
7.112711 -3.065509 1.030994 175.282663
7.114711 -3.065818 1.031315 175.332404
7.116712 -3.066120 1.031632 175.382150
7.118712 -3.066416 1.031948 175.431901
7.120712 -3.066707 1.032261 175.481656
7.122712 -3.066991 1.032571 175.531417
7.124712 -3.067270 1.032878 175.581182
7.126713 -3.067544 1.033183 175.630952
7.128713 -3.067811 1.033485 175.680727
7.130713 -3.068073 1.033785 175.730507
7.132713 -3.068330 1.034082 175.780292
7.134713 -3.068581 1.034376 175.830081
7.136714 -3.068826 1.034667 175.879875
7.138714 -3.069066 1.034956 175.929674
7.140714 -3.069301 1.035241 175.979477
7.142714 -3.069530 1.035524 176.029285
7.144714 -3.069754 1.035804 176.079097
7.146715 -3.069973 1.036081 176.128914
7.148715 -3.070186 1.036355 176.178735
7.150715 -3.070395 1.036627 176.228561
7.152715 -3.070598 1.036895 176.278391
7.154715 -3.070796 1.037160 176.328225
7.156716 -3.070989 1.037422 176.378064
7.158716 -3.071177 1.037682 176.427907
7.160716 -3.071361 1.037938 176.477754
7.162716 -3.071539 1.038191 176.527605
7.164716 -3.071713 1.038441 176.577461
7.166717 -3.071882 1.038688 176.627320
7.168717 -3.072046 1.038931 176.677184
7.170717 -3.072206 1.039172 176.727051
7.172717 -3.072361 1.039409 176.776923
7.174717 -3.072511 1.039643 176.826798
7.176718 -3.072657 1.039874 176.876677
7.178718 -3.072798 1.040102 176.926560
7.180718 -3.072936 1.040326 176.976446
7.182718 -3.073069 1.040547 177.026337
7.184718 -3.073197 1.040765 177.076231
7.186719 -3.073322 1.040979 177.126128
7.188719 -3.073442 1.041190 177.176030
7.190719 -3.073558 1.041398 177.225934
7.192719 -3.073671 1.041602 177.275842
7.194719 -3.073779 1.041803 177.325754
7.196720 -3.073883 1.042000 177.375668
7.198720 -3.073984 1.042194 177.425586
7.200720 -3.074081 1.042385 177.475508
7.202720 -3.074174 1.042572 177.525432
7.204720 -3.074264 1.042755 177.575360
7.206721 -3.074350 1.042935 177.625290
7.208721 -3.074433 1.043112 177.675224
7.210721 -3.074512 1.043285 177.725161
7.212721 -3.074588 1.043454 177.775100
7.214721 -3.074660 1.043620 177.825042
7.216722 -3.074729 1.043782 177.874988
7.218722 -3.074796 1.043941 177.924935
7.220722 -3.074859 1.044096 177.974886
7.222722 -3.074919 1.044247 178.024839
7.224722 -3.074976 1.044395 178.074795
7.226723 -3.075030 1.044539 178.124753
7.228723 -3.075081 1.044679 178.174713
7.230723 -3.075130 1.044816 178.224676
7.232723 -3.075176 1.044949 178.274641
7.234723 -3.075220 1.045078 178.324609
7.236724 -3.075260 1.045203 178.374578
7.238724 -3.075299 1.045325 178.424550
7.240724 -3.075335 1.045443 178.474524
7.242724 -3.075369 1.045557 178.524499
7.244724 -3.075400 1.045668 178.574477
7.246725 -3.075430 1.045775 178.624457
7.248725 -3.075457 1.045878 178.674438
7.250725 -3.075482 1.045977 178.724421
