t psi theta phi
3.326663 -1.867979 1.028033 64.927324
3.331666 -1.871007 1.028146 65.024780
3.336668 -1.874032 1.028260 65.122240
3.341671 -1.877054 1.028376 65.219702
3.346673 -1.880073 1.028494 65.317166
3.351676 -1.883088 1.028613 65.414634
3.356678 -1.886099 1.028735 65.512104
3.361681 -1.889107 1.028858 65.609577
3.366683 -1.892112 1.028983 65.707053
3.371686 -1.895113 1.029109 65.804532
3.376688 -1.898110 1.029237 65.902014
3.381691 -1.901104 1.029367 65.999499
3.386693 -1.904093 1.029499 66.096986
3.391696 -1.907079 1.029632 66.194477
3.396698 -1.910061 1.029766 66.291971
3.401701 -1.913039 1.029902 66.389468
3.406703 -1.916014 1.030040 66.486969
3.411706 -1.918984 1.030178 66.584472
3.416708 -1.921950 1.030319 66.681979
3.421711 -1.924912 1.030461 66.779489
3.426713 -1.927870 1.030604 66.877002
3.431716 -1.930824 1.030748 66.974519
3.436718 -1.933773 1.030894 67.072039
3.441721 -1.936718 1.031040 67.169563
3.446723 -1.939659 1.031189 67.267090
3.451726 -1.942596 1.031338 67.364621
3.456728 -1.945528 1.031488 67.462155
3.461731 -1.948456 1.031640 67.559692
3.466733 -1.951379 1.031792 67.657234
3.471736 -1.954298 1.031946 67.754778
3.476738 -1.957213 1.032101 67.852327
3.481741 -1.960123 1.032256 67.949879
3.486743 -1.963028 1.032413 68.047435
3.491746 -1.965929 1.032571 68.144994
3.496748 -1.968825 1.032729 68.242558
3.501751 -1.971716 1.032888 68.340125
3.506753 -1.974603 1.033048 68.437695
3.511756 -1.977485 1.033209 68.535270
3.516758 -1.980362 1.033370 68.632849
3.521761 -1.983235 1.033532 68.730431
3.526763 -1.986103 1.033695 68.828017
3.531766 -1.988966 1.033858 68.925607
3.536768 -1.991824 1.034022 69.023201
3.541771 -1.994677 1.034187 69.120799
3.546773 -1.997525 1.034352 69.218401
3.551776 -2.000369 1.034517 69.316007
3.556778 -2.003207 1.034683 69.413617
3.561781 -2.006041 1.034849 69.511230
3.566783 -2.008870 1.035016 69.608848
3.571786 -2.011694 1.035183 69.706470
3.576788 -2.014513 1.035350 69.804096
3.581791 -2.017326 1.035517 69.901726
3.586793 -2.020135 1.035684 69.999359
3.591796 -2.022939 1.035852 70.096997
3.596798 -2.025738 1.036020 70.194639
3.601801 -2.028532 1.036188 70.292286
3.606803 -2.031321 1.036355 70.389936
3.611806 -2.034105 1.036523 70.487590
3.616808 -2.036884 1.036691 70.585248
3.621811 -2.039658 1.036859 70.682911
3.626813 -2.042426 1.037026 70.780577
3.631816 -2.045190 1.037194 70.878248
3.636818 -2.047949 1.037361 70.975922
3.641821 -2.050703 1.037528 71.073601
3.646823 -2.053452 1.037694 71.171284
3.651826 -2.056195 1.037861 71.268971
3.656828 -2.058934 1.038027 71.366662
3.661831 -2.061668 1.038192 71.464357
3.666833 -2.064397 1.038357 71.562056
3.671836 -2.067121 1.038522 71.659759
3.676838 -2.069839 1.038686 71.757466
3.681841 -2.072553 1.038850 71.855177
3.686843 -2.075262 1.039012 71.952893
3.691846 -2.077966 1.039175 72.050612
3.696848 -2.080666 1.039336 72.148335
3.701851 -2.083360 1.039497 72.246062
3.706853 -2.086049 1.039657 72.343794
3.711856 -2.088734 1.039817 72.441529
3.716858 -2.091413 1.039975 72.539268
3.721861 -2.094088 1.040133 72.637011
3.726863 -2.096758 1.040290 72.734758
3.731866 -2.099424 1.040446 72.832509
3.736868 -2.102084 1.040601 72.930264
3.741871 -2.104740 1.040754 73.028022
3.746873 -2.107392 1.040907 73.125785
3.751876 -2.110038 1.041059 73.223551
3.756878 -2.112680 1.041210 73.321321
3.761881 -2.115317 1.041359 73.419095
3.766883 -2.117950 1.041507 73.516873
3.771886 -2.120579 1.041654 73.614654
3.776888 -2.123202 1.041800 73.712439
3.781891 -2.125822 1.041944 73.810227
3.786893 -2.128437 1.042088 73.908020
3.791896 -2.131047 1.042229 74.005815
3.796898 -2.133654 1.042370 74.103615
3.801901 -2.136255 1.042509 74.201418
3.806903 -2.138853 1.042646 74.299224
3.811906 -2.141447 1.042782 74.397034
3.816908 -2.144036 1.042916 74.494847
3.821911 -2.146621 1.043049 74.592664
3.826913 -2.149202 1.043180 74.690484
3.831916 -2.151779 1.043310 74.788307
3.836918 -2.154352 1.043438 74.886134
3.841921 -2.156922 1.043564 74.983964
3.846923 -2.159487 1.043689 75.081797
3.851926 -2.162048 1.043812 75.179633
3.856928 -2.164606 1.043933 75.277472
3.861931 -2.167160 1.044052 75.375314
3.866933 -2.169710 1.044169 75.473160
3.871936 -2.172257 1.044284 75.571008
3.876938 -2.174800 1.044398 75.668859
3.881941 -2.177340 1.044510 75.766713
3.886943 -2.179876 1.044619 75.864570
3.891946 -2.182408 1.044727 75.962430
3.896948 -2.184938 1.044833 76.060293
3.901951 -2.187464 1.044937 76.158158
3.906953 -2.189987 1.045038 76.256026
3.911956 -2.192507 1.045138 76.353896
3.916958 -2.195024 1.045235 76.451769
3.921961 -2.197538 1.045330 76.549644
3.926963 -2.200048 1.045424 76.647522
3.931966 -2.202556 1.045515 76.745402
3.936968 -2.205062 1.045603 76.843285
3.941971 -2.207564 1.045690 76.941170
3.946973 -2.210064 1.045774 77.039057
3.951976 -2.212561 1.045856 77.136946
3.956978 -2.215055 1.045936 77.234837
3.961981 -2.217548 1.046014 77.332730
3.966983 -2.220037 1.046089 77.430626
3.971986 -2.222525 1.046162 77.528523
3.976988 -2.225010 1.046232 77.626422
3.981991 -2.227493 1.046300 77.724323
3.986993 -2.229974 1.046366 77.822225
3.991996 -2.232453 1.046429 77.920130
3.996998 -2.234930 1.046490 78.018035
4.002001 -2.237405 1.046549 78.115943
4.007004 -2.239878 1.046605 78.213852
4.012006 -2.242349 1.046659 78.311762
4.017009 -2.244819 1.046710 78.409674
4.022011 -2.247288 1.046758 78.507587
4.027014 -2.249754 1.046804 78.605501
4.032016 -2.252220 1.046848 78.703416
4.037019 -2.254684 1.046889 78.801333
4.042021 -2.257147 1.046928 78.899250
4.047024 -2.259608 1.046964 78.997169
4.052026 -2.262069 1.046997 79.095088
4.057029 -2.264529 1.047028 79.193008
4.062031 -2.266987 1.047056 79.290929
4.067034 -2.269445 1.047082 79.388851
4.072036 -2.271902 1.047105 79.486773
4.077039 -2.274358 1.047126 79.584696
4.082041 -2.276814 1.047144 79.682619
4.087044 -2.279269 1.047159 79.780543
4.092046 -2.281724 1.047172 79.878467
4.097049 -2.284178 1.047182 79.976392
4.102051 -2.286632 1.047190 80.074317
4.107054 -2.289086 1.047195 80.172241
4.112056 -2.291540 1.047197 80.270166
4.117059 -2.293994 1.047197 80.368091
4.122061 -2.296447 1.047194 80.466016
4.127064 -2.298901 1.047189 80.563941
4.132066 -2.301355 1.047181 80.661866
4.137069 -2.303810 1.047170 80.759790
4.142071 -2.306265 1.047157 80.857715
4.147074 -2.308720 1.047141 80.955638
4.152076 -2.311176 1.047123 81.053562
4.157079 -2.313632 1.047102 81.151484
4.162081 -2.316089 1.047078 81.249407
4.167084 -2.318547 1.047052 81.347328
4.172086 -2.321006 1.047023 81.445249
4.177089 -2.323466 1.046992 81.543169
4.182091 -2.325926 1.046958 81.641088
4.187094 -2.328388 1.046922 81.739007
4.192096 -2.330851 1.046883 81.836924
4.197099 -2.333315 1.046841 81.934840
4.202101 -2.335781 1.046797 82.032756
4.207104 -2.338248 1.046751 82.130670
4.212106 -2.340717 1.046702 82.228582
4.217109 -2.343187 1.046650 82.326494
4.222111 -2.345659 1.046596 82.424404
4.227114 -2.348132 1.046540 82.522312
4.232116 -2.350607 1.046481 82.620220
4.237119 -2.353085 1.046420 82.718125
4.242121 -2.355564 1.046356 82.816029
4.247124 -2.358045 1.046290 82.913931
4.252126 -2.360528 1.046221 83.011832
4.257129 -2.363014 1.046151 83.109731
4.262131 -2.365502 1.046077 83.207628
4.267134 -2.367992 1.046002 83.305523
4.272136 -2.370484 1.045924 83.403416
4.277139 -2.372979 1.045844 83.501306
4.282141 -2.375477 1.045761 83.599195
4.287144 -2.377977 1.045677 83.697082
4.292146 -2.380480 1.045590 83.794966
4.297149 -2.382986 1.045501 83.892849
4.302151 -2.385494 1.045409 83.990728
4.307154 -2.388005 1.045316 84.088606
4.312156 -2.390519 1.045220 84.186481
4.317159 -2.393037 1.045122 84.284354
4.322161 -2.395557 1.045022 84.382224
4.327164 -2.398081 1.044921 84.480091
4.332166 -2.400607 1.044817 84.577956
4.337169 -2.403137 1.044710 84.675818
4.342171 -2.405671 1.044602 84.773677
4.347174 -2.408207 1.044492 84.871534
4.352176 -2.410747 1.044381 84.969387
4.357179 -2.413291 1.044267 85.067238
4.362181 -2.415838 1.044151 85.165086
4.367184 -2.418389 1.044033 85.262931
4.372186 -2.420944 1.043914 85.360773
4.377189 -2.423502 1.043793 85.458612
4.382191 -2.426064 1.043669 85.556447
4.387194 -2.428630 1.043545 85.654280
4.392196 -2.431200 1.043418 85.752109
4.397199 -2.433773 1.043290 85.849935
4.402201 -2.436351 1.043160 85.947758
4.407204 -2.438933 1.043029 86.045577
4.412206 -2.441519 1.042896 86.143394
4.417209 -2.444109 1.042761 86.241206
4.422211 -2.446703 1.042625 86.339016
4.427214 -2.449301 1.042487 86.436821
4.432216 -2.451904 1.042348 86.534624
4.437219 -2.454510 1.042207 86.632423
4.442221 -2.457122 1.042065 86.730218
4.447224 -2.459737 1.041922 86.828010
4.452226 -2.462357 1.041777 86.925798
4.457229 -2.464982 1.041631 87.023582
4.462231 -2.467611 1.041484 87.121363
4.467234 -2.470244 1.041336 87.219140
4.472236 -2.472883 1.041186 87.316913
4.477239 -2.475525 1.041035 87.414682
4.482241 -2.478172 1.040884 87.512448
4.487244 -2.480824 1.040731 87.610210
4.492246 -2.483481 1.040577 87.707968
4.497249 -2.486142 1.040422 87.805722
4.502251 -2.488809 1.040266 87.903472
4.507254 -2.491479 1.040109 88.001219
4.512256 -2.494155 1.039951 88.098961
4.517259 -2.496836 1.039792 88.196700
4.522261 -2.499521 1.039633 88.294434
4.527264 -2.502211 1.039472 88.392165
4.532266 -2.504906 1.039311 88.489892
4.537269 -2.507606 1.039150 88.587614
4.542271 -2.510311 1.038987 88.685333
4.547274 -2.513020 1.038824 88.783048
4.552276 -2.515735 1.038660 88.880758
4.557279 -2.518455 1.038496 88.978465
4.562281 -2.521179 1.038332 89.076167
4.567284 -2.523909 1.038166 89.173866
4.572286 -2.526644 1.038001 89.271560
4.577289 -2.529383 1.037835 89.369250
4.582291 -2.532128 1.037668 89.466937
4.587294 -2.534877 1.037502 89.564619
4.592296 -2.537632 1.037335 89.662297
4.597299 -2.540391 1.037168 89.759971
4.602301 -2.543156 1.037000 89.857641
4.607304 -2.545926 1.036833 89.955307
4.612306 -2.548700 1.036665 90.052968
4.617309 -2.551480 1.036497 90.150626
4.622311 -2.554264 1.036329 90.248280
4.627314 -2.557054 1.036161 90.345929
4.632316 -2.559849 1.035994 90.443575
4.637319 -2.562649 1.035826 90.541216
4.642321 -2.565453 1.035658 90.638853
4.647324 -2.568263 1.035491 90.736487
4.652326 -2.571078 1.035324 90.834116
4.657329 -2.573897 1.035157 90.931741
4.662331 -2.576722 1.034990 91.029362
4.667334 -2.579551 1.034823 91.126979
4.672336 -2.582386 1.034657 91.224593
4.677339 -2.585225 1.034491 91.322202
4.682341 -2.588069 1.034326 91.419807
4.687344 -2.590919 1.034161 91.517408
4.692346 -2.593773 1.033997 91.615005
4.697349 -2.596631 1.033833 91.712599
4.702351 -2.599495 1.033670 91.810188
4.707354 -2.602364 1.033507 91.907774
4.712356 -2.605237 1.033345 92.005356
4.717359 -2.608115 1.033184 92.102934
4.722361 -2.610998 1.033023 92.200508
4.727364 -2.613885 1.032863 92.298078
4.732366 -2.616777 1.032704 92.395644
4.737369 -2.619674 1.032546 92.493207
4.742371 -2.622576 1.032389 92.590766
4.747374 -2.625482 1.032232 92.688321
4.752376 -2.628392 1.032077 92.785873
4.757379 -2.631307 1.031922 92.883421
4.762381 -2.634227 1.031769 92.980965
4.767384 -2.637151 1.031616 93.078505
4.772386 -2.640080 1.031465 93.176043
4.777389 -2.643013 1.031315 93.273576
4.782391 -2.645950 1.031165 93.371106
4.787394 -2.648892 1.031018 93.468633
4.792396 -2.651837 1.030871 93.566156
4.797399 -2.654788 1.030725 93.663675
4.802401 -2.657742 1.030581 93.761192
4.807404 -2.660701 1.030438 93.858704
4.812406 -2.663663 1.030297 93.956214
4.817409 -2.666630 1.030157 94.053720
4.822411 -2.669601 1.030018 94.151223
4.827414 -2.672576 1.029881 94.248723
4.832416 -2.675554 1.029745 94.346220
4.837419 -2.678537 1.029611 94.443713
4.842421 -2.681524 1.029478 94.541204
4.847424 -2.684514 1.029347 94.638691
4.852426 -2.687508 1.029217 94.736175
4.857429 -2.690506 1.029089 94.833657
4.862431 -2.693507 1.028963 94.931135
4.867434 -2.696512 1.028839 95.028611
4.872436 -2.699521 1.028716 95.126083
4.877439 -2.702533 1.028595 95.223553
4.882441 -2.705549 1.028475 95.321020
4.887444 -2.708568 1.028358 95.418484
4.892446 -2.711590 1.028242 95.515946
4.897449 -2.714616 1.028128 95.613405
4.902451 -2.717645 1.028016 95.710861
4.907454 -2.720677 1.027906 95.808315
4.912456 -2.723712 1.027798 95.905766
4.917459 -2.726750 1.027691 96.003215
4.922461 -2.729792 1.027587 96.100661
4.927464 -2.732836 1.027485 96.198106
4.932466 -2.735883 1.027385 96.295547
4.937469 -2.738933 1.027286 96.392987
4.942471 -2.741986 1.027190 96.490424
4.947474 -2.745042 1.027096 96.587859
4.952476 -2.748100 1.027004 96.685292
4.957479 -2.751161 1.026914 96.782723
4.962481 -2.754224 1.026827 96.880152
4.967484 -2.757290 1.026741 96.977578
4.972486 -2.760358 1.026658 97.075003
4.977489 -2.763428 1.026577 97.172426
4.982491 -2.766501 1.026498 97.269848
4.987494 -2.769576 1.026421 97.367267
4.992496 -2.772653 1.026347 97.464685
4.997499 -2.775733 1.026275 97.562101
5.002501 -2.778814 1.026205 97.659515
5.007504 -2.781897 1.026137 97.756928
5.012506 -2.784982 1.026072 97.854339
5.017509 -2.788069 1.026009 97.951749
5.022511 -2.791158 1.025949 98.049158
5.027514 -2.794248 1.025890 98.146565
5.032516 -2.797340 1.025835 98.243971
5.037519 -2.800434 1.025781 98.341376
5.042521 -2.803529 1.025730 98.438779
5.047524 -2.806625 1.025682 98.536181
5.052526 -2.809723 1.025635 98.633583
5.057529 -2.812822 1.025592 98.730983
5.062531 -2.815923 1.025550 98.828382
5.067534 -2.819024 1.025512 98.925780
5.072536 -2.822126 1.025475 99.023178
5.077539 -2.825230 1.025441 99.120575
5.082541 -2.828334 1.025410 99.217971
5.087544 -2.831440 1.025381 99.315366
5.092546 -2.834546 1.025354 99.412761
5.097549 -2.837652 1.025331 99.510155
5.102551 -2.840760 1.025309 99.607548
5.107554 -2.843868 1.025290 99.704941
5.112556 -2.846976 1.025274 99.802334
5.117559 -2.850085 1.025260 99.899727
5.122561 -2.853194 1.025248 99.997119
5.127564 -2.856304 1.025239 100.094511
5.132566 -2.859414 1.025233 100.191902
5.137569 -2.862524 1.025229 100.289294
5.142571 -2.865634 1.025228 100.386685
5.147574 -2.868744 1.025229 100.484077
5.152576 -2.871854 1.025233 100.581468
5.157579 -2.874963 1.025239 100.678860
5.162581 -2.878073 1.025248 100.776252
5.167584 -2.881182 1.025259 100.873644
5.172586 -2.884291 1.025273 100.971036
5.177589 -2.887400 1.025289 101.068429
5.182591 -2.890508 1.025308 101.165822
5.187594 -2.893615 1.025329 101.263216
5.192596 -2.896722 1.025353 101.360610
5.197599 -2.899828 1.025379 101.458005
5.202601 -2.902933 1.025408 101.555400
5.207604 -2.906038 1.025440 101.652796
5.212606 -2.909141 1.025473 101.750192
5.217609 -2.912244 1.025510 101.847590
5.222611 -2.915345 1.025548 101.944988
5.227614 -2.918446 1.025589 102.042387
5.232616 -2.921545 1.025633 102.139788
5.237619 -2.924643 1.025679 102.237189
5.242621 -2.927739 1.025727 102.334591
5.247624 -2.930834 1.025778 102.431994
5.252626 -2.933928 1.025832 102.529399
5.257629 -2.937020 1.025887 102.626805
5.262631 -2.940110 1.025945 102.724212
5.267634 -2.943199 1.026006 102.821620
5.272636 -2.946286 1.026068 102.919030
5.277639 -2.949371 1.026134 103.016441
5.282641 -2.952455 1.026201 103.113854
5.287644 -2.955536 1.026271 103.211269
5.292646 -2.958616 1.026343 103.308685
5.297649 -2.961693 1.026417 103.406102
5.302651 -2.964768 1.026494 103.503522
5.307654 -2.967841 1.026572 103.600943
5.312656 -2.970912 1.026653 103.698366
5.317659 -2.973980 1.026737 103.795790
5.322661 -2.977046 1.026822 103.893217
5.327664 -2.980109 1.026910 103.990646
5.332666 -2.983170 1.026999 104.088077
5.337669 -2.986229 1.027091 104.185509
5.342671 -2.989284 1.027185 104.282944
5.347674 -2.992337 1.027281 104.380381
5.352676 -2.995387 1.027379 104.477821
5.357679 -2.998435 1.027479 104.575262
5.362681 -3.001479 1.027581 104.672706
5.367684 -3.004521 1.027686 104.770152
5.372686 -3.007559 1.027792 104.867601
5.377689 -3.010595 1.027900 104.965052
5.382691 -3.013627 1.028010 105.062506
5.387694 -3.016656 1.028122 105.159962
5.392696 -3.019682 1.028236 105.257421
5.397699 -3.022704 1.028351 105.354882
5.402701 -3.025724 1.028469 105.452347
5.407704 -3.028739 1.028588 105.549813
5.412706 -3.031752 1.028709 105.647283
5.417709 -3.034761 1.028832 105.744756
5.422711 -3.037766 1.028956 105.842231
5.427714 -3.040768 1.029082 105.939709
5.432716 -3.043766 1.029210 106.037190
5.437719 -3.046760 1.029340 106.134674
5.442721 -3.049750 1.029471 106.232162
5.447724 -3.052737 1.029603 106.329652
5.452726 -3.055720 1.029738 106.427145
5.457729 -3.058699 1.029873 106.524642
5.462731 -3.061674 1.030010 106.622141
5.467734 -3.064645 1.030149 106.719644
5.472736 -3.067612 1.030289 106.817150
5.477739 -3.070575 1.030431 106.914660
5.482741 -3.073534 1.030573 107.012172
5.487744 -3.076488 1.030717 107.109688
5.492746 -3.079439 1.030863 107.207208
5.497749 -3.082385 1.031009 107.304731
5.502751 -3.085327 1.031157 107.402257
5.507754 -3.088264 1.031306 107.499787
5.512756 -3.091197 1.031456 107.597320
5.517759 -3.094126 1.031608 107.694857
5.522761 -3.097051 1.031760 107.792397
5.527764 -3.099971 1.031914 107.889942
5.532766 -3.102886 1.032068 107.987489
5.537769 -3.105797 1.032224 108.085041
5.542771 -3.108703 1.032380 108.182596
5.547774 -3.111605 1.032537 108.280154
5.552776 -3.114502 1.032695 108.377717
5.557779 -3.117394 1.032854 108.475283
5.562781 -3.120282 1.033014 108.572853
5.567784 -3.123165 1.033175 108.670427
5.572786 -3.126043 1.033336 108.768005
5.577789 -3.128917 1.033498 108.865586
5.582791 -3.131786 1.033661 108.963171
5.587794 -3.134650 1.033824 109.060761
5.592796 -3.137509 1.033988 109.158354
5.597799 -3.140363 1.034152 109.255951
5.602801 -3.143212 1.034317 109.353552
5.607804 -3.146057 1.034482 109.451157
5.612806 -3.148897 1.034648 109.548766
5.617809 -3.151731 1.034814 109.646379
5.622811 -3.154561 1.034980 109.743996
5.627814 -3.157386 1.035147 109.841617
5.632816 -3.160206 1.035314 109.939242
5.637819 -3.163021 1.035482 110.036871
5.642821 -3.165831 1.035649 110.134504
5.647824 -3.168636 1.035817 110.232141
5.652826 -3.171436 1.035984 110.329782
5.657829 -3.174231 1.036152 110.427427
5.662831 -3.177021 1.036320 110.525077
5.667834 -3.179806 1.036488 110.622730
5.672836 -3.182586 1.036656 110.720387
5.677839 -3.185360 1.036823 110.818049
5.682841 -3.188130 1.036991 110.915715
5.687844 -3.190895 1.037158 111.013384
5.692846 -3.193655 1.037326 111.111058
5.697849 -3.196410 1.037493 111.208736
5.702851 -3.199160 1.037659 111.306418
5.707854 -3.201905 1.037826 111.404104
5.712856 -3.204644 1.037992 111.501794
5.717859 -3.207379 1.038157 111.599488
5.722861 -3.210109 1.038322 111.697186
5.727864 -3.212834 1.038487 111.794889
5.732866 -3.215554 1.038651 111.892595
5.737869 -3.218269 1.038815 111.990305
5.742871 -3.220979 1.038978 112.088020
5.747874 -3.223684 1.039141 112.185738
5.752876 -3.226384 1.039302 112.283461
5.757879 -3.229079 1.039463 112.381187
5.762881 -3.231770 1.039624 112.478917
5.767884 -3.234455 1.039783 112.576652
5.772886 -3.237136 1.039942 112.674390
5.777889 -3.239812 1.040100 112.772132
5.782891 -3.242483 1.040257 112.869879
5.787894 -3.245149 1.040413 112.967629
5.792896 -3.247811 1.040568 113.065383
5.797899 -3.250468 1.040722 113.163140
5.802901 -3.253120 1.040875 113.260902
5.807904 -3.255768 1.041027 113.358668
5.812906 -3.258411 1.041178 113.456437
5.817909 -3.261049 1.041328 113.554210
5.822911 -3.263683 1.041476 113.651987
5.827914 -3.266312 1.041623 113.749767
5.832916 -3.268937 1.041769 113.847551
5.837919 -3.271557 1.041914 113.945339
5.842921 -3.274173 1.042057 114.043131
5.847924 -3.276785 1.042199 114.140926
5.852926 -3.279392 1.042340 114.238724
5.857929 -3.281994 1.042479 114.336526
5.862931 -3.284593 1.042617 114.434332
5.867934 -3.287187 1.042753 114.532141
5.872936 -3.289778 1.042888 114.629954
5.877939 -3.292364 1.043021 114.727770
5.882941 -3.294946 1.043153 114.825589
5.887944 -3.297524 1.043283 114.923412
5.892946 -3.300097 1.043411 115.021237
5.897949 -3.302667 1.043538 115.119067
5.902951 -3.305234 1.043663 115.216899
5.907954 -3.307796 1.043786 115.314734
5.912956 -3.310354 1.043907 115.412573
5.917959 -3.312909 1.044027 115.510415
5.922961 -3.315460 1.044144 115.608259
5.927964 -3.318007 1.044260 115.706107
5.932966 -3.320551 1.044374 115.803958
5.937969 -3.323092 1.044486 115.901811
5.942971 -3.325629 1.044596 115.999668
5.947974 -3.328162 1.044705 116.097527
5.952976 -3.330692 1.044811 116.195389
5.957979 -3.333219 1.044915 116.293253
5.962981 -3.335743 1.045017 116.391121
5.967984 -3.338263 1.045117 116.488991
5.972986 -3.340781 1.045215 116.586863
5.977989 -3.343295 1.045311 116.684738
5.982991 -3.345807 1.045404 116.782615
5.987994 -3.348315 1.045496 116.880495
5.992996 -3.350821 1.045585 116.978377
5.997999 -3.353324 1.045672 117.076261
6.003002 -3.355824 1.045757 117.174148
6.008004 -3.358322 1.045839 117.272037
6.013007 -3.360817 1.045920 117.369927
6.018009 -3.363310 1.045998 117.467820
6.023012 -3.365800 1.046073 117.565715
6.028014 -3.368288 1.046147 117.663612
6.033017 -3.370773 1.046218 117.761510
6.038019 -3.373257 1.046286 117.859411
6.043022 -3.375738 1.046352 117.957313
6.048024 -3.378218 1.046416 118.055217
6.053027 -3.380695 1.046478 118.153123
6.058029 -3.383170 1.046537 118.251030
6.063032 -3.385644 1.046593 118.348938
6.068034 -3.388116 1.046647 118.446848
6.073037 -3.390586 1.046699 118.544760
6.078039 -3.393055 1.046748 118.642672
6.083042 -3.395522 1.046795 118.740586
6.088044 -3.397988 1.046839 118.838501
6.093047 -3.400452 1.046881 118.936418
6.098049 -3.402915 1.046920 119.034335
6.103052 -3.405377 1.046956 119.132253
6.108054 -3.407838 1.046990 119.230172
6.113057 -3.410297 1.047022 119.328092
6.118059 -3.412756 1.047051 119.426013
6.123062 -3.415214 1.047077 119.523935
6.128064 -3.417671 1.047101 119.621857
6.133067 -3.420128 1.047122 119.719780
6.138069 -3.422584 1.047140 119.817703
6.143072 -3.425039 1.047156 119.915627
6.148074 -3.427494 1.047170 120.013551
6.153077 -3.429948 1.047180 120.111475
6.158079 -3.432402 1.047189 120.209400
6.163082 -3.434856 1.047194 120.307325
6.168084 -3.437310 1.047197 120.405250
6.173087 -3.439764 1.047197 120.503175
6.178089 -3.442217 1.047195 120.601100
6.183092 -3.444671 1.047190 120.699025
6.188094 -3.447125 1.047183 120.796949
6.193097 -3.449580 1.047173 120.894874
6.198099 -3.452034 1.047160 120.992798
6.203102 -3.454490 1.047145 121.090722
6.208104 -3.456945 1.047127 121.188645
6.213107 -3.459401 1.047106 121.286568
6.218109 -3.461858 1.047083 121.384491
6.223112 -3.464316 1.047058 121.482412
6.228114 -3.466775 1.047030 121.580333
6.233117 -3.469234 1.046999 121.678254
6.238119 -3.471695 1.046965 121.776173
6.243122 -3.474156 1.046930 121.874091
6.248124 -3.476619 1.046891 121.972009
6.253127 -3.479083 1.046850 122.069925
6.258129 -3.481548 1.046807 122.167841
6.263132 -3.484015 1.046761 122.265755
6.268134 -3.486483 1.046712 122.363668
6.273137 -3.488953 1.046661 122.461580
6.278139 -3.491425 1.046608 122.559490
6.283142 -3.493898 1.046552 122.657399
6.288144 -3.496373 1.046494 122.755307
6.293147 -3.498850 1.046433 122.853213
6.298149 -3.501328 1.046370 122.951117
6.303152 -3.503809 1.046304 123.049020
6.308154 -3.506292 1.046236 123.146921
6.313157 -3.508777 1.046166 123.244820
6.318159 -3.511264 1.046093 123.342717
6.323162 -3.513754 1.046018 123.440612
6.328164 -3.516246 1.045941 123.538506
6.333167 -3.518740 1.045861 123.636397
6.338169 -3.521237 1.045779 123.734286
6.343172 -3.523737 1.045695 123.832173
6.348174 -3.526239 1.045608 123.930058
6.353177 -3.528744 1.045520 124.027941
6.358179 -3.531252 1.045429 124.125821
6.363182 -3.533763 1.045336 124.223699
6.368184 -3.536276 1.045240 124.321575
6.373187 -3.538793 1.045143 124.419448
6.378189 -3.541313 1.045044 124.517319
6.383192 -3.543836 1.044942 124.615187
6.388194 -3.546362 1.044839 124.713052
6.393197 -3.548891 1.044733 124.810915
6.398199 -3.551423 1.044625 124.908774
6.403202 -3.553959 1.044516 125.006632
6.408204 -3.556499 1.044404 125.104486
6.413207 -3.559042 1.044291 125.202337
6.418209 -3.561588 1.044175 125.300186
6.423212 -3.564138 1.044058 125.398031
6.428214 -3.566692 1.043939 125.495874
6.433217 -3.569250 1.043818 125.593713
6.438219 -3.571811 1.043696 125.691550
6.443222 -3.574376 1.043571 125.789383
6.448224 -3.576945 1.043445 125.887213
6.453227 -3.579518 1.043317 125.985040
6.458229 -3.582094 1.043188 126.082863
6.463232 -3.584675 1.043056 126.180683
6.468234 -3.587260 1.042924 126.278500
6.473237 -3.589849 1.042789 126.376313
6.478239 -3.592443 1.042654 126.474124
6.483242 -3.595040 1.042516 126.571930
6.488244 -3.597642 1.042377 126.669733
6.493247 -3.600248 1.042237 126.767533
6.498249 -3.602858 1.042095 126.865329
6.503252 -3.605473 1.041952 126.963121
6.508254 -3.608092 1.041808 127.060910
6.513257 -3.610715 1.041662 127.158695
6.518259 -3.613343 1.041515 127.256477
6.523262 -3.615976 1.041367 127.354254
6.528264 -3.618613 1.041218 127.452028
6.533267 -3.621255 1.041067 127.549799
6.538269 -3.623901 1.040916 127.647565
6.543272 -3.626552 1.040763 127.745328
6.548274 -3.629208 1.040609 127.843087
6.553277 -3.631868 1.040454 127.940842
6.558279 -3.634533 1.040299 128.038593
6.563282 -3.637203 1.040142 128.136340
6.568284 -3.639878 1.039984 128.234083
6.573287 -3.642557 1.039826 128.331823
6.578289 -3.645242 1.039666 128.429558
6.583292 -3.647931 1.039506 128.527290
6.588294 -3.650625 1.039345 128.625017
6.593297 -3.653324 1.039184 128.722741
6.598299 -3.656027 1.039021 128.820460
6.603302 -3.658736 1.038859 128.918176
6.608304 -3.661450 1.038695 129.015887
6.613307 -3.664168 1.038531 129.113594
6.618309 -3.666892 1.038366 129.211298
6.623312 -3.669620 1.038201 129.308997
6.628314 -3.672354 1.038036 129.406692
6.633317 -3.675092 1.037870 129.504384
6.638319 -3.677836 1.037704 129.602071
6.643322 -3.680584 1.037537 129.699754
6.648324 -3.683338 1.037370 129.797433
6.653327 -3.686096 1.037203 129.895107
