t psi theta phi
3.321661 -13.554229 1.046710 54.748430
3.326663 -13.574866 1.046759 54.830612
3.331666 -13.595505 1.046804 54.912793
3.336668 -13.616145 1.046848 54.994972
3.341671 -13.636786 1.046889 55.077149
3.346673 -13.657429 1.046927 55.159325
3.351676 -13.678073 1.046963 55.241500
3.356678 -13.698718 1.046997 55.323673
3.361681 -13.719364 1.047028 55.405845
3.366683 -13.740011 1.047056 55.488016
3.371686 -13.760659 1.047082 55.570186
3.376688 -13.781307 1.047105 55.652355
3.381691 -13.801956 1.047125 55.734523
3.386693 -13.822606 1.047144 55.816690
3.391696 -13.843257 1.047159 55.898857
3.396698 -13.863907 1.047172 55.981023
3.401701 -13.884559 1.047182 56.063189
3.406703 -13.905210 1.047190 56.145355
3.411706 -13.925862 1.047195 56.227520
3.416708 -13.946514 1.047197 56.309685
3.421711 -13.967165 1.047197 56.391850
3.426713 -13.987817 1.047194 56.474015
3.431716 -14.008469 1.047189 56.556180
3.436718 -14.029120 1.047181 56.638346
3.441721 -14.049772 1.047170 56.720512
3.446723 -14.070422 1.047157 56.802678
3.451726 -14.091073 1.047142 56.884845
3.456728 -14.111722 1.047123 56.967012
3.461731 -14.132372 1.047102 57.049180
3.466733 -14.153020 1.047079 57.131349
3.471736 -14.173668 1.047053 57.213519
3.476738 -14.194315 1.047024 57.295690
3.481741 -14.214960 1.046993 57.377862
3.486743 -14.235605 1.046959 57.460036
3.491746 -14.256249 1.046923 57.542211
3.496748 -14.276892 1.046884 57.624387
3.501751 -14.297533 1.046843 57.706564
3.506753 -14.318173 1.046799 57.788743
3.511756 -14.338812 1.046753 57.870924
3.516758 -14.359449 1.046704 57.953107
3.521761 -14.380084 1.046653 58.035291
3.526763 -14.400718 1.046600 58.117478
3.531766 -14.421350 1.046544 58.199666
3.536768 -14.441981 1.046486 58.281857
3.541771 -14.462609 1.046425 58.364050
3.546773 -14.483236 1.046362 58.446245
3.551776 -14.503860 1.046297 58.528443
3.556778 -14.524483 1.046229 58.610643
3.561781 -14.545103 1.046159 58.692845
3.566783 -14.565721 1.046087 58.775051
3.571786 -14.586337 1.046013 58.857259
3.576788 -14.606950 1.045937 58.939470
3.581791 -14.627561 1.045858 59.021683
3.586793 -14.648170 1.045777 59.103900
3.591796 -14.668776 1.045694 59.186120
3.596798 -14.689379 1.045609 59.268343
3.601801 -14.709980 1.045522 59.350569
3.606803 -14.730578 1.045433 59.432799
3.611806 -14.751173 1.045342 59.515031
3.616808 -14.771765 1.045249 59.597268
3.621811 -14.792355 1.045154 59.679507
3.626813 -14.812941 1.045057 59.761751
3.631816 -14.833524 1.044959 59.843998
3.636818 -14.854105 1.044858 59.926248
3.641821 -14.874682 1.044756 60.008503
3.646823 -14.895256 1.044652 60.090761
3.651826 -14.915826 1.044546 60.173023
3.656828 -14.936393 1.044438 60.255289
3.661831 -14.956957 1.044329 60.337559
3.666833 -14.977518 1.044219 60.419833
3.671836 -14.998075 1.044106 60.502112
3.676838 -15.018629 1.043992 60.584394
3.681841 -15.039179 1.043877 60.666681
3.686843 -15.059725 1.043760 60.748972
3.691846 -15.080268 1.043642 60.831268
3.696848 -15.100807 1.043523 60.913567
3.701851 -15.121343 1.043402 60.995872
3.706853 -15.141875 1.043280 61.078180
3.711856 -15.162403 1.043156 61.160494
3.716858 -15.182927 1.043031 61.242811
3.721861 -15.203447 1.042906 61.325134
3.726863 -15.223964 1.042779 61.407461
3.731866 -15.244476 1.042651 61.489793
3.736868 -15.264985 1.042522 61.572129
3.741871 -15.285490 1.042392 61.654470
3.746873 -15.305990 1.042261 61.736816
3.751876 -15.326487 1.042129 61.819167
3.756878 -15.346980 1.041996 61.901523
3.761881 -15.367468 1.041863 61.983884
3.766883 -15.387953 1.041728 62.066249
3.771886 -15.408433 1.041593 62.148620
3.776888 -15.428910 1.041458 62.230995
3.781891 -15.449382 1.041322 62.313375
3.786893 -15.469850 1.041185 62.395761
3.791896 -15.490314 1.041047 62.478151
3.796898 -15.510773 1.040909 62.560546
3.801901 -15.531229 1.040771 62.642947
3.806903 -15.551680 1.040633 62.725352
3.811906 -15.572127 1.040493 62.807763
3.816908 -15.592570 1.040354 62.890178
3.821911 -15.613009 1.040215 62.972599
3.826913 -15.633444 1.040075 63.055024
3.831916 -15.653874 1.039935 63.137455
3.836918 -15.674300 1.039795 63.219891
3.841921 -15.694722 1.039655 63.302332
3.846923 -15.715140 1.039515 63.384778
3.851926 -15.735553 1.039375 63.467229
3.856928 -15.755963 1.039235 63.549685
3.861931 -15.776368 1.039095 63.632146
3.866933 -15.796769 1.038955 63.714613
3.871936 -15.817165 1.038816 63.797084
3.876938 -15.837558 1.038676 63.879560
3.881941 -15.857947 1.038538 63.962041
3.886943 -15.878331 1.038399 64.044528
3.891946 -15.898711 1.038261 64.127019
3.896948 -15.919087 1.038123 64.209515
3.901951 -15.939459 1.037986 64.292016
3.906953 -15.959827 1.037850 64.374523
3.911956 -15.980191 1.037714 64.457034
3.916958 -16.000551 1.037579 64.539549
3.921961 -16.020907 1.037444 64.622070
3.926963 -16.041259 1.037310 64.704596
3.931966 -16.061607 1.037177 64.787126
3.936968 -16.081951 1.037045 64.869661
3.941971 -16.102291 1.036913 64.952201
3.946973 -16.122628 1.036783 65.034745
3.951976 -16.142960 1.036653 65.117294
3.956978 -16.163289 1.036524 65.199848
3.961981 -16.183614 1.036397 65.282406
3.966983 -16.203935 1.036270 65.364969
3.971986 -16.224252 1.036145 65.447536
3.976988 -16.244566 1.036021 65.530108
3.981991 -16.264876 1.035898 65.612684
3.986993 -16.285183 1.035776 65.695264
3.991996 -16.305486 1.035656 65.777849
3.996998 -16.325786 1.035537 65.860438
4.002001 -16.346082 1.035419 65.943031
4.007004 -16.366375 1.035303 66.025629
4.012006 -16.386664 1.035188 66.108230
4.017009 -16.406950 1.035075 66.190835
4.022011 -16.427233 1.034963 66.273445
4.027014 -16.447512 1.034852 66.356058
4.032016 -16.467788 1.034744 66.438676
4.037019 -16.488062 1.034637 66.521297
4.042021 -16.508332 1.034531 66.603922
4.047024 -16.528599 1.034428 66.686550
4.052026 -16.548863 1.034326 66.769182
4.057029 -16.569124 1.034225 66.851818
4.062031 -16.589382 1.034127 66.934457
4.067034 -16.609638 1.034030 67.017100
4.072036 -16.629890 1.033936 67.099746
4.077039 -16.650140 1.033843 67.182395
4.082041 -16.670387 1.033752 67.265048
4.087044 -16.690632 1.033663 67.347704
4.092046 -16.710874 1.033576 67.430362
4.097049 -16.731114 1.033491 67.513024
4.102051 -16.751351 1.033408 67.595689
4.107054 -16.771586 1.033328 67.678357
4.112056 -16.791819 1.033249 67.761027
4.117059 -16.812049 1.033172 67.843700
4.122061 -16.832277 1.033098 67.926376
4.127064 -16.852503 1.033026 68.009055
4.132066 -16.872727 1.032956 68.091736
4.137069 -16.892949 1.032888 68.174419
4.142071 -16.913170 1.032822 68.257105
4.147074 -16.933388 1.032759 68.339793
4.152076 -16.953604 1.032698 68.422483
4.157079 -16.973819 1.032639 68.505175
4.162081 -16.994032 1.032583 68.587869
4.167084 -17.014244 1.032528 68.670565
4.172086 -17.034454 1.032477 68.753263
4.177089 -17.054662 1.032427 68.835963
4.182091 -17.074869 1.032380 68.918664
4.187094 -17.095075 1.032336 69.001367
4.192096 -17.115280 1.032294 69.084072
4.197099 -17.135483 1.032254 69.166778
4.202101 -17.155686 1.032217 69.249485
4.207104 -17.175887 1.032182 69.332194
4.212106 -17.196088 1.032150 69.414904
4.217109 -17.216287 1.032120 69.497615
4.222111 -17.236486 1.032093 69.580326
4.227114 -17.256684 1.032068 69.663039
4.232116 -17.276881 1.032045 69.745753
4.237119 -17.297078 1.032026 69.828467
4.242121 -17.317274 1.032008 69.911182
4.247124 -17.337469 1.031994 69.993898
4.252126 -17.357665 1.031981 70.076613
4.257129 -17.377860 1.031972 70.159330
4.262131 -17.398054 1.031965 70.242047
4.267134 -17.418249 1.031960 70.324763
4.272136 -17.438443 1.031958 70.407480
4.277139 -17.458638 1.031958 70.490197
4.282141 -17.478832 1.031962 70.572914
4.287144 -17.499027 1.031967 70.655631
4.292146 -17.519222 1.031975 70.738348
4.297149 -17.539417 1.031986 70.821064
4.302151 -17.559612 1.031999 70.903780
4.307154 -17.579808 1.032015 70.986495
4.312156 -17.600004 1.032033 71.069210
4.317159 -17.620201 1.032054 71.151924
4.322161 -17.640399 1.032077 71.234637
4.327164 -17.660597 1.032103 71.317349
4.332166 -17.680796 1.032131 71.400061
4.337169 -17.700996 1.032162 71.482771
4.342171 -17.721197 1.032195 71.565481
4.347174 -17.741398 1.032231 71.648189
4.352176 -17.761601 1.032269 71.730896
4.357179 -17.781805 1.032310 71.813601
4.362181 -17.802010 1.032353 71.896305
4.367184 -17.822217 1.032399 71.979007
4.372186 -17.842424 1.032447 72.061708
4.377189 -17.862633 1.032497 72.144407
4.382191 -17.882844 1.032550 72.227105
4.387194 -17.903056 1.032605 72.309800
4.392196 -17.923270 1.032662 72.392493
4.397199 -17.943485 1.032722 72.475185
4.402201 -17.963703 1.032784 72.557874
4.407204 -17.983922 1.032848 72.640561
4.412206 -18.004142 1.032914 72.723246
4.417209 -18.024365 1.032983 72.805928
4.422211 -18.044590 1.033054 72.888608
4.427214 -18.064817 1.033127 72.971286
4.432216 -18.085046 1.033202 73.053960
4.437219 -18.105277 1.033280 73.136632
4.442221 -18.125511 1.033359 73.219302
4.447224 -18.145747 1.033441 73.301968
4.452226 -18.165985 1.033525 73.384632
4.457229 -18.186225 1.033610 73.467293
4.462231 -18.206469 1.033698 73.549950
4.467234 -18.226714 1.033788 73.632605
4.472236 -18.246963 1.033879 73.715256
4.477239 -18.267214 1.033973 73.797904
4.482241 -18.287467 1.034068 73.880549
4.487244 -18.307724 1.034166 73.963190
4.492246 -18.327983 1.034265 74.045828
4.497249 -18.348246 1.034366 74.128462
4.502251 -18.368511 1.034468 74.211093
4.507254 -18.388779 1.034573 74.293720
4.512256 -18.409050 1.034679 74.376344
4.517259 -18.429325 1.034786 74.458963
4.522261 -18.449602 1.034896 74.541579
4.527264 -18.469883 1.035007 74.624191
4.532266 -18.490167 1.035119 74.706799
4.537269 -18.510454 1.035233 74.789403
4.542271 -18.530745 1.035349 74.872002
4.547274 -18.551039 1.035465 74.954598
4.552276 -18.571337 1.035584 75.037190
4.557279 -18.591637 1.035703 75.119777
4.562281 -18.611942 1.035824 75.202360
4.567284 -18.632250 1.035946 75.284939
4.572286 -18.652562 1.036070 75.367513
4.577289 -18.672877 1.036195 75.450083
4.582291 -18.693196 1.036320 75.532649
4.587294 -18.713519 1.036447 75.615209
4.592296 -18.733845 1.036575 75.697766
4.597299 -18.754175 1.036704 75.780318
4.602301 -18.774509 1.036834 75.862865
4.607304 -18.794847 1.036965 75.945408
4.612306 -18.815189 1.037097 76.027945
4.617309 -18.835534 1.037229 76.110479
4.622311 -18.855884 1.037363 76.193007
4.627314 -18.876237 1.037497 76.275531
4.632316 -18.896595 1.037632 76.358049
4.637319 -18.916956 1.037767 76.440563
4.642321 -18.937322 1.037904 76.523072
4.647324 -18.957692 1.038040 76.605577
4.652326 -18.978065 1.038178 76.688076
4.657329 -18.998443 1.038316 76.770570
4.662331 -19.018825 1.038454 76.853059
4.667334 -19.039211 1.038592 76.935544
4.672336 -19.059601 1.038731 77.018023
4.677339 -19.079995 1.038871 77.100497
4.682341 -19.100394 1.039010 77.182967
4.687344 -19.120796 1.039150 77.265431
4.692346 -19.141203 1.039290 77.347890
4.697349 -19.161614 1.039430 77.430344
4.702351 -19.182029 1.039570 77.512793
4.707354 -19.202448 1.039710 77.595237
4.712356 -19.222872 1.039850 77.677676
4.717359 -19.243300 1.039990 77.760110
4.722361 -19.263732 1.040130 77.842539
4.727364 -19.284168 1.040270 77.924962
4.732366 -19.304608 1.040409 78.007381
4.737369 -19.325053 1.040548 78.089795
4.742371 -19.345502 1.040687 78.172203
4.747374 -19.365955 1.040826 78.254607
4.752376 -19.386412 1.040964 78.337005
4.757379 -19.406873 1.041102 78.419398
4.762381 -19.427339 1.041239 78.501787
4.767384 -19.447809 1.041375 78.584170
4.772386 -19.468282 1.041512 78.666548
4.777389 -19.488760 1.041647 78.748922
4.782391 -19.509242 1.041782 78.831290
4.787394 -19.529729 1.041916 78.913654
4.792396 -19.550219 1.042049 78.996013
4.797399 -19.570713 1.042181 79.078366
4.802401 -19.591211 1.042313 79.160715
4.807404 -19.611714 1.042443 79.243059
4.812406 -19.632220 1.042573 79.325399
4.817409 -19.652730 1.042701 79.407733
4.822411 -19.673244 1.042829 79.490063
4.827414 -19.693762 1.042955 79.572389
4.832416 -19.714284 1.043081 79.654709
4.837419 -19.734810 1.043205 79.737025
4.842421 -19.755339 1.043328 79.819337
4.847424 -19.775873 1.043450 79.901644
4.852426 -19.796410 1.043570 79.983946
4.857429 -19.816950 1.043689 80.066244
4.862431 -19.837495 1.043807 80.148538
4.867434 -19.858042 1.043923 80.230827
4.872436 -19.878594 1.044038 80.313112
4.877439 -19.899149 1.044151 80.395393
4.882441 -19.919707 1.044263 80.477670
4.887444 -19.940269 1.044373 80.559942
4.892446 -19.960835 1.044481 80.642211
4.897449 -19.981403 1.044588 80.724475
4.902451 -20.001975 1.044693 80.806736
4.907454 -20.022550 1.044796 80.888993
4.912456 -20.043129 1.044898 80.971246
4.917459 -20.063710 1.044998 81.053495
4.922461 -20.084295 1.045096 81.135740
4.927464 -20.104882 1.045192 81.217982
4.932466 -20.125473 1.045286 81.300221
4.937469 -20.146066 1.045378 81.382455
4.942471 -20.166662 1.045469 81.464687
4.947474 -20.187261 1.045557 81.546915
4.952476 -20.207863 1.045643 81.629140
4.957479 -20.228467 1.045727 81.711362
4.962481 -20.249074 1.045809 81.793580
4.967484 -20.269684 1.045889 81.875796
4.972486 -20.290296 1.045967 81.958008
4.977489 -20.310910 1.046043 82.040218
4.982491 -20.331527 1.046116 82.122425
4.987494 -20.352146 1.046187 82.204629
4.992496 -20.372767 1.046256 82.286831
4.997499 -20.393391 1.046323 82.369030
5.002501 -20.414016 1.046387 82.451227
5.007504 -20.434643 1.046449 82.533421
5.012506 -20.455273 1.046509 82.615613
5.017509 -20.475904 1.046566 82.697803
5.022511 -20.496536 1.046621 82.779991
5.027514 -20.517171 1.046674 82.862176
5.032516 -20.537807 1.046724 82.944360
5.037519 -20.558445 1.046772 83.026542
5.042521 -20.579084 1.046817 83.108722
5.047524 -20.599725 1.046860 83.190901
5.052526 -20.620366 1.046900 83.273078
5.057529 -20.641009 1.046938 83.355253
5.062531 -20.661654 1.046973 83.437427
5.067534 -20.682299 1.047006 83.519600
5.072536 -20.702945 1.047036 83.601772
5.077539 -20.723592 1.047063 83.683942
5.082541 -20.744240 1.047088 83.766112
5.087544 -20.764889 1.047111 83.848281
5.092546 -20.785539 1.047131 83.930449
5.097549 -20.806189 1.047148 84.012616
5.102551 -20.826839 1.047163 84.094782
5.107554 -20.847490 1.047175 84.176948
5.112556 -20.868141 1.047185 84.259114
5.117559 -20.888793 1.047191 84.341280
5.122561 -20.909445 1.047196 84.423445
5.127564 -20.930096 1.047198 84.505610
5.132566 -20.950748 1.047197 84.587775
5.137569 -20.971400 1.047193 84.669940
5.142571 -20.992052 1.047187 84.752105
5.147574 -21.012703 1.047178 84.834271
5.152576 -21.033354 1.047167 84.916437
5.157579 -21.054005 1.047153 84.998603
5.162581 -21.074655 1.047137 85.080770
5.167584 -21.095304 1.047118 85.162938
5.172586 -21.115953 1.047096 85.245106
5.177589 -21.136602 1.047072 85.327276
5.182591 -21.157249 1.047045 85.409446
5.187594 -21.177896 1.047016 85.491617
5.192596 -21.198541 1.046984 85.573790
5.197599 -21.219186 1.046949 85.655963
5.202601 -21.239829 1.046912 85.738138
5.207604 -21.260472 1.046873 85.820315
5.212606 -21.281113 1.046831 85.902493
5.217609 -21.301752 1.046787 85.984672
5.222611 -21.322390 1.046740 86.066854
5.227614 -21.343027 1.046690 86.149037
5.232616 -21.363662 1.046639 86.231222
5.237619 -21.384296 1.046585 86.313409
5.242621 -21.404927 1.046528 86.395598
5.247624 -21.425557 1.046469 86.477789
5.252626 -21.446185 1.046408 86.559983
5.257629 -21.466811 1.046344 86.642179
5.262631 -21.487435 1.046278 86.724377
5.267634 -21.508057 1.046210 86.806578
5.272636 -21.528677 1.046140 86.888781
5.277639 -21.549294 1.046067 86.970987
5.282641 -21.569909 1.045992 87.053196
5.287644 -21.590522 1.045915 87.135408
5.292646 -21.611132 1.045836 87.217623
5.297649 -21.631740 1.045754 87.299840
5.302651 -21.652345 1.045671 87.382061
5.307654 -21.672948 1.045585 87.464285
5.312656 -21.693548 1.045498 87.546512
5.317659 -21.714145 1.045408 87.628742
5.322661 -21.734740 1.045316 87.710976
5.327664 -21.755331 1.045223 87.793213
5.332666 -21.775919 1.045127 87.875454
5.337669 -21.796505 1.045030 87.957698
5.342671 -21.817087 1.044931 88.039946
5.347674 -21.837667 1.044830 88.122198
5.352676 -21.858243 1.044727 88.204453
5.357679 -21.878816 1.044622 88.286713
5.362681 -21.899386 1.044516 88.368976
5.367684 -21.919952 1.044408 88.451243
5.372686 -21.940515 1.044299 88.533514
5.377689 -21.961075 1.044187 88.615790
5.382691 -21.981631 1.044075 88.698069
5.387694 -22.002183 1.043960 88.780353
5.392696 -22.022733 1.043845 88.862641
5.397699 -22.043278 1.043727 88.944933
5.402701 -22.063820 1.043609 89.027230
5.407704 -22.084358 1.043489 89.109531
5.412706 -22.104893 1.043368 89.191836
5.417709 -22.125423 1.043245 89.274146
5.422711 -22.145950 1.043121 89.356461
5.427714 -22.166473 1.042996 89.438780
5.432716 -22.186993 1.042870 89.521103
5.437719 -22.207508 1.042743 89.603432
5.442721 -22.228020 1.042615 89.685765
5.447724 -22.248527 1.042486 89.768103
5.452726 -22.269031 1.042355 89.850445
5.457729 -22.289530 1.042224 89.932793
5.462731 -22.310026 1.042092 90.015145
5.467734 -22.330517 1.041959 90.097502
5.472736 -22.351005 1.041825 90.179864
5.477739 -22.371488 1.041691 90.262231
5.482741 -22.391967 1.041556 90.344603
5.487744 -22.412443 1.041420 90.426979
5.492746 -22.432914 1.041283 90.509361
5.497749 -22.453381 1.041146 90.591748
5.502751 -22.473843 1.041009 90.674140
5.507754 -22.494302 1.040871 90.756536
5.512756 -22.514756 1.040733 90.838938
5.517759 -22.535206 1.040594 90.921345
5.522761 -22.555652 1.040455 91.003757
5.527764 -22.576094 1.040315 91.086174
5.532766 -22.596532 1.040176 91.168596
5.537769 -22.616965 1.040036 91.251023
5.542771 -22.637394 1.039896 91.333455
5.547774 -22.657819 1.039756 91.415892
5.552776 -22.678240 1.039616 91.498335
5.557779 -22.698656 1.039476 91.580782
5.562781 -22.719069 1.039336 91.663235
5.567784 -22.739477 1.039196 91.745692
5.572786 -22.759881 1.039056 91.828155
5.577789 -22.780281 1.038916 91.910622
5.582791 -22.800676 1.038777 91.993095
5.587794 -22.821068 1.038638 92.075573
5.592796 -22.841455 1.038499 92.158056
5.597799 -22.861838 1.038361 92.240543
5.602801 -22.882217 1.038223 92.323036
5.607804 -22.902592 1.038085 92.405534
5.612806 -22.922963 1.037948 92.488036
5.617809 -22.943330 1.037812 92.570544
5.622811 -22.963693 1.037676 92.653056
5.627814 -22.984052 1.037541 92.735573
5.632816 -23.004407 1.037406 92.818095
5.637819 -23.024757 1.037273 92.900622
5.642821 -23.045104 1.037140 92.983154
5.647824 -23.065447 1.037008 93.065690
5.652826 -23.085786 1.036877 93.148231
5.657829 -23.106122 1.036746 93.230777
5.662831 -23.126453 1.036617 93.313327
5.667834 -23.146781 1.036489 93.395882
5.672836 -23.167105 1.036362 93.478442
5.677839 -23.187425 1.036235 93.561006
5.682841 -23.207741 1.036110 93.643574
5.687844 -23.228054 1.035987 93.726147
5.692846 -23.248363 1.035864 93.808724
5.697849 -23.268669 1.035743 93.891306
5.702851 -23.288971 1.035623 93.973892
5.707854 -23.309270 1.035504 94.056482
5.712856 -23.329565 1.035387 94.139076
5.717859 -23.349857 1.035271 94.221675
5.722861 -23.370145 1.035156 94.304277
5.727864 -23.390430 1.035043 94.386884
5.732866 -23.410712 1.034932 94.469495
5.737869 -23.430990 1.034822 94.552109
5.742871 -23.451266 1.034714 94.634727
5.747874 -23.471538 1.034607 94.717350
5.752876 -23.491807 1.034502 94.799975
5.757879 -23.512074 1.034399 94.882605
5.762881 -23.532337 1.034297 94.965238
5.767884 -23.552597 1.034198 95.047875
5.772886 -23.572855 1.034100 95.130515
5.777889 -23.593109 1.034004 95.213159
5.782891 -23.613361 1.033910 95.295806
5.787894 -23.633610 1.033817 95.378456
5.792896 -23.653857 1.033727 95.461109
5.797899 -23.674101 1.033639 95.543766
5.802901 -23.694342 1.033552 95.626426
5.807904 -23.714581 1.033468 95.709088
5.812906 -23.734818 1.033386 95.791754
5.817909 -23.755052 1.033305 95.874422
5.822911 -23.775284 1.033227 95.957094
5.827914 -23.795514 1.033151 96.039768
5.832916 -23.815741 1.033077 96.122444
5.837919 -23.835967 1.033006 96.205123
5.842921 -23.856190 1.032936 96.287805
5.847924 -23.876412 1.032869 96.370489
5.852926 -23.896631 1.032804 96.453175
5.857929 -23.916849 1.032741 96.535864
5.862931 -23.937065 1.032681 96.618554
5.867934 -23.957280 1.032623 96.701247
5.872936 -23.977492 1.032567 96.783942
5.877939 -23.997703 1.032514 96.866639
5.882941 -24.017913 1.032463 96.949337
5.887944 -24.038121 1.032414 97.032037
5.892946 -24.058328 1.032368 97.114739
5.897949 -24.078533 1.032324 97.197443
5.902951 -24.098738 1.032282 97.280148
5.907954 -24.118941 1.032243 97.362854
5.912956 -24.139143 1.032207 97.445562
5.917959 -24.159344 1.032173 97.528271
5.922961 -24.179544 1.032141 97.610981
5.927964 -24.199743 1.032112 97.693692
5.932966 -24.219942 1.032085 97.776404
5.937969 -24.240140 1.032061 97.859117
5.942971 -24.260337 1.032040 97.941831
5.947974 -24.280533 1.032021 98.024545
5.952976 -24.300729 1.032004 98.107260
5.957979 -24.320925 1.031990 98.189976
5.962981 -24.341120 1.031978 98.272692
5.967984 -24.361315 1.031970 98.355409
5.972986 -24.381509 1.031963 98.438125
5.977989 -24.401704 1.031959 98.520842
5.982991 -24.421898 1.031958 98.603559
5.987994 -24.442093 1.031959 98.686276
5.992996 -24.462287 1.031963 98.768993
5.997999 -24.482482 1.031969 98.851710
6.003002 -24.502677 1.031978 98.934426
6.008004 -24.522872 1.031989 99.017143
6.013007 -24.543068 1.032003 99.099858
6.018009 -24.563264 1.032020 99.182573
6.023012 -24.583460 1.032039 99.265288
6.028014 -24.603657 1.032060 99.348002
6.033017 -24.623855 1.032084 99.430715
6.038019 -24.644053 1.032111 99.513427
6.043022 -24.664253 1.032140 99.596138
6.048024 -24.684453 1.032171 99.678848
6.053027 -24.704654 1.032205 99.761557
6.058029 -24.724856 1.032242 99.844265
6.063032 -24.745059 1.032281 99.926971
6.068034 -24.765263 1.032322 100.009676
6.073037 -24.785468 1.032366 100.092380
6.078039 -24.805675 1.032412 100.175082
6.083042 -24.825883 1.032460 100.257782
6.088044 -24.846093 1.032511 100.340481
6.093047 -24.866304 1.032565 100.423178
6.098049 -24.886516 1.032620 100.505872
6.103052 -24.906731 1.032678 100.588565
6.108054 -24.926947 1.032739 100.671256
6.113057 -24.947164 1.032801 100.753945
6.118059 -24.967384 1.032866 100.836631
6.123062 -24.987605 1.032933 100.919315
6.128064 -25.007829 1.033003 101.001997
6.133067 -25.028054 1.033074 101.084676
6.138069 -25.048282 1.033148 101.167353
6.143072 -25.068511 1.033224 101.250027
6.148074 -25.088743 1.033302 101.332698
6.153077 -25.108977 1.033382 101.415367
6.158079 -25.129214 1.033464 101.498033
6.163082 -25.149453 1.033548 101.580696
6.168084 -25.169694 1.033635 101.663355
6.173087 -25.189938 1.033723 101.746012
6.178089 -25.210184 1.033813 101.828666
6.183092 -25.230433 1.033905 101.911316
6.188094 -25.250685 1.033999 101.993963
6.193097 -25.270939 1.034095 102.076607
6.198099 -25.291197 1.034193 102.159247
6.203102 -25.311457 1.034293 102.241884
6.208104 -25.331720 1.034394 102.324518
6.213107 -25.351986 1.034497 102.407147
6.218109 -25.372255 1.034602 102.489773
6.223112 -25.392527 1.034709 102.572396
6.228114 -25.412803 1.034817 102.655014
6.233117 -25.433081 1.034927 102.737629
6.238119 -25.453363 1.035038 102.820240
6.243122 -25.473648 1.035151 102.902846
6.248124 -25.493936 1.035265 102.985449
6.253127 -25.514228 1.035381 103.068048
6.258129 -25.534523 1.035498 103.150642
6.263132 -25.554821 1.035617 103.233233
6.268134 -25.575123 1.035737 103.315819
6.273137 -25.595428 1.035858 103.398401
6.278139 -25.615737 1.035981 103.480978
6.283142 -25.636050 1.036105 103.563551
6.288144 -25.656366 1.036230 103.646120
6.293147 -25.676686 1.036356 103.728684
6.298149 -25.697010 1.036483 103.811244
6.303152 -25.717338 1.036611 103.893799
6.308154 -25.737669 1.036740 103.976350
6.313157 -25.758004 1.036870 104.058896
6.318159 -25.778343 1.037002 104.141437
6.323162 -25.798686 1.037134 104.223974
6.328164 -25.819032 1.037267 104.306505
6.333167 -25.839383 1.037400 104.389033
6.338169 -25.859738 1.037535 104.471555
6.343172 -25.880096 1.037670 104.554072
6.348174 -25.900459 1.037805 104.636585
6.353177 -25.920825 1.037942 104.719092
6.358179 -25.941196 1.038079 104.801595
6.363182 -25.961571 1.038216 104.884093
6.368184 -25.981950 1.038354 104.966586
6.373187 -26.002333 1.038492 105.049074
6.378189 -26.022720 1.038631 105.131557
6.383192 -26.043111 1.038770 105.214035
6.388194 -26.063507 1.038910 105.296508
6.393197 -26.083906 1.039049 105.378976
6.398199 -26.104310 1.039189 105.461438
6.403202 -26.124718 1.039329 105.543896
6.408204 -26.145130 1.039469 105.626349
6.413207 -26.165547 1.039609 105.708797
6.418209 -26.185967 1.039749 105.791239
6.423212 -26.206392 1.039889 105.873677
6.428214 -26.226821 1.040029 105.956109
6.433217 -26.247254 1.040169 106.038536
6.438219 -26.267691 1.040309 106.120959
6.443222 -26.288133 1.040448 106.203376
6.448224 -26.308579 1.040587 106.285788
6.453227 -26.329029 1.040726 106.368195
6.458229 -26.349483 1.040864 106.450597
6.463232 -26.369941 1.041002 106.532994
6.468234 -26.390404 1.041140 106.615386
6.473237 -26.410870 1.041277 106.697773
6.478239 -26.431341 1.041414 106.780155
6.483242 -26.451816 1.041549 106.862532
6.488244 -26.472295 1.041685 106.944904
6.493247 -26.492779 1.041819 107.027271
6.498249 -26.513266 1.041953 107.109633
6.503252 -26.533757 1.042086 107.191991
6.508254 -26.554253 1.042218 107.274343
6.513257 -26.574752 1.042349 107.356691
6.518259 -26.595255 1.042479 107.439033
6.523262 -26.615763 1.042609 107.521372
6.528264 -26.636274 1.042737 107.603705
6.533267 -26.656789 1.042864 107.686033
6.538269 -26.677308 1.042991 107.768357
6.543272 -26.697831 1.043116 107.850677
6.548274 -26.718358 1.043239 107.932991
6.553277 -26.738889 1.043362 108.015302
6.558279 -26.759423 1.043483 108.097607
6.563282 -26.779961 1.043603 108.179909
6.568284 -26.800503 1.043722 108.262205
6.573287 -26.821048 1.043839 108.344498
6.578289 -26.841597 1.043955 108.426786
6.583292 -26.862149 1.044069 108.509070
6.588294 -26.882705 1.044182 108.591350
6.593297 -26.903265 1.044293 108.673625
6.598299 -26.923828 1.044403 108.755897
6.603302 -26.944394 1.044511 108.838164
6.608304 -26.964963 1.044617 108.920427
6.613307 -26.985536 1.044722 109.002687
6.618309 -27.006112 1.044825 109.084943
6.623312 -27.026691 1.044926 109.167194
6.628314 -27.047274 1.045025 109.249443
6.633317 -27.067859 1.045123 109.331687
6.638319 -27.088447 1.045218 109.413928
6.643322 -27.109039 1.045312 109.496165
6.648324 -27.129633 1.045404 109.578399
