t psi theta phi
0.576058 -0.128554 1.044593 28.692568
0.578058 -0.128655 1.044725 28.792491
0.580058 -0.128751 1.044854 28.892418
0.582058 -0.128841 1.044980 28.992349
0.584058 -0.128927 1.045103 29.092285
0.586059 -0.129008 1.045222 29.192225
0.588059 -0.129084 1.045339 29.292169
0.590059 -0.129156 1.045453 29.392117
0.592059 -0.129223 1.045563 29.492069
0.594059 -0.129286 1.045670 29.592024
0.596060 -0.129345 1.045773 29.691983
0.598060 -0.129400 1.045873 29.791946
0.600060 -0.129451 1.045970 29.891912
0.602060 -0.129498 1.046064 29.991881
0.604060 -0.129541 1.046153 30.091854
0.606061 -0.129581 1.046240 30.191829
0.608061 -0.129618 1.046323 30.291807
0.610061 -0.129651 1.046402 30.391788
0.612061 -0.129681 1.046478 30.491772
0.614061 -0.129709 1.046550 30.591759
0.616062 -0.129733 1.046618 30.691747
0.618062 -0.129755 1.046682 30.791738
0.620062 -0.129774 1.046743 30.891732
0.622062 -0.129791 1.046801 30.991727
0.624062 -0.129806 1.046854 31.091724
0.626063 -0.129819 1.046903 31.191723
0.628063 -0.129830 1.046949 31.291723
0.630063 -0.129839 1.046991 31.391726
0.632063 -0.129846 1.047029 31.491729
0.634063 -0.129852 1.047064 31.591734
0.636064 -0.129857 1.047094 31.691740
0.638064 -0.129861 1.047120 31.791747
0.640064 -0.129863 1.047143 31.891754
0.642064 -0.129865 1.047162 31.991763
0.644064 -0.129866 1.047177 32.091772
0.646065 -0.129867 1.047187 32.191781
0.648065 -0.129867 1.047194 32.291791
0.650065 -0.129867 1.047197 32.391801
0.652065 -0.129867 1.047197 32.491811
0.654065 -0.129867 1.047192 32.591821
0.656066 -0.129868 1.047183 32.691830
0.658066 -0.129869 1.047170 32.791839
0.660066 -0.129870 1.047154 32.891848
0.662066 -0.129872 1.047133 32.991856
0.664066 -0.129875 1.047109 33.091864
0.666067 -0.129879 1.047081 33.191870
0.668067 -0.129885 1.047048 33.291875
0.670067 -0.129891 1.047012 33.391880
0.672067 -0.129899 1.046973 33.491883
0.674067 -0.129909 1.046929 33.591884
0.676068 -0.129921 1.046881 33.691884
0.678068 -0.129935 1.046830 33.791882
0.680068 -0.129950 1.046775 33.891878
0.682068 -0.129968 1.046716 33.991873
0.684068 -0.129989 1.046653 34.091865
0.686069 -0.130012 1.046587 34.191855
0.688069 -0.130038 1.046517 34.291843
0.690069 -0.130066 1.046443 34.391828
0.692069 -0.130098 1.046366 34.491810
0.694069 -0.130133 1.046285 34.591790
0.696070 -0.130171 1.046201 34.691767
0.698070 -0.130212 1.046113 34.791741
0.700070 -0.130257 1.046021 34.891712
0.702070 -0.130306 1.045926 34.991680
0.704070 -0.130359 1.045828 35.091644
0.706071 -0.130415 1.045726 35.191605
0.708071 -0.130476 1.045621 35.291563
0.710071 -0.130541 1.045513 35.391517
0.712071 -0.130610 1.045401 35.491467
0.714071 -0.130684 1.045286 35.591413
0.716072 -0.130763 1.045168 35.691355
0.718072 -0.130846 1.045047 35.791293
0.720072 -0.130934 1.044923 35.891227
0.722072 -0.131027 1.044795 35.991156
0.724072 -0.131125 1.044665 36.091082
0.726073 -0.131228 1.044532 36.191002
0.728073 -0.131337 1.044396 36.290918
0.730073 -0.131451 1.044257 36.390830
0.732073 -0.131570 1.044115 36.490736
0.734073 -0.131695 1.043970 36.590638
0.736074 -0.131826 1.043823 36.690535
0.738074 -0.131963 1.043674 36.790427
0.740074 -0.132106 1.043521 36.890313
0.742074 -0.132254 1.043367 36.990195
0.744074 -0.132409 1.043209 37.090071
0.746075 -0.132570 1.043050 37.189942
0.748075 -0.132738 1.042888 37.289807
0.750075 -0.132911 1.042724 37.389667
0.752075 -0.133091 1.042557 37.489522
0.754075 -0.133278 1.042389 37.589370
0.756076 -0.133471 1.042218 37.689213
0.758076 -0.133671 1.042046 37.789051
0.760076 -0.133878 1.041871 37.888882
0.762076 -0.134092 1.041695 37.988708
0.764076 -0.134312 1.041517 38.088528
0.766077 -0.134540 1.041337 38.188341
0.768077 -0.134774 1.041156 38.288149
0.770077 -0.135016 1.040973 38.387950
0.772077 -0.135264 1.040788 38.487746
0.774077 -0.135520 1.040602 38.587535
0.776078 -0.135783 1.040415 38.687318
0.778078 -0.136053 1.040226 38.787095
0.780078 -0.136331 1.040036 38.886866
0.782078 -0.136616 1.039845 38.986630
0.784078 -0.136908 1.039653 39.086388
0.786079 -0.137208 1.039460 39.186140
0.788079 -0.137515 1.039266 39.285885
0.790079 -0.137830 1.039071 39.385624
0.792079 -0.138152 1.038875 39.485356
0.794079 -0.138481 1.038678 39.585082
0.796080 -0.138819 1.038481 39.684801
0.798080 -0.139163 1.038284 39.784514
0.800080 -0.139516 1.038085 39.884221
0.802080 -0.139876 1.037887 39.983921
0.804080 -0.140243 1.037688 40.083614
0.806081 -0.140618 1.037488 40.183301
0.808081 -0.141001 1.037289 40.282982
0.810081 -0.141391 1.037089 40.382656
0.812081 -0.141789 1.036890 40.482323
0.814081 -0.142194 1.036690 40.581984
0.816082 -0.142607 1.036490 40.681639
0.818082 -0.143028 1.036291 40.781287
0.820082 -0.143456 1.036092 40.880929
0.822082 -0.143891 1.035893 40.980564
0.824082 -0.144334 1.035695 41.080193
0.826083 -0.144785 1.035497 41.179815
0.828083 -0.145243 1.035299 41.279431
0.830083 -0.145708 1.035103 41.379041
0.832083 -0.146181 1.034907 41.478645
0.834083 -0.146661 1.034711 41.578242
0.836084 -0.147149 1.034517 41.677833
0.838084 -0.147643 1.034323 41.777418
0.840084 -0.148145 1.034130 41.876996
0.842084 -0.148655 1.033939 41.976569
0.844084 -0.149171 1.033748 42.076135
0.846085 -0.149694 1.033559 42.175695
0.848085 -0.150225 1.033371 42.275250
0.850085 -0.150762 1.033184 42.374798
0.852085 -0.151307 1.032999 42.474340
0.854085 -0.151858 1.032815 42.573877
0.856086 -0.152416 1.032633 42.673408
0.858086 -0.152981 1.032452 42.772933
0.860086 -0.153552 1.032273 42.872452
0.862086 -0.154130 1.032096 42.971966
0.864086 -0.154715 1.031920 43.071474
0.866087 -0.155306 1.031746 43.170977
0.868087 -0.155903 1.031575 43.270475
0.870087 -0.156507 1.031405 43.369966
0.872087 -0.157117 1.031237 43.469453
0.874087 -0.157733 1.031071 43.568935
0.876088 -0.158355 1.030908 43.668411
0.878088 -0.158983 1.030747 43.767882
0.880088 -0.159618 1.030588 43.867348
0.882088 -0.160257 1.030431 43.966810
0.884088 -0.160903 1.030277 44.066266
0.886089 -0.161554 1.030125 44.165718
0.888089 -0.162211 1.029975 44.265165
0.890089 -0.162873 1.029829 44.364607
0.892089 -0.163541 1.029684 44.464045
0.894089 -0.164213 1.029543 44.563478
0.896090 -0.164891 1.029404 44.662907
0.898090 -0.165574 1.029268 44.762332
0.900090 -0.166262 1.029135 44.861753
0.902090 -0.166954 1.029005 44.961169
0.904090 -0.167652 1.028877 45.060582
0.906091 -0.168354 1.028753 45.159991
0.908091 -0.169060 1.028631 45.259396
0.910091 -0.169771 1.028513 45.358797
0.912091 -0.170486 1.028397 45.458195
0.914091 -0.171205 1.028285 45.557589
0.916092 -0.171928 1.028176 45.656979
0.918092 -0.172655 1.028070 45.756367
0.920092 -0.173386 1.027968 45.855751
0.922092 -0.174120 1.027868 45.955132
0.924092 -0.174859 1.027772 46.054510
0.926093 -0.175600 1.027679 46.153886
0.928093 -0.176345 1.027590 46.253258
0.930093 -0.177093 1.027504 46.352628
0.932093 -0.177844 1.027422 46.451995
0.934093 -0.178598 1.027343 46.551360
0.936094 -0.179354 1.027267 46.650722
0.938094 -0.180114 1.027195 46.750082
0.940094 -0.180876 1.027127 46.849440
0.942094 -0.181640 1.027062 46.948796
0.944094 -0.182407 1.027001 47.048150
0.946095 -0.183175 1.026943 47.147502
0.948095 -0.183946 1.026889 47.246853
0.950095 -0.184719 1.026839 47.346201
0.952095 -0.185493 1.026792 47.445549
0.954095 -0.186269 1.026750 47.544895
0.956096 -0.187047 1.026710 47.644240
0.958096 -0.187826 1.026675 47.743583
0.960096 -0.188606 1.026643 47.842926
0.962096 -0.189387 1.026615 47.942268
0.964096 -0.190169 1.026591 48.041609
0.966097 -0.190952 1.026570 48.140949
0.968097 -0.191735 1.026554 48.240289
0.970097 -0.192519 1.026541 48.339628
0.972097 -0.193304 1.026532 48.438967
0.974097 -0.194088 1.026526 48.538305
0.976098 -0.194873 1.026525 48.637644
0.978098 -0.195658 1.026527 48.736983
0.980098 -0.196443 1.026533 48.836321
0.982098 -0.197227 1.026543 48.935660
0.984098 -0.198011 1.026557 49.035000
0.986099 -0.198795 1.026574 49.134339
0.988099 -0.199577 1.026595 49.233680
0.990099 -0.200359 1.026620 49.333021
0.992099 -0.201140 1.026649 49.432363
0.994099 -0.201920 1.026681 49.531706
0.996100 -0.202699 1.026717 49.631049
0.998100 -0.203476 1.026757 49.730394
1.000100 -0.204252 1.026801 49.829741
1.002100 -0.205026 1.026848 49.929088
1.004100 -0.205798 1.026899 50.028438
1.006101 -0.206569 1.026954 50.127788
1.008101 -0.207337 1.027012 50.227141
1.010101 -0.208103 1.027074 50.326495
1.012101 -0.208867 1.027139 50.425852
1.014101 -0.209628 1.027208 50.525210
1.016102 -0.210387 1.027281 50.624570
1.018102 -0.211144 1.027357 50.723933
1.020102 -0.211897 1.027437 50.823298
1.022102 -0.212647 1.027520 50.922666
1.024102 -0.213395 1.027606 51.022036
1.026103 -0.214139 1.027696 51.121409
1.028103 -0.214880 1.027790 51.220785
1.030103 -0.215617 1.027886 51.320164
1.032103 -0.216351 1.027986 51.419545
1.034103 -0.217081 1.028090 51.518930
1.036104 -0.217808 1.028196 51.618318
1.038104 -0.218530 1.028306 51.717709
1.040104 -0.219248 1.028418 51.817104
1.042104 -0.219963 1.028534 51.916502
1.044104 -0.220673 1.028653 52.015904
1.046105 -0.221378 1.028775 52.115310
1.048105 -0.222079 1.028901 52.214719
1.050105 -0.222776 1.029029 52.314133
1.052105 -0.223467 1.029159 52.413550
1.054105 -0.224154 1.029293 52.512972
1.056106 -0.224836 1.029430 52.612397
1.058106 -0.225513 1.029569 52.711827
1.060106 -0.226185 1.029711 52.811261
1.062106 -0.226851 1.029856 52.910700
1.064106 -0.227512 1.030003 53.010143
1.066107 -0.228168 1.030153 53.109591
1.068107 -0.228818 1.030305 53.209044
1.070107 -0.229463 1.030460 53.308501
1.072107 -0.230102 1.030617 53.407963
1.074107 -0.230735 1.030776 53.507430
1.076108 -0.231362 1.030938 53.606902
1.078108 -0.231983 1.031102 53.706380
1.080108 -0.232598 1.031268 53.805862
1.082108 -0.233207 1.031436 53.905350
1.084108 -0.233809 1.031606 54.004843
1.086109 -0.234406 1.031778 54.104341
1.088109 -0.234996 1.031952 54.203845
1.090109 -0.235579 1.032128 54.303354
1.092109 -0.236156 1.032306 54.402869
1.094109 -0.236726 1.032485 54.502389
1.096110 -0.237290 1.032666 54.601915
1.098110 -0.237846 1.032849 54.701447
1.100110 -0.238396 1.033033 54.800985
1.102110 -0.238939 1.033219 54.900528
1.104110 -0.239475 1.033406 55.000078
1.106111 -0.240005 1.033594 55.099633
1.108111 -0.240527 1.033784 55.199195
1.110111 -0.241042 1.033974 55.298762
1.112111 -0.241550 1.034166 55.398336
1.114111 -0.242050 1.034359 55.497916
1.116112 -0.242544 1.034553 55.597501
1.118112 -0.243030 1.034747 55.697094
1.120112 -0.243508 1.034943 55.796692
1.122112 -0.243980 1.035139 55.896297
1.124112 -0.244444 1.035336 55.995908
1.126113 -0.244901 1.035533 56.095525
1.128113 -0.245350 1.035731 56.195148
1.130113 -0.245791 1.035930 56.294778
1.132113 -0.246226 1.036129 56.394415
1.134113 -0.246652 1.036328 56.494058
1.136114 -0.247071 1.036527 56.593707
1.138114 -0.247483 1.036727 56.693363
1.140114 -0.247887 1.036927 56.793025
1.142114 -0.248283 1.037126 56.892694
1.144114 -0.248672 1.037326 56.992369
1.146115 -0.249053 1.037525 57.092051
1.148115 -0.249427 1.037725 57.191739
1.150115 -0.249793 1.037923 57.291434
1.152115 -0.250152 1.038122 57.391135
1.154115 -0.250503 1.038320 57.490843
1.156116 -0.250846 1.038518 57.590557
1.158116 -0.251182 1.038715 57.690277
1.160116 -0.251510 1.038911 57.790005
1.162116 -0.251831 1.039107 57.889738
1.164116 -0.252144 1.039302 57.989478
1.166117 -0.252450 1.039496 58.089224
1.168117 -0.252748 1.039689 58.188977
1.170117 -0.253039 1.039881 58.288736
1.172117 -0.253323 1.040071 58.388502
1.174117 -0.253599 1.040261 58.488273
1.176118 -0.253868 1.040450 58.588051
1.178118 -0.254129 1.040637 58.687836
1.180118 -0.254384 1.040822 58.787626
1.182118 -0.254631 1.041007 58.887423
1.184118 -0.254871 1.041190 58.987226
1.186119 -0.255105 1.041371 59.087034
1.188119 -0.255331 1.041550 59.186849
1.190119 -0.255550 1.041728 59.286670
1.192119 -0.255762 1.041904 59.386497
1.194119 -0.255968 1.042078 59.486329
1.196120 -0.256166 1.042250 59.586167
1.198120 -0.256358 1.042420 59.686012
1.200120 -0.256544 1.042588 59.785861
1.202120 -0.256723 1.042754 59.885717
1.204120 -0.256895 1.042918 59.985578
1.206121 -0.257062 1.043079 60.085444
1.208121 -0.257221 1.043239 60.185316
1.210121 -0.257375 1.043395 60.285193
1.212121 -0.257523 1.043550 60.385076
1.214121 -0.257664 1.043702 60.484963
1.216122 -0.257800 1.043851 60.584856
1.218122 -0.257930 1.043997 60.684754
1.220122 -0.258054 1.044141 60.784656
1.222122 -0.258172 1.044283 60.884564
1.224122 -0.258285 1.044421 60.984476
1.226123 -0.258393 1.044557 61.084393
1.228123 -0.258495 1.044689 61.184315
1.230123 -0.258592 1.044819 61.284241
1.232123 -0.258684 1.044946 61.384171
1.234123 -0.258772 1.045070 61.484106
1.236124 -0.258854 1.045190 61.584045
1.238124 -0.258931 1.045308 61.683987
1.240124 -0.259004 1.045422 61.783934
1.242124 -0.259073 1.045533 61.883885
1.244124 -0.259137 1.045641 61.983839
1.246125 -0.259197 1.045745 62.083798
1.248125 -0.259253 1.045847 62.183759
1.250125 -0.259305 1.045944 62.283724
1.252125 -0.259353 1.046039 62.383693
1.254125 -0.259397 1.046129 62.483664
1.256126 -0.259438 1.046217 62.583639
1.258126 -0.259475 1.046301 62.683616
1.260126 -0.259510 1.046381 62.783597
1.262126 -0.259541 1.046457 62.883580
1.264126 -0.259569 1.046530 62.983565
1.266127 -0.259594 1.046600 63.083554
1.268127 -0.259617 1.046665 63.183544
1.270127 -0.259637 1.046727 63.283537
1.272127 -0.259654 1.046785 63.383531
1.274127 -0.259670 1.046840 63.483528
1.276128 -0.259683 1.046890 63.583526
1.278128 -0.259694 1.046937 63.683527
1.280128 -0.259704 1.046980 63.783528
1.282128 -0.259712 1.047019 63.883531
1.284128 -0.259718 1.047055 63.983536
1.286129 -0.259723 1.047086 64.083541
1.288129 -0.259727 1.047114 64.183548
1.290129 -0.259730 1.047137 64.283556
1.292129 -0.259732 1.047157 64.383564
1.294129 -0.259733 1.047173 64.483573
1.296130 -0.259734 1.047185 64.583582
1.298130 -0.259734 1.047193 64.683592
1.300130 -0.259734 1.047197 64.783602
1.302130 -0.259734 1.047197 64.883612
1.304130 -0.259734 1.047193 64.983621
1.306131 -0.259735 1.047186 65.083631
1.308131 -0.259735 1.047174 65.183640
1.310131 -0.259737 1.047159 65.283649
1.312131 -0.259739 1.047139 65.383658
1.314131 -0.259741 1.047116 65.483665
1.316132 -0.259745 1.047089 65.583672
1.318132 -0.259750 1.047058 65.683678
1.320132 -0.259756 1.047023 65.783682
1.322132 -0.259764 1.046984 65.883685
1.324132 -0.259774 1.046941 65.983687
1.326133 -0.259785 1.046895 66.083687
1.328133 -0.259798 1.046844 66.183686
