t psi theta phi
2.391196 -1.125786 0.641758 47.162810
2.401201 -1.132626 0.638139 47.358826
2.411206 -1.139607 0.634562 47.554778
2.421211 -1.146728 0.631031 47.750667
2.431216 -1.153987 0.627548 47.946495
2.441221 -1.161379 0.624119 48.142266
2.451226 -1.168903 0.620746 48.337980
2.461231 -1.176555 0.617433 48.533640
2.471236 -1.184332 0.614183 48.729249
2.481241 -1.192231 0.611000 48.924807
2.491246 -1.200248 0.607888 49.120319
2.501251 -1.208381 0.604849 49.315784
2.511256 -1.216626 0.601887 49.511207
2.521261 -1.224980 0.599004 49.706587
2.531266 -1.233439 0.596205 49.901928
2.541271 -1.241999 0.593491 50.097232
2.551276 -1.250657 0.590865 50.292500
2.561281 -1.259409 0.588330 50.487734
2.571286 -1.268252 0.585890 50.682936
2.581291 -1.277182 0.583545 50.878108
2.591296 -1.286194 0.581300 51.073251
2.601301 -1.295286 0.579155 51.268368
2.611306 -1.304452 0.577114 51.463459
2.621311 -1.313690 0.575178 51.658527
2.631316 -1.322995 0.573349 51.853573
2.641321 -1.332363 0.571629 52.048599
2.651326 -1.341790 0.570021 52.243606
2.661331 -1.351272 0.568525 52.438596
2.671336 -1.360804 0.567143 52.633570
2.681341 -1.370384 0.565876 52.828529
2.691346 -1.380006 0.564727 53.023475
2.701351 -1.389667 0.563695 53.218410
2.711356 -1.399361 0.562783 53.413334
2.721361 -1.409086 0.561990 53.608250
2.731366 -1.418836 0.561319 53.803158
2.741371 -1.428607 0.560769 53.998059
2.751376 -1.438396 0.560341 54.192956
2.761381 -1.448198 0.560035 54.387848
2.771386 -1.458008 0.559852 54.582738
2.781391 -1.467822 0.559793 54.777627
2.791396 -1.477636 0.559856 54.972516
2.801401 -1.487446 0.560042 55.167406
2.811406 -1.497247 0.560351 55.362299
2.821411 -1.507035 0.560783 55.557196
2.831416 -1.516806 0.561337 55.752097
2.841421 -1.526555 0.562012 55.947005
2.851426 -1.536279 0.562808 56.141921
2.861431 -1.545973 0.563724 56.336846
2.871436 -1.555632 0.564759 56.531781
2.881441 -1.565253 0.565912 56.726728
2.891446 -1.574831 0.567182 56.921687
2.901451 -1.584363 0.568567 57.116662
2.911456 -1.593843 0.570066 57.311652
2.921461 -1.603269 0.571678 57.506659
2.931466 -1.612635 0.573401 57.701685
2.941471 -1.621938 0.575233 57.896732
2.951476 -1.631173 0.577172 58.091801
2.961481 -1.640338 0.579217 58.286893
2.971486 -1.649427 0.581364 58.482010
2.981491 -1.658437 0.583613 58.677155
2.991496 -1.667364 0.585960 58.872327
3.001501 -1.676204 0.588404 59.067530
3.011506 -1.684954 0.590941 59.262765
3.021511 -1.693609 0.593569 59.458034
3.031516 -1.702166 0.596286 59.653339
3.041521 -1.710622 0.599088 59.848681
3.051526 -1.718973 0.601973 60.044063
3.061531 -1.727214 0.604937 60.239487
3.071536 -1.735344 0.607978 60.434954
3.081541 -1.743358 0.611093 60.630466
3.091546 -1.751254 0.614277 60.826026
3.101551 -1.759027 0.617529 61.021636
3.111556 -1.766675 0.620844 61.217298
3.121561 -1.774195 0.624219 61.413014
3.131566 -1.781584 0.627650 61.608786
3.141571 -1.788838 0.631134 61.804616
3.151576 -1.795955 0.634667 62.000507
3.161581 -1.802933 0.638245 62.196461
3.171586 -1.809768 0.641864 62.392479
3.181591 -1.816458 0.645521 62.588565
3.191596 -1.823000 0.649212 62.784719
3.201601 -1.829393 0.652932 62.980946
3.211606 -1.835633 0.656678 63.177246
3.221611 -1.841720 0.660446 63.373621
3.231616 -1.847650 0.664230 63.570075
3.241621 -1.853423 0.668028 63.766608
3.251626 -1.859035 0.671835 63.963223
3.261631 -1.864487 0.675646 64.159923
3.271636 -1.869775 0.679458 64.356708
3.281641 -1.874900 0.683265 64.553580
3.291646 -1.879860 0.687065 64.750542
3.301651 -1.884654 0.690852 64.947595
3.311656 -1.889281 0.694622 65.144740
3.321661 -1.893740 0.698370 65.341979
3.331666 -1.898032 0.702093 65.539314
3.341671 -1.902156 0.705786 65.736745
3.351676 -1.906111 0.709444 65.934274
3.361681 -1.909900 0.713064 66.131901
3.371686 -1.913520 0.716640 66.329628
3.381691 -1.916974 0.720169 66.527454
3.391696 -1.920263 0.723645 66.725381
3.401701 -1.923386 0.727066 66.923409
3.411706 -1.926347 0.730426 67.121538
3.421711 -1.929145 0.733722 67.319767
3.431716 -1.931784 0.736949 67.518096
3.441721 -1.934266 0.740103 67.716526
3.451726 -1.936592 0.743180 67.915054
3.461731 -1.938765 0.746177 68.113680
3.471736 -1.940789 0.749089 68.312404
3.481741 -1.942667 0.751912 68.511223
3.491746 -1.944402 0.754643 68.710135
3.501751 -1.945998 0.757278 68.909140
3.511756 -1.947459 0.759813 69.108234
3.521761 -1.948790 0.762246 69.307416
3.531766 -1.949994 0.764572 69.506682
3.541771 -1.951078 0.766789 69.706031
3.551776 -1.952046 0.768894 69.905458
3.561781 -1.952903 0.770883 70.104960
3.571786 -1.953656 0.772755 70.304534
3.581791 -1.954310 0.774505 70.504176
3.591796 -1.954871 0.776133 70.703882
3.601801 -1.955346 0.777634 70.903648
3.611806 -1.955742 0.779009 71.103469
3.621811 -1.956065 0.780253 71.303341
3.631816 -1.956322 0.781366 71.503258
3.641821 -1.956521 0.782347 71.703217
3.651826 -1.956669 0.783192 71.903212
3.661831 -1.956773 0.783903 72.103237
3.671836 -1.956840 0.784476 72.303288
3.681841 -1.956879 0.784912 72.503359
3.691846 -1.956898 0.785210 72.703445
3.701851 -1.956903 0.785369 72.903539
3.711856 -1.956904 0.785390 73.103638
3.721861 -1.956907 0.785271 73.303734
3.731866 -1.956921 0.785014 73.503823
3.741871 -1.956953 0.784619 73.703899
3.751876 -1.957011 0.784086 73.903956
3.761881 -1.957104 0.783415 74.103990
3.771886 -1.957238 0.782609 74.303994
3.781891 -1.957421 0.781669 74.503964
3.791896 -1.957660 0.780594 74.703894
3.801901 -1.957963 0.779388 74.903780
3.811906 -1.958336 0.778052 75.103617
3.821911 -1.958788 0.776588 75.303399
3.831916 -1.959323 0.774997 75.503123
3.841921 -1.959949 0.773282 75.702784
3.851926 -1.960672 0.771446 75.902379
3.861931 -1.961498 0.769491 76.101903
3.871936 -1.962433 0.767420 76.301352
3.881941 -1.963482 0.765236 76.500724
3.891946 -1.964650 0.762941 76.700015
3.901951 -1.965943 0.760540 76.899222
3.911956 -1.967365 0.758034 77.098342
3.921961 -1.968921 0.755428 77.297373
3.931966 -1.970615 0.752725 77.496313
3.941971 -1.972450 0.749929 77.695160
3.951976 -1.974431 0.747042 77.893911
3.961981 -1.976560 0.744071 78.092566
3.971986 -1.978841 0.741017 78.291124
3.981991 -1.981277 0.737885 78.489582
3.991996 -1.983869 0.734679 78.687941
4.002001 -1.986621 0.731403 78.886200
4.012006 -1.989533 0.728061 79.084358
4.022011 -1.992609 0.724658 79.282415
4.032016 -1.995848 0.721197 79.480372
4.042021 -1.999254 0.717683 79.678228
4.052026 -2.002825 0.714120 79.875984
4.062031 -2.006564 0.710513 80.073641
4.072036 -2.010470 0.706866 80.271198
4.082041 -2.014545 0.703183 80.468658
4.092046 -2.018787 0.699469 80.666021
4.102051 -2.023197 0.695727 80.863288
4.112056 -2.027775 0.691963 81.060461
4.122061 -2.032520 0.688181 81.257541
4.132066 -2.037431 0.684384 81.454529
4.142071 -2.042507 0.680579 81.651428
4.152076 -2.047748 0.676768 81.848238
4.162081 -2.053151 0.672956 82.044963
4.172086 -2.058717 0.669147 82.241602
4.182091 -2.064442 0.665346 82.438160
4.192096 -2.070326 0.661557 82.634636
4.202101 -2.076367 0.657785 82.831035
4.212106 -2.082563 0.654032 83.027357
4.222111 -2.088911 0.650304 83.223605
4.232116 -2.095409 0.646604 83.419780
4.242121 -2.102056 0.642937 83.615886
4.252126 -2.108849 0.639305 83.811924
4.262131 -2.115785 0.635715 84.007896
4.272136 -2.122861 0.632168 84.203805
4.282141 -2.130075 0.628669 84.399653
4.292146 -2.137425 0.625222 84.595442
4.302151 -2.144906 0.621831 84.791174
4.312156 -2.152517 0.618498 84.986852
4.322161 -2.160254 0.615227 85.182477
4.332166 -2.168114 0.612023 85.378051
4.342171 -2.176093 0.608887 85.573578
4.352176 -2.184189 0.605824 85.769058
4.362181 -2.192398 0.602837 85.964494
4.372186 -2.200717 0.599928 86.159888
4.382191 -2.209142 0.597101 86.355242
4.392196 -2.217670 0.594359 86.550557
4.402201 -2.226297 0.591705 86.745836
4.412206 -2.235019 0.589140 86.941081
4.422211 -2.243833 0.586669 87.136293
4.432216 -2.252735 0.584293 87.331475
4.442221 -2.261721 0.582015 87.526627
4.452226 -2.270787 0.579838 87.721752
4.462231 -2.279930 0.577763 87.916852
4.472236 -2.289145 0.575792 88.111927
4.482241 -2.298429 0.573929 88.306980
4.492246 -2.307777 0.572174 88.502012
4.502251 -2.317185 0.570529 88.697025
4.512256 -2.326650 0.568996 88.892020
4.522261 -2.336167 0.567577 89.086999
4.532266 -2.345732 0.566273 89.281963
4.542271 -2.355340 0.565086 89.476913
4.552276 -2.364989 0.564016 89.671852
4.562281 -2.374673 0.563065 89.866779
4.572286 -2.384388 0.562234 90.061697
4.582291 -2.394131 0.561523 90.256607
4.592296 -2.403896 0.560933 90.451511
4.602301 -2.413679 0.560466 90.646409
4.612306 -2.423477 0.560120 90.841303
4.622311 -2.433285 0.559898 91.036193
4.632316 -2.443098 0.559798 91.231083
4.642321 -2.452913 0.559822 91.425971
4.652326 -2.462724 0.559969 91.620861
4.662331 -2.472529 0.560238 91.815753
4.672336 -2.482322 0.560630 92.010648
4.682341 -2.492099 0.561144 92.205548
4.692346 -2.501855 0.561780 92.400454
4.702351 -2.511588 0.562537 92.595367
4.712356 -2.521292 0.563414 92.790288
4.722361 -2.530963 0.564411 92.985220
4.732366 -2.540597 0.565526 93.180163
4.742371 -2.550189 0.566758 93.375118
4.752376 -2.559736 0.568106 93.570087
4.762381 -2.569234 0.569569 93.765072
4.772386 -2.578677 0.571144 93.960074
4.782391 -2.588063 0.572831 94.155094
4.792396 -2.597387 0.574628 94.350134
4.802401 -2.606645 0.576533 94.545195
4.812406 -2.615832 0.578544 94.740280
4.822411 -2.624946 0.580658 94.935389
4.832416 -2.633982 0.582874 95.130524
4.842421 -2.642937 0.585190 95.325687
4.852426 -2.651805 0.587603 95.520880
4.862431 -2.660585 0.590110 95.716105
4.872436 -2.669271 0.592709 95.911363
4.882441 -2.677860 0.595397 96.106656
4.892446 -2.686349 0.598172 96.301986
4.902451 -2.694734 0.601030 96.497354
4.912456 -2.703012 0.603969 96.692764
4.922461 -2.711178 0.606986 96.888217
4.932466 -2.719230 0.610077 97.083714
4.942471 -2.727164 0.613240 97.279259
4.952476 -2.734977 0.616470 97.474853
4.962481 -2.742666 0.619765 97.670497
4.972486 -2.750228 0.623120 97.866196
4.982491 -2.757660 0.626534 98.061949
4.992496 -2.764958 0.630001 98.257760
5.002501 -2.772119 0.633518 98.453631
5.012506 -2.779142 0.637082 98.649564
5.022511 -2.786024 0.640689 98.845562
5.032516 -2.792761 0.644334 99.041625
5.042521 -2.799351 0.648015 99.237757
5.052526 -2.805793 0.651726 99.433960
5.062531 -2.812083 0.655464 99.630236
5.072536 -2.818219 0.659225 99.826587
5.082541 -2.824200 0.663004 100.023015
5.092546 -2.830024 0.666798 100.219522
5.102551 -2.835689 0.670602 100.416111
5.112556 -2.841192 0.674413 100.612783
5.122561 -2.846534 0.678225 100.809540
5.132566 -2.851712 0.682034 101.006384
5.142571 -2.856725 0.685837 101.203317
5.152576 -2.861573 0.689628 101.400340
5.162581 -2.866254 0.693404 101.597455
5.172586 -2.870767 0.697160 101.794664
5.182591 -2.875113 0.700892 101.991967
5.192596 -2.879292 0.704595 102.189367
5.202601 -2.883302 0.708265 102.386864
5.212606 -2.887144 0.711897 102.584459
5.222611 -2.890819 0.715488 102.782154
5.232616 -2.894327 0.719032 102.979948
5.242621 -2.897669 0.722526 103.177843
5.252626 -2.900845 0.725966 103.375838
5.262631 -2.903858 0.729346 103.573934
5.272636 -2.906709 0.732663 103.772130
5.282641 -2.909400 0.735913 103.970427
5.292646 -2.911932 0.739091 104.168824
5.302651 -2.914308 0.742193 104.367321
5.312656 -2.916530 0.745216 104.565916
5.322661 -2.918603 0.748156 104.764608
5.332666 -2.920527 0.751008 104.963396
5.342671 -2.922308 0.753769 105.162279
5.352676 -2.923949 0.756436 105.361254
5.362681 -2.925453 0.759004 105.560319
5.372686 -2.926825 0.761470 105.759473
5.382691 -2.928070 0.763831 105.958712
5.392696 -2.929192 0.766084 106.158034
5.402701 -2.930197 0.768226 106.357436
5.412706 -2.931089 0.770253 106.556914
5.422711 -2.931875 0.772162 106.756466
5.432716 -2.932560 0.773952 106.956086
5.442721 -2.933151 0.775620 107.155772
5.452726 -2.933654 0.777162 107.355519
5.462731 -2.934074 0.778578 107.555322
5.472736 -2.934420 0.779865 107.755178
5.482741 -2.934698 0.781021 107.955082
5.492746 -2.934915 0.782044 108.155028
5.502751 -2.935078 0.782934 108.355011
5.512756 -2.935195 0.783688 108.555027
5.522761 -2.935274 0.784306 108.755071
5.532766 -2.935321 0.784786 108.955136
5.542771 -2.935345 0.785129 109.155217
5.552776 -2.935354 0.785333 109.355310
5.562781 -2.935355 0.785398 109.555407
5.572786 -2.935357 0.785325 109.755505
5.582791 -2.935366 0.785112 109.955597
5.592796 -2.935392 0.784762 110.155678
5.602801 -2.935441 0.784273 110.355742
5.612806 -2.935522 0.783647 110.555784
5.622811 -2.935641 0.782885 110.755798
5.632816 -2.935807 0.781988 110.955779
5.642821 -2.936028 0.780957 111.155723
5.652826 -2.936309 0.779793 111.355624
5.662831 -2.936659 0.778499 111.555477
5.672836 -2.937085 0.777075 111.755277
5.682841 -2.937592 0.775525 111.955021
5.692846 -2.938188 0.773850 112.154703
5.702851 -2.938879 0.772054 112.354319
5.712856 -2.939671 0.770137 112.553866
5.722861 -2.940570 0.768103 112.753340
5.732866 -2.941581 0.765955 112.952737
5.742871 -2.942711 0.763696 113.152055
5.752876 -2.943963 0.761328 113.351289
5.762881 -2.945343 0.758856 113.550438
5.772886 -2.946855 0.756282 113.749498
5.782891 -2.948503 0.753610 113.948468
5.792896 -2.950293 0.750843 114.147345
5.802901 -2.952226 0.747986 114.346127
5.812906 -2.954307 0.745041 114.544814
5.822911 -2.956538 0.742013 114.743403
5.832916 -2.958924 0.738906 114.941894
5.842921 -2.961465 0.735724 115.140285
5.852926 -2.964165 0.732470 115.338576
5.862931 -2.967025 0.729149 115.536767
5.872936 -2.970047 0.725765 115.734857
5.882941 -2.973234 0.722323 115.932846
5.892946 -2.976585 0.718826 116.130734
5.902951 -2.980103 0.715278 116.328523
5.912956 -2.983788 0.711685 116.526211
5.922961 -2.987640 0.708050 116.723801
5.932966 -2.991660 0.704378 116.921292
5.942971 -2.995848 0.700674 117.118686
5.952976 -3.000204 0.696940 117.315984
5.962981 -3.004727 0.693183 117.513188
5.972986 -3.009418 0.689406 117.710297
5.982991 -3.014275 0.685614 117.907315
5.992996 -3.019298 0.681811 118.104243
6.003002 -3.024486 0.678001 118.301081
6.013007 -3.029837 0.674189 118.497833
6.023012 -3.035350 0.670379 118.694500
6.033017 -3.041024 0.666575 118.891084
6.043022 -3.046857 0.662782 119.087587
6.053027 -3.052848 0.659003 119.284010
6.063032 -3.058993 0.655244 119.480357
6.073037 -3.065292 0.651507 119.676628
6.083042 -3.071742 0.647798 119.872827
6.093047 -3.078341 0.644119 120.068955
6.103052 -3.085087 0.640476 120.265015
6.113057 -3.091977 0.636872 120.461008
6.123062 -3.099008 0.633311 120.656937
6.133067 -3.106178 0.629796 120.852805
6.143072 -3.113484 0.626332 121.048612
6.153077 -3.120923 0.622922 121.244363
6.163082 -3.128492 0.619569 121.440058
6.173087 -3.136189 0.616278 121.635699
6.183092 -3.144009 0.613052 121.831290
6.193097 -3.151950 0.609894 122.026832
6.203102 -3.160009 0.606807 122.222327
6.213107 -3.168182 0.603795 122.417777
6.223112 -3.176466 0.600860 122.613184
6.233117 -3.184857 0.598007 122.808551
6.243122 -3.193352 0.595237 123.003878
6.253127 -3.201947 0.592554 123.199169
6.263132 -3.210639 0.589960 123.394425
6.273137 -3.219424 0.587458 123.589647
6.283142 -3.228297 0.585051 123.784839
6.293147 -3.237257 0.582742 123.980000
6.303152 -3.246297 0.580531 124.175134
6.313157 -3.255416 0.578423 124.370242
6.323162 -3.264608 0.576418 124.565325
6.333167 -3.273870 0.574520 124.760385
6.343172 -3.283197 0.572729 124.955423
6.353177 -3.292586 0.571049 125.150442
6.363182 -3.302033 0.569480 125.345443
6.373187 -3.311534 0.568024 125.540427
6.383192 -3.321084 0.566682 125.735395
6.393197 -3.330679 0.565457 125.930350
6.403202 -3.340315 0.564349 126.125292
6.413207 -3.349988 0.563360 126.320223
6.423212 -3.359693 0.562489 126.515144
6.433217 -3.369428 0.561740 126.710057
6.443222 -3.379186 0.561111 126.904962
6.453227 -3.388964 0.560604 127.099862
6.463232 -3.398757 0.560219 127.294757
6.473237 -3.408562 0.559957 127.489648
6.483242 -3.418374 0.559817 127.684538
6.493247 -3.428189 0.559801 127.879427
6.503252 -3.438002 0.559908 128.074316
6.513257 -3.447809 0.560137 128.269207
6.523262 -3.457606 0.560490 128.464101
6.533267 -3.467389 0.560965 128.658999
6.543272 -3.477153 0.561561 128.853903
6.553277 -3.486894 0.562279 129.048813
6.563282 -3.496607 0.563117 129.243732
6.573287 -3.506289 0.564076 129.438660
6.583292 -3.515936 0.565152 129.633599
6.593297 -3.525542 0.566347 129.828550
6.603302 -3.535104 0.567657 130.023515
6.613307 -3.544618 0.569083 130.218495
6.623312 -3.554080 0.570622 130.413491
6.633317 -3.563485 0.572274 130.608505
6.643322 -3.572829 0.574035 130.803538
