t psi theta phi
0.680340 -0.191854 1.450312 9.338839
0.690345 -0.198587 1.449468 9.472297
0.700350 -0.205423 1.448617 9.605654
0.710355 -0.212359 1.447760 9.738911
0.720360 -0.219394 1.446897 9.872071
0.730365 -0.226528 1.446028 10.005135
0.740370 -0.233757 1.445154 10.138104
0.750375 -0.241082 1.444274 10.270979
0.760380 -0.248501 1.443388 10.403761
0.770385 -0.256012 1.442497 10.536453
0.780390 -0.263614 1.441600 10.669056
0.790395 -0.271306 1.440699 10.801570
0.800400 -0.279087 1.439792 10.933998
0.810405 -0.286954 1.438881 11.066340
0.820410 -0.294907 1.437964 11.198598
0.830415 -0.302945 1.437043 11.330774
0.840420 -0.311066 1.436118 11.462868
0.850425 -0.319269 1.435187 11.594882
0.860430 -0.327552 1.434253 11.726816
0.870435 -0.335915 1.433314 11.858674
0.880440 -0.344356 1.432371 11.990455
0.890445 -0.352874 1.431423 12.122161
0.900450 -0.361468 1.430472 12.253793
0.910455 -0.370136 1.429517 12.385352
0.920460 -0.378878 1.428557 12.516840
0.930465 -0.387691 1.427594 12.648257
0.940470 -0.396576 1.426628 12.779606
0.950475 -0.405531 1.425658 12.910886
0.960480 -0.414555 1.424684 13.042100
0.970485 -0.423646 1.423707 13.173248
0.980490 -0.432804 1.422726 13.304331
0.990495 -0.442028 1.421742 13.435351
1.000500 -0.451316 1.420755 13.566308
1.010505 -0.460667 1.419765 13.697204
1.020510 -0.470081 1.418771 13.828040
1.030515 -0.479557 1.417775 13.958816
1.040520 -0.489092 1.416776 14.089534
1.050525 -0.498688 1.415774 14.220195
1.060530 -0.508342 1.414769 14.350799
1.070535 -0.518054 1.413761 14.481348
1.080540 -0.527822 1.412750 14.611842
1.090545 -0.537646 1.411737 14.742283
1.100550 -0.547525 1.410722 14.872671
1.110555 -0.557458 1.409704 15.003008
1.120560 -0.567444 1.408683 15.133293
1.130565 -0.577483 1.407661 15.263529
1.140570 -0.587573 1.406635 15.393715
1.150575 -0.597714 1.405608 15.523853
1.160580 -0.607904 1.404578 15.653944
1.170585 -0.618144 1.403547 15.783988
1.180590 -0.628432 1.402513 15.913986
1.190595 -0.638767 1.401477 16.043939
1.200600 -0.649150 1.400439 16.173848
1.210605 -0.659578 1.399399 16.303713
1.220610 -0.670052 1.398358 16.433535
1.230615 -0.680570 1.397314 16.563316
1.240620 -0.691133 1.396269 16.693054
1.250625 -0.701738 1.395221 16.822752
1.260630 -0.712387 1.394173 16.952410
1.270635 -0.723077 1.393122 17.082029
1.280640 -0.733808 1.392070 17.211609
1.290645 -0.744580 1.391016 17.341151
1.300650 -0.755393 1.389961 17.470656
1.310655 -0.766244 1.388905 17.600124
1.320660 -0.777135 1.387847 17.729556
1.330665 -0.788064 1.386787 17.858952
1.340670 -0.799030 1.385726 17.988314
1.350675 -0.810034 1.384664 18.117641
1.360680 -0.821074 1.383601 18.246934
1.370685 -0.832150 1.382536 18.376194
1.380690 -0.843261 1.381470 18.505422
1.390695 -0.854408 1.380403 18.634617
1.400700 -0.865589 1.379335 18.763781
1.410705 -0.876804 1.378266 18.892914
1.420710 -0.888052 1.377196 19.022016
1.430715 -0.899333 1.376125 19.151088
1.440720 -0.910647 1.375053 19.280131
1.450725 -0.921993 1.373980 19.409145
1.460730 -0.933370 1.372906 19.538130
1.470735 -0.944778 1.371831 19.667087
1.480740 -0.956217 1.370755 19.796016
1.490745 -0.967686 1.369679 19.924919
1.500750 -0.979185 1.368602 20.053794
1.510755 -0.990714 1.367524 20.182644
1.520760 -1.002271 1.366445 20.311467
1.530765 -1.013857 1.365366 20.440266
1.540770 -1.025471 1.364286 20.569039
1.550775 -1.037112 1.363206 20.697787
1.560780 -1.048781 1.362125 20.826512
1.570785 -1.060477 1.361044 20.955212
1.580790 -1.072200 1.359962 21.083890
1.590795 -1.083949 1.358879 21.212544
1.600800 -1.095723 1.357796 21.341175
1.610805 -1.107524 1.356713 21.469785
1.620810 -1.119349 1.355630 21.598372
1.630815 -1.131199 1.354546 21.726938
1.640820 -1.143074 1.353462 21.855483
1.650825 -1.154973 1.352377 21.984006
1.660830 -1.166896 1.351293 22.112510
1.670835 -1.178843 1.350208 22.240993
1.680840 -1.190813 1.349123 22.369456
1.690845 -1.202805 1.348038 22.497900
1.700850 -1.214821 1.346953 22.626324
1.710855 -1.226859 1.345867 22.754730
1.720860 -1.238919 1.344782 22.883117
1.730865 -1.251000 1.343697 23.011485
1.740870 -1.263103 1.342611 23.139836
1.750875 -1.275228 1.341526 23.268169
1.760880 -1.287373 1.340441 23.396484
1.770885 -1.299539 1.339356 23.524782
1.780890 -1.311726 1.338271 23.653064
1.790895 -1.323933 1.337186 23.781329
1.800900 -1.336160 1.336101 23.909577
1.810905 -1.348406 1.335017 24.037809
1.820910 -1.360672 1.333932 24.166026
1.830915 -1.372957 1.332849 24.294227
1.840920 -1.385261 1.331765 24.422413
1.850925 -1.397584 1.330682 24.550583
1.860930 -1.409926 1.329599 24.678739
1.870935 -1.422285 1.328516 24.806880
1.880940 -1.434663 1.327434 24.935007
1.890945 -1.447059 1.326353 25.063119
1.900950 -1.459473 1.325272 25.191218
1.910955 -1.471903 1.324191 25.319303
1.920960 -1.484352 1.323111 25.447375
1.930965 -1.496817 1.322031 25.575433
1.940970 -1.509299 1.320952 25.703478
1.950975 -1.521798 1.319874 25.831511
1.960980 -1.534313 1.318796 25.959531
1.970985 -1.546845 1.317719 26.087538
1.980990 -1.559393 1.316643 26.215533
1.990995 -1.571956 1.315568 26.343516
2.001001 -1.584536 1.314493 26.471488
2.011006 -1.597131 1.313419 26.599447
2.021011 -1.609741 1.312346 26.727396
2.031016 -1.622367 1.311273 26.855333
2.041021 -1.635007 1.310202 26.983258
2.051026 -1.647663 1.309131 27.111173
2.061031 -1.660333 1.308062 27.239078
2.071036 -1.673018 1.306993 27.366971
2.081041 -1.685718 1.305926 27.494854
2.091046 -1.698431 1.304859 27.622727
2.101051 -1.711159 1.303794 27.750590
2.111056 -1.723901 1.302729 27.878444
2.121061 -1.736656 1.301666 28.006287
2.131066 -1.749426 1.300604 28.134121
2.141071 -1.762208 1.299543 28.261945
2.151076 -1.775004 1.298483 28.389760
2.161081 -1.787814 1.297424 28.517566
2.171086 -1.800636 1.296367 28.645363
2.181091 -1.813472 1.295311 28.773151
2.191096 -1.826320 1.294256 28.900930
2.201101 -1.839181 1.293203 29.028701
2.211106 -1.852055 1.292151 29.156464
2.221111 -1.864941 1.291100 29.284218
2.231116 -1.877840 1.290051 29.411964
2.241121 -1.890751 1.289004 29.539702
2.251126 -1.903673 1.287958 29.667433
2.261131 -1.916608 1.286913 29.795155
2.271136 -1.929555 1.285870 29.922870
2.281141 -1.942513 1.284828 30.050578
2.291146 -1.955483 1.283788 30.178278
2.301151 -1.968465 1.282750 30.305970
2.311156 -1.981458 1.281714 30.433656
2.321161 -1.994462 1.280679 30.561335
2.331166 -2.007478 1.279646 30.689007
2.341171 -2.020504 1.278614 30.816672
2.351176 -2.033542 1.277585 30.944330
2.361181 -2.046590 1.276557 31.071982
2.371186 -2.059649 1.275531 31.199628
2.381191 -2.072719 1.274507 31.327267
2.391196 -2.085799 1.273485 31.454900
2.401201 -2.098890 1.272465 31.582527
2.411206 -2.111992 1.271447 31.710148
2.421211 -2.125103 1.270430 31.837763
2.431216 -2.138225 1.269416 31.965372
2.441221 -2.151357 1.268404 32.092976
2.451226 -2.164499 1.267394 32.220574
2.461231 -2.177650 1.266386 32.348166
2.471236 -2.190812 1.265381 32.475753
2.481241 -2.203983 1.264377 32.603335
2.491246 -2.217164 1.263376 32.730911
2.501251 -2.230355 1.262377 32.858483
2.511256 -2.243555 1.261381 32.986049
2.521261 -2.256764 1.260386 33.113610
2.531266 -2.269983 1.259394 33.241167
2.541271 -2.283211 1.258405 33.368719
2.551276 -2.296448 1.257417 33.496266
2.561281 -2.309694 1.256433 33.623808
2.571286 -2.322949 1.255450 33.751346
2.581291 -2.336213 1.254471 33.878880
2.591296 -2.349486 1.253493 34.006409
2.601301 -2.362768 1.252519 34.133934
2.611306 -2.376058 1.251547 34.261455
2.621311 -2.389357 1.250577 34.388971
2.631316 -2.402664 1.249611 34.516484
2.641321 -2.415980 1.248647 34.643992
2.651326 -2.429305 1.247685 34.771497
2.661331 -2.442637 1.246727 34.898998
2.671336 -2.455978 1.245771 35.026495
2.681341 -2.469327 1.244818 35.153988
2.691346 -2.482684 1.243868 35.281478
2.701351 -2.496049 1.242921 35.408964
2.711356 -2.509423 1.241977 35.536447
2.721361 -2.522804 1.241036 35.663927
2.731366 -2.536193 1.240098 35.791403
2.741371 -2.549589 1.239163 35.918875
2.751376 -2.562994 1.238230 36.046345
2.761381 -2.576406 1.237301 36.173811
2.771386 -2.589825 1.236376 36.301275
2.781391 -2.603252 1.235453 36.428735
2.791396 -2.616687 1.234533 36.556192
2.801401 -2.630129 1.233617 36.683647
2.811406 -2.643578 1.232704 36.811098
2.821411 -2.657035 1.231794 36.938547
2.831416 -2.670498 1.230888 37.065993
2.841421 -2.683969 1.229985 37.193436
2.851426 -2.697447 1.229085 37.320877
2.861431 -2.710932 1.228189 37.448315
2.871436 -2.724424 1.227296 37.575751
2.881441 -2.737923 1.226407 37.703184
2.891446 -2.751429 1.225521 37.830615
2.901451 -2.764942 1.224639 37.958043
2.911456 -2.778461 1.223760 38.085469
2.921461 -2.791987 1.222885 38.212893
2.931466 -2.805520 1.222014 38.340315
2.941471 -2.819059 1.221146 38.467734
2.951476 -2.832605 1.220283 38.595152
2.961481 -2.846157 1.219422 38.722567
2.971486 -2.859716 1.218566 38.849980
2.981491 -2.873281 1.217714 38.977391
2.991496 -2.886852 1.216865 39.104801
3.001501 -2.900429 1.216020 39.232208
3.011506 -2.914013 1.215179 39.359614
3.021511 -2.927603 1.214342 39.487018
3.031516 -2.941199 1.213509 39.614420
3.041521 -2.954801 1.212681 39.741820
3.051526 -2.968410 1.211856 39.869219
3.061531 -2.982024 1.211035 39.996616
3.071536 -2.995644 1.210218 40.124011
3.081541 -3.009269 1.209406 40.251405
3.091546 -3.022901 1.208598 40.378797
3.101551 -3.036538 1.207794 40.506188
3.111556 -3.050181 1.206994 40.633578
3.121561 -3.063830 1.206198 40.760966
3.131566 -3.077484 1.205407 40.888352
3.141571 -3.091144 1.204620 41.015738
3.151576 -3.104810 1.203838 41.143122
3.161581 -3.118481 1.203060 41.270504
3.171586 -3.132157 1.202286 41.397886
3.181591 -3.145839 1.201517 41.525266
3.191596 -3.159526 1.200753 41.652645
3.201601 -3.173218 1.199993 41.780023
3.211606 -3.186915 1.199237 41.907400
3.221611 -3.200618 1.198486 42.034776
3.231616 -3.214326 1.197740 42.162150
3.241621 -3.228039 1.196999 42.289524
3.251626 -3.241757 1.196262 42.416897
3.261631 -3.255479 1.195530 42.544268
3.271636 -3.269207 1.194803 42.671639
3.281641 -3.282940 1.194080 42.799009
3.291646 -3.296678 1.193363 42.926378
3.301651 -3.310420 1.192650 43.053746
3.311656 -3.324167 1.191942 43.181113
3.321661 -3.337919 1.191239 43.308480
3.331666 -3.351676 1.190541 43.435846
3.341671 -3.365437 1.189848 43.563211
3.351676 -3.379203 1.189160 43.690575
3.361681 -3.392974 1.188477 43.817938
3.371686 -3.406749 1.187800 43.945301
3.381691 -3.420528 1.187127 44.072663
3.391696 -3.434312 1.186459 44.200025
3.401701 -3.448100 1.185797 44.327386
3.411706 -3.461893 1.185140 44.454746
3.421711 -3.475689 1.184488 44.582106
3.431716 -3.489490 1.183841 44.709465
3.441721 -3.503296 1.183200 44.836823
3.451726 -3.517105 1.182564 44.964182
3.461731 -3.530919 1.181934 45.091539
3.471736 -3.544736 1.181308 45.218896
3.481741 -3.558558 1.180688 45.346253
3.491746 -3.572384 1.180074 45.473609
3.501751 -3.586213 1.179465 45.600965
3.511756 -3.600047 1.178862 45.728320
3.521761 -3.613884 1.178264 45.855675
3.531766 -3.627725 1.177672 45.983030
3.541771 -3.641570 1.177085 46.110384
3.551776 -3.655419 1.176504 46.237738
3.561781 -3.669271 1.175928 46.365092
3.571786 -3.683127 1.175358 46.492445
3.581791 -3.696987 1.174794 46.619798
3.591796 -3.710850 1.174236 46.747150
3.601801 -3.724717 1.173683 46.874503
3.611806 -3.738587 1.173137 47.001855
3.621811 -3.752461 1.172596 47.129207
3.631816 -3.766338 1.172060 47.256558
3.641821 -3.780218 1.171531 47.383910
3.651826 -3.794102 1.171008 47.511261
3.661831 -3.807989 1.170490 47.638612
3.671836 -3.821879 1.169978 47.765963
3.681841 -3.835772 1.169473 47.893313
3.691846 -3.849669 1.168973 48.020664
3.701851 -3.863569 1.168480 48.148014
3.711856 -3.877471 1.167992 48.275364
3.721861 -3.891377 1.167510 48.402714
3.731866 -3.905286 1.167035 48.530064
3.741871 -3.919198 1.166566 48.657414
3.751876 -3.933112 1.166102 48.784763
3.761881 -3.947030 1.165645 48.912113
3.771886 -3.960950 1.165194 49.039462
3.781891 -3.974873 1.164750 49.166812
3.791896 -3.988799 1.164311 49.294161
3.801901 -4.002727 1.163879 49.421510
3.811906 -4.016658 1.163453 49.548859
3.821911 -4.030592 1.163034 49.676208
3.831916 -4.044528 1.162620 49.803557
3.841921 -4.058467 1.162213 49.930906
3.851926 -4.072408 1.161813 50.058255
3.861931 -4.086352 1.161418 50.185604
3.871936 -4.100298 1.161030 50.312953
3.881941 -4.114246 1.160649 50.440302
3.891946 -4.128197 1.160274 50.567650
3.901951 -4.142150 1.159905 50.694999
3.911956 -4.156106 1.159543 50.822348
3.921961 -4.170063 1.159188 50.949697
3.931966 -4.184023 1.158838 51.077046
3.941971 -4.197984 1.158496 51.204394
3.951976 -4.211948 1.158160 51.331743
3.961981 -4.225914 1.157830 51.459092
3.971986 -4.239882 1.157507 51.586441
3.981991 -4.253852 1.157191 51.713789
3.991996 -4.267823 1.156881 51.841138
4.002001 -4.281797 1.156578 51.968487
4.012006 -4.295772 1.156282 52.095836
4.022011 -4.309749 1.155992 52.223185
4.032016 -4.323728 1.155709 52.350534
4.042021 -4.337709 1.155433 52.477883
4.052026 -4.351691 1.155163 52.605231
4.062031 -4.365675 1.154900 52.732580
4.072036 -4.379660 1.154644 52.859929
4.082041 -4.393647 1.154394 52.987278
4.092046 -4.407636 1.154152 53.114628
4.102051 -4.421626 1.153916 53.241977
4.112056 -4.435617 1.153687 53.369326
4.122061 -4.449609 1.153464 53.496675
4.132066 -4.463603 1.153249 53.624024
4.142071 -4.477599 1.153040 53.751373
4.152076 -4.491595 1.152838 53.878723
4.162081 -4.505593 1.152643 54.006072
4.172086 -4.519592 1.152455 54.133421
4.182091 -4.533592 1.152274 54.260771
4.192096 -4.547593 1.152099 54.388120
4.202101 -4.561595 1.151932 54.515470
4.212106 -4.575598 1.151771 54.642819
4.222111 -4.589602 1.151617 54.770169
4.232116 -4.603606 1.151470 54.897518
4.242121 -4.617612 1.151331 55.024868
4.252126 -4.631619 1.151198 55.152217
4.262131 -4.645626 1.151072 55.279567
4.272136 -4.659634 1.150952 55.406917
4.282141 -4.673643 1.150840 55.534266
4.292146 -4.687652 1.150735 55.661616
4.302151 -4.701662 1.150637 55.788966
4.312156 -4.715673 1.150545 55.916315
4.322161 -4.729684 1.150461 56.043665
4.332166 -4.743695 1.150384 56.171015
4.342171 -4.757707 1.150313 56.298365
4.352176 -4.771720 1.150250 56.425715
4.362181 -4.785733 1.150194 56.553065
4.372186 -4.799746 1.150144 56.680414
4.382191 -4.813759 1.150102 56.807764
4.392196 -4.827773 1.150066 56.935114
4.402201 -4.841786 1.150038 57.062464
4.412206 -4.855800 1.150016 57.189814
4.422211 -4.869814 1.150002 57.317164
4.432216 -4.883829 1.149994 57.444514
4.442221 -4.897843 1.149994 57.571864
4.452226 -4.911857 1.150001 57.699214
4.462231 -4.925871 1.150014 57.826564
4.472236 -4.939885 1.150035 57.953914
4.482241 -4.953899 1.150062 58.081263
4.492246 -4.967912 1.150097 58.208613
4.502251 -4.981926 1.150138 58.335963
4.512256 -4.995939 1.150187 58.463313
4.522261 -5.009952 1.150242 58.590663
4.532266 -5.023964 1.150305 58.718013
4.542271 -5.037976 1.150374 58.845363
4.552276 -5.051988 1.150451 58.972712
4.562281 -5.065999 1.150534 59.100062
4.572286 -5.080010 1.150624 59.227412
4.582291 -5.094020 1.150722 59.354762
4.592296 -5.108029 1.150826 59.482111
4.602301 -5.122038 1.150937 59.609461
4.612306 -5.136046 1.151056 59.736811
4.622311 -5.150054 1.151181 59.864160
4.632316 -5.164060 1.151313 59.991510
4.642321 -5.178066 1.151452 60.118860
4.652326 -5.192071 1.151598 60.246209
4.662331 -5.206075 1.151751 60.373559
4.672336 -5.220078 1.151910 60.500908
4.682341 -5.234080 1.152077 60.628258
4.692346 -5.248082 1.152251 60.755607
4.702351 -5.262082 1.152431 60.882956
4.712356 -5.276081 1.152618 61.010306
4.722361 -5.290078 1.152813 61.137655
4.732366 -5.304075 1.153013 61.265004
4.742371 -5.318070 1.153221 61.392354
4.752376 -5.332065 1.153436 61.519703
4.762381 -5.346057 1.153657 61.647052
4.772386 -5.360049 1.153886 61.774401
4.782391 -5.374039 1.154121 61.901750
4.792396 -5.388028 1.154363 62.029099
4.802401 -5.402015 1.154611 62.156448
4.812406 -5.416000 1.154866 62.283797
4.822411 -5.429984 1.155129 62.411146
4.832416 -5.443967 1.155397 62.538495
4.842421 -5.457948 1.155673 62.665844
4.852426 -5.471927 1.155955 62.793193
4.862431 -5.485904 1.156244 62.920542
4.872436 -5.499880 1.156539 63.047891
4.882441 -5.513853 1.156842 63.175240
4.892446 -5.527825 1.157151 63.302588
4.902451 -5.541795 1.157466 63.429937
4.912456 -5.555763 1.157788 63.557286
4.922461 -5.569730 1.158117 63.684635
4.932466 -5.583694 1.158452 63.811983
4.942471 -5.597656 1.158794 63.939332
4.952476 -5.611616 1.159142 64.066681
4.962481 -5.625573 1.159497 64.194030
4.972486 -5.639529 1.159858 64.321379
4.982491 -5.653482 1.160226 64.448727
4.992496 -5.667433 1.160600 64.576076
5.002501 -5.681382 1.160980 64.703425
5.012506 -5.695329 1.161368 64.830774
5.022511 -5.709273 1.161761 64.958123
5.032516 -5.723214 1.162161 65.085472
5.042521 -5.737153 1.162567 65.212820
5.052526 -5.751090 1.162979 65.340169
5.062531 -5.765024 1.163398 65.467519
5.072536 -5.778955 1.163823 65.594868
5.082541 -5.792884 1.164255 65.722217
5.092546 -5.806810 1.164692 65.849566
5.102551 -5.820734 1.165136 65.976915
5.112556 -5.834654 1.165586 66.104265
5.122561 -5.848572 1.166043 66.231614
5.132566 -5.862487 1.166505 66.358964
5.142571 -5.876399 1.166974 66.486314
5.152576 -5.890308 1.167448 66.613663
5.162581 -5.904214 1.167929 66.741013
5.172586 -5.918117 1.168416 66.868364
5.182591 -5.932017 1.168909 66.995714
5.192596 -5.945914 1.169408 67.123064
5.202601 -5.959808 1.169912 67.250415
5.212606 -5.973699 1.170423 67.377766
5.222611 -5.987586 1.170940 67.505117
5.232616 -6.001470 1.171463 67.632468
5.242621 -6.015351 1.171991 67.759819
5.252626 -6.029229 1.172526 67.887171
5.262631 -6.043103 1.173066 68.014523
5.272636 -6.056973 1.173612 68.141875
5.282641 -6.070841 1.174164 68.269227
5.292646 -6.084704 1.174722 68.396580
5.302651 -6.098564 1.175285 68.523932
5.312656 -6.112421 1.175854 68.651286
5.322661 -6.126274 1.176429 68.778639
5.332666 -6.140123 1.177009 68.905993
5.342671 -6.153968 1.177595 69.033347
5.352676 -6.167810 1.178187 69.160702
5.362681 -6.181648 1.178784 69.288057
5.372686 -6.195482 1.179386 69.415412
5.382691 -6.209312 1.179995 69.542768
5.392696 -6.223138 1.180608 69.670124
5.402701 -6.236960 1.181227 69.797481
5.412706 -6.250778 1.181852 69.924838
5.422711 -6.264593 1.182482 70.052195
5.432716 -6.278403 1.183117 70.179553
5.442721 -6.292208 1.183758 70.306912
5.452726 -6.306010 1.184404 70.434271
5.462731 -6.319807 1.185055 70.561630
5.472736 -6.333600 1.185711 70.688991
5.482741 -6.347389 1.186373 70.816351
5.492746 -6.361174 1.187040 70.943713
5.502751 -6.374954 1.187712 71.071075
5.512756 -6.388729 1.188389 71.198438
5.522761 -6.402500 1.189071 71.325801
5.532766 -6.416267 1.189759 71.453165
5.542771 -6.430028 1.190451 71.580530
5.552776 -6.443786 1.191148 71.707896
5.562781 -6.457538 1.191850 71.835262
5.572786 -6.471286 1.192558 71.962629
5.582791 -6.485029 1.193270 72.089997
5.592796 -6.498767 1.193987 72.217366
5.602801 -6.512501 1.194709 72.344736
5.612806 -6.526229 1.195435 72.472107
5.622811 -6.539953 1.196167 72.599478
5.632816 -6.553672 1.196903 72.726851
5.642821 -6.567385 1.197644 72.854224
5.652826 -6.581094 1.198389 72.981599
5.662831 -6.594797 1.199140 73.108974
5.672836 -6.608495 1.199894 73.236351
5.682841 -6.622188 1.200654 73.363729
5.692846 -6.635876 1.201418 73.491108
5.702851 -6.649558 1.202186 73.618488
5.712856 -6.663235 1.202959 73.745869
5.722861 -6.676906 1.203737 73.873252
5.732866 -6.690573 1.204518 74.000636
5.742871 -6.704233 1.205305 74.128021
5.752876 -6.717888 1.206095 74.255407
5.762881 -6.731538 1.206890 74.382795
5.772886 -6.745182 1.207690 74.510184
5.782891 -6.758820 1.208493 74.637575
5.792896 -6.772452 1.209301 74.764967
5.802901 -6.786079 1.210113 74.892361
5.812906 -6.799699 1.210929 75.019756
5.822911 -6.813314 1.211749 75.147153
5.832916 -6.826923 1.212573 75.274551
5.842921 -6.840526 1.213402 75.401951
5.852926 -6.854123 1.214234 75.529353
5.862931 -6.867714 1.215070 75.656757
5.872936 -6.881298 1.215911 75.784162
5.882941 -6.894877 1.216755 75.911569
5.892946 -6.908449 1.217603 76.038978
5.902951 -6.922015 1.218455 76.166389
5.912956 -6.935574 1.219311 76.293802
5.922961 -6.949127 1.220171 76.421217
5.932966 -6.962674 1.221034 76.548635
5.942971 -6.976214 1.221901 76.676054
5.952976 -6.989747 1.222772 76.803475
5.962981 -7.003274 1.223647 76.930899
5.972986 -7.016794 1.224525 77.058324
5.982991 -7.030308 1.225406 77.185753
5.992996 -7.043814 1.226292 77.313183
6.003002 -7.057314 1.227180 77.440616
6.013007 -7.070807 1.228073 77.568051
6.023012 -7.084293 1.228969 77.695489
6.033017 -7.097772 1.229868 77.822929
6.043022 -7.111244 1.230770 77.950372
6.053027 -7.124709 1.231676 78.077818
6.063032 -7.138166 1.232586 78.205266
6.073037 -7.151616 1.233498 78.332718
6.083042 -7.165059 1.234414 78.460172
6.093047 -7.178495 1.235333 78.587629
6.103052 -7.191923 1.236256 78.715089
6.113057 -7.205343 1.237181 78.842551
6.123062 -7.218756 1.238110 78.970017
6.133067 -7.232162 1.239041 79.097487
6.143072 -7.245559 1.239976 79.224959
6.153077 -7.258949 1.240914 79.352434
6.163082 -7.272331 1.241855 79.479913
6.173087 -7.285706 1.242799 79.607396
6.183092 -7.299072 1.243745 79.734882
6.193097 -7.312430 1.244695 79.862371
6.203102 -7.325780 1.245647 79.989864
6.213107 -7.339122 1.246603 80.117360
6.223112 -7.352456 1.247561 80.244861
6.233117 -7.365781 1.248522 80.372365
6.243122 -7.379098 1.249485 80.499873
6.253127 -7.392407 1.250452 80.627385
6.263132 -7.405707 1.251421 80.754901
6.273137 -7.418998 1.252392 80.882421
6.283142 -7.432281 1.253367 81.009946
6.293147 -7.445555 1.254344 81.137474
6.303152 -7.458820 1.255323 81.265007
6.313157 -7.472076 1.256305 81.392545
6.323162 -7.485324 1.257289 81.520087
6.333167 -7.498562 1.258276 81.647633
6.343172 -7.511791 1.259266 81.775184
6.353177 -7.525011 1.260257 81.902740
6.363182 -7.538222 1.261251 82.030301
6.373187 -7.551423 1.262248 82.157867
6.383192 -7.564615 1.263246 82.285437
6.393197 -7.577797 1.264247 82.413013
6.403202 -7.590969 1.265250 82.540594
6.413207 -7.604132 1.266256 82.668180
6.423212 -7.617285 1.267263 82.795772
6.433217 -7.630428 1.268273 82.923369
6.443222 -7.643562 1.269285 83.050972
6.453227 -7.656685 1.270299 83.178581
6.463232 -7.669798 1.271314 83.306195
6.473237 -7.682900 1.272332 83.433815
6.483242 -7.695992 1.273352 83.561441
6.493247 -7.709074 1.274374 83.689073
6.503252 -7.722145 1.275398 83.816712
6.513257 -7.735206 1.276423 83.944356
6.523262 -7.748256 1.277451 84.072008
6.533267 -7.761295 1.278480 84.199665
6.543272 -7.774323 1.279511 84.327329
6.553277 -7.787340 1.280544 84.455000
6.563282 -7.800345 1.281579 84.582678
6.573287 -7.813340 1.282615 84.710363
6.583292 -7.826323 1.283653 84.838055
6.593297 -7.839294 1.284693 84.965754
6.603302 -7.852254 1.285734 85.093461
6.613307 -7.865203 1.286777 85.221175
6.623312 -7.878139 1.287822 85.348896
6.633317 -7.891063 1.288868 85.476625
6.643322 -7.903976 1.289915 85.604363
