t psi theta phi
0.830415 -0.253784 1.430539 9.053353
0.840420 -0.260722 1.429336 9.158597
0.850425 -0.267734 1.428121 9.263769
0.860430 -0.274818 1.426893 9.368871
0.870435 -0.281974 1.425653 9.473902
0.880440 -0.289201 1.424400 9.578866
0.890445 -0.296498 1.423135 9.683761
0.900450 -0.303863 1.421857 9.788591
0.910455 -0.311295 1.420567 9.893355
0.920460 -0.318793 1.419264 9.998055
0.930465 -0.326357 1.417949 10.102692
0.940470 -0.333986 1.416621 10.207267
0.950475 -0.341677 1.415280 10.311781
0.960480 -0.349431 1.413926 10.416235
0.970485 -0.357246 1.412560 10.520630
0.980490 -0.365122 1.411181 10.624967
0.990495 -0.373056 1.409789 10.729247
1.000500 -0.381050 1.408384 10.833472
1.010505 -0.389101 1.406967 10.937641
1.020510 -0.397208 1.405536 11.041757
1.030515 -0.405371 1.404092 11.145819
1.040520 -0.413589 1.402635 11.249830
1.050525 -0.421861 1.401165 11.353789
1.060530 -0.430186 1.399682 11.457698
1.070535 -0.438563 1.398186 11.561558
1.080540 -0.446991 1.396676 11.665369
1.090545 -0.455470 1.395153 11.769133
1.100550 -0.463999 1.393616 11.872850
1.110555 -0.472576 1.392066 11.976522
1.120560 -0.481202 1.390502 12.080148
1.130565 -0.489875 1.388925 12.183730
1.140570 -0.498594 1.387334 12.287269
1.150575 -0.507360 1.385729 12.390766
1.160580 -0.516170 1.384110 12.494220
1.170585 -0.525025 1.382478 12.597634
1.180590 -0.533923 1.380831 12.701008
1.190595 -0.542864 1.379170 12.804342
1.200600 -0.551848 1.377496 12.907638
1.210605 -0.560873 1.375807 13.010895
1.220610 -0.569939 1.374103 13.114116
1.230615 -0.579046 1.372385 13.217300
1.240620 -0.588192 1.370653 13.320448
1.250625 -0.597377 1.368907 13.423562
1.260630 -0.606600 1.367145 13.526641
1.270635 -0.615861 1.365369 13.629686
1.280640 -0.625160 1.363578 13.732698
1.290645 -0.634495 1.361772 13.835678
1.300650 -0.643866 1.359951 13.938626
1.310655 -0.653272 1.358116 14.041543
1.320660 -0.662713 1.356264 14.144429
1.330665 -0.672189 1.354398 14.247286
1.340670 -0.681699 1.352516 14.350113
1.350675 -0.691242 1.350619 14.452912
1.360680 -0.700818 1.348706 14.555683
1.370685 -0.710426 1.346778 14.658426
1.380690 -0.720066 1.344834 14.761142
1.390695 -0.729737 1.342874 14.863832
1.400700 -0.739440 1.340898 14.966496
1.410705 -0.749172 1.338906 15.069135
1.420710 -0.758935 1.336898 15.171749
1.430715 -0.768728 1.334873 15.274339
1.440720 -0.778549 1.332833 15.376905
1.450725 -0.788400 1.330775 15.479448
1.460730 -0.798278 1.328701 15.581968
1.470735 -0.808185 1.326611 15.684466
1.480740 -0.818119 1.324504 15.786943
1.490745 -0.828080 1.322379 15.889398
1.500750 -0.838068 1.320238 15.991833
1.510755 -0.848082 1.318080 16.094247
1.520760 -0.858123 1.315904 16.196642
1.530765 -0.868189 1.313711 16.299017
1.540770 -0.878280 1.311501 16.401373
1.550775 -0.888397 1.309273 16.503711
1.560780 -0.898538 1.307028 16.606031
1.570785 -0.908703 1.304764 16.708333
1.580790 -0.918893 1.302483 16.810618
1.590795 -0.929106 1.300184 16.912887
1.600800 -0.939343 1.297866 17.015139
1.610805 -0.949603 1.295530 17.117375
1.620810 -0.959886 1.293176 17.219596
1.630815 -0.970191 1.290804 17.321802
1.640820 -0.980519 1.288412 17.423993
1.650825 -0.990869 1.286002 17.526170
1.660830 -1.001241 1.283574 17.628333
1.670835 -1.011634 1.281126 17.730482
1.680840 -1.022048 1.278659 17.832618
1.690845 -1.032484 1.276173 17.934742
1.700850 -1.042941 1.273667 18.036853
1.710855 -1.053418 1.271143 18.138951
1.720860 -1.063916 1.268598 18.241039
1.730865 -1.074434 1.266034 18.343115
1.740870 -1.084972 1.263450 18.445179
1.750875 -1.095530 1.260846 18.547234
1.760880 -1.106108 1.258222 18.649278
1.770885 -1.116705 1.255578 18.751311
1.780890 -1.127321 1.252913 18.853336
1.790895 -1.137957 1.250228 18.955351
1.800900 -1.148611 1.247523 19.057357
1.810905 -1.159284 1.244797 19.159354
1.820910 -1.169976 1.242050 19.261344
1.830915 -1.180687 1.239282 19.363325
1.840920 -1.191416 1.236493 19.465298
1.850925 -1.202163 1.233683 19.567264
1.860930 -1.212928 1.230851 19.669223
1.870935 -1.223711 1.227998 19.771176
1.880940 -1.234512 1.225124 19.873122
1.890945 -1.245330 1.222228 19.975062
1.900950 -1.256167 1.219310 20.076996
1.910955 -1.267020 1.216370 20.178924
1.920960 -1.277892 1.213408 20.280848
1.930965 -1.288780 1.210424 20.382766
1.940970 -1.299686 1.207418 20.484680
1.950975 -1.310609 1.204389 20.586589
1.960980 -1.321549 1.201338 20.688495
1.970985 -1.332506 1.198264 20.790396
1.980990 -1.343479 1.195168 20.892295
1.990995 -1.354470 1.192048 20.994190
2.001001 -1.365478 1.188906 21.096082
2.011006 -1.376502 1.185740 21.197972
2.021011 -1.387543 1.182551 21.299859
2.031016 -1.398600 1.179339 21.401744
2.041021 -1.409675 1.176104 21.503628
2.051026 -1.420765 1.172845 21.605510
2.061031 -1.431873 1.169562 21.707391
2.071036 -1.442996 1.166255 21.809271
2.081041 -1.454137 1.162925 21.911151
2.091046 -1.465293 1.159570 22.013030
2.101051 -1.476467 1.156192 22.114909
2.111056 -1.487656 1.152789 22.216788
2.121061 -1.498862 1.149362 22.318668
2.131066 -1.510085 1.145910 22.420548
2.141071 -1.521324 1.142434 22.522430
2.151076 -1.532580 1.138934 22.624313
2.161081 -1.543851 1.135408 22.726197
2.171086 -1.555140 1.131858 22.828084
2.181091 -1.566445 1.128283 22.929972
2.191096 -1.577766 1.124683 23.031863
2.201101 -1.589105 1.121058 23.133757
2.211106 -1.600459 1.117407 23.235653
2.221111 -1.611831 1.113732 23.337553
2.231116 -1.623219 1.110031 23.439456
2.241121 -1.634624 1.106304 23.541364
2.251126 -1.646045 1.102552 23.643275
2.261131 -1.657484 1.098775 23.745190
2.271136 -1.668940 1.094972 23.847111
2.281141 -1.680412 1.091143 23.949036
2.291146 -1.691902 1.087288 24.050966
2.301151 -1.703408 1.083407 24.152902
2.311156 -1.714932 1.079501 24.254844
2.321161 -1.726474 1.075568 24.356791
2.331166 -1.738032 1.071610 24.458745
2.341171 -1.749609 1.067625 24.560706
2.351176 -1.761203 1.063615 24.662673
2.361181 -1.772814 1.059578 24.764648
2.371186 -1.784444 1.055515 24.866630
2.381191 -1.796091 1.051425 24.968620
2.391196 -1.807756 1.047309 25.070618
2.401201 -1.819440 1.043167 25.172625
2.411206 -1.831142 1.038999 25.274640
2.421211 -1.842862 1.034804 25.376664
2.431216 -1.854601 1.030583 25.478697
2.441221 -1.866359 1.026336 25.580740
2.451226 -1.878135 1.022062 25.682792
2.461231 -1.889930 1.017761 25.784855
2.471236 -1.901745 1.013434 25.886928
2.481241 -1.913579 1.009081 25.989012
2.491246 -1.925432 1.004702 26.091107
2.501251 -1.937305 1.000296 26.193214
2.511256 -1.949198 0.995863 26.295332
2.521261 -1.961111 0.991405 26.397462
2.531266 -1.973044 0.986920 26.499604
2.541271 -1.984997 0.982409 26.601759
2.551276 -1.996971 0.977871 26.703927
2.561281 -2.008965 0.973308 26.806109
2.571286 -2.020981 0.968718 26.908304
2.581291 -2.033018 0.964103 27.010512
2.591296 -2.045076 0.959461 27.112736
2.601301 -2.057155 0.954794 27.214973
2.611306 -2.069256 0.950101 27.317226
2.621311 -2.081380 0.945382 27.419494
2.631316 -2.093525 0.940637 27.521777
2.641321 -2.105693 0.935867 27.624077
2.651326 -2.117883 0.931072 27.726392
2.661331 -2.130097 0.926252 27.828725
2.671336 -2.142334 0.921406 27.931074
2.681341 -2.154594 0.916536 28.033441
2.691346 -2.166877 0.911641 28.135825
2.701351 -2.179185 0.906721 28.238228
2.711356 -2.191517 0.901776 28.340649
2.721361 -2.203873 0.896808 28.443089
2.731366 -2.216254 0.891815 28.545547
2.741371 -2.228659 0.886799 28.648026
2.751376 -2.241090 0.881758 28.750524
2.761381 -2.253547 0.876695 28.853043
2.771386 -2.266029 0.871608 28.955582
2.781391 -2.278538 0.866498 29.058142
2.791396 -2.291073 0.861365 29.160724
2.801401 -2.303635 0.856210 29.263327
2.811406 -2.316223 0.851033 29.365953
2.821411 -2.328839 0.845833 29.468601
2.831416 -2.341483 0.840613 29.571272
2.841421 -2.354154 0.835370 29.673966
2.851426 -2.366854 0.830107 29.776684
2.861431 -2.379582 0.824824 29.879427
2.871436 -2.392340 0.819519 29.982194
2.881441 -2.405126 0.814195 30.084986
2.891446 -2.417942 0.808852 30.187803
2.901451 -2.430788 0.803489 30.290646
2.911456 -2.443664 0.798107 30.393515
2.921461 -2.456571 0.792707 30.496411
2.931466 -2.469509 0.787289 30.599334
2.941471 -2.482478 0.781854 30.702284
2.951476 -2.495478 0.776401 30.805262
2.961481 -2.508511 0.770932 30.908269
2.971486 -2.521576 0.765447 31.011304
2.981491 -2.534674 0.759946 31.114368
2.991496 -2.547805 0.754430 31.217462
3.001501 -2.560969 0.748900 31.320586
3.011506 -2.574167 0.743355 31.423740
3.021511 -2.587399 0.737797 31.526925
3.031516 -2.600666 0.732226 31.630142
3.041521 -2.613968 0.726643 31.733390
3.051526 -2.627305 0.721049 31.836670
3.061531 -2.640678 0.715443 31.939983
3.071536 -2.654087 0.709827 32.043329
3.081541 -2.667533 0.704201 32.146709
3.091546 -2.681015 0.698566 32.250122
3.101551 -2.694534 0.692923 32.353570
3.111556 -2.708092 0.687272 32.457052
3.121561 -2.721687 0.681614 32.560570
3.131566 -2.735320 0.675950 32.664124
3.141571 -2.748993 0.670281 32.767713
3.151576 -2.762704 0.664607 32.871339
3.161581 -2.776455 0.658929 32.975002
3.171586 -2.790246 0.653249 33.078702
3.181591 -2.804078 0.647566 33.182441
3.191596 -2.817950 0.641882 33.286217
3.201601 -2.831863 0.636198 33.390032
3.211606 -2.845817 0.630514 33.493886
3.221611 -2.859814 0.624832 33.597780
3.231616 -2.873852 0.619152 33.701714
3.241621 -2.887934 0.613476 33.805687
3.251626 -2.902058 0.607804 33.909702
3.261631 -2.916225 0.602137 34.013758
3.271636 -2.930436 0.596477 34.117855
3.281641 -2.944691 0.590824 34.221994
3.291646 -2.958990 0.585179 34.326176
3.301651 -2.973334 0.579544 34.430400
3.311656 -2.987723 0.573920 34.534667
3.321661 -3.002157 0.568307 34.638977
3.331666 -3.016637 0.562708 34.743332
3.341671 -3.031163 0.557122 34.847730
3.351676 -3.045735 0.551551 34.952173
3.361681 -3.060354 0.545997 35.056660
3.371686 -3.075019 0.540461 35.161193
3.381691 -3.089732 0.534943 35.265771
3.391696 -3.104492 0.529446 35.370395
3.401701 -3.119299 0.523969 35.475064
3.411706 -3.134154 0.518516 35.579780
3.421711 -3.149058 0.513086 35.684542
3.431716 -3.164010 0.507681 35.789352
3.441721 -3.179010 0.502303 35.894208
3.451726 -3.194059 0.496953 35.999111
3.461731 -3.209157 0.491632 36.104062
3.471736 -3.224304 0.486342 36.209060
3.481741 -3.239500 0.481084 36.314106
3.491746 -3.254745 0.475859 36.419200
3.501751 -3.270040 0.470669 36.524342
3.511756 -3.285384 0.465515 36.629532
3.521761 -3.300777 0.460399 36.734771
3.531766 -3.316221 0.455322 36.840058
3.541771 -3.331714 0.450286 36.945393
3.551776 -3.347256 0.445292 37.050776
3.561781 -3.362849 0.440341 37.156209
3.571786 -3.378491 0.435436 37.261689
3.581791 -3.394182 0.430577 37.367218
3.591796 -3.409923 0.425766 37.472796
3.601801 -3.425714 0.421005 37.578422
3.611806 -3.441553 0.416294 37.684096
3.621811 -3.457442 0.411637 37.789818
3.631816 -3.473380 0.407034 37.895588
3.641821 -3.489366 0.402486 38.001406
3.651826 -3.505402 0.397995 38.107271
3.661831 -3.521485 0.393564 38.213184
3.671836 -3.537616 0.389192 38.319144
3.681841 -3.553795 0.384883 38.425150
3.691846 -3.570021 0.380636 38.531203
3.701851 -3.586295 0.376455 38.637302
3.711856 -3.602615 0.372340 38.743447
3.721861 -3.618981 0.368293 38.849637
3.731866 -3.635392 0.364315 38.955873
3.741871 -3.651849 0.360408 39.062152
3.751876 -3.668351 0.356574 39.168476
3.761881 -3.684896 0.352813 39.274843
3.771886 -3.701486 0.349128 39.381252
3.781891 -3.718118 0.345519 39.487704
3.791896 -3.734792 0.341989 39.594198
3.801901 -3.751508 0.338538 39.700733
3.811906 -3.768265 0.335168 39.807307
3.821911 -3.785062 0.331881 39.913922
3.831916 -3.801898 0.328677 40.020575
3.841921 -3.818773 0.325559 40.127266
3.851926 -3.835686 0.322526 40.233994
3.861931 -3.852635 0.319581 40.340759
3.871936 -3.869620 0.316725 40.447559
3.881941 -3.886641 0.313960 40.554394
3.891946 -3.903695 0.311285 40.661262
3.901951 -3.920783 0.308703 40.768162
3.911956 -3.937902 0.306215 40.875095
3.921961 -3.955052 0.303821 40.982058
3.931966 -3.972233 0.301523 41.089050
3.941971 -3.989442 0.299321 41.196071
3.951976 -4.006678 0.297218 41.303119
3.961981 -4.023942 0.295213 41.410193
3.971986 -4.041230 0.293308 41.517292
3.981991 -4.058542 0.291503 41.624415
3.991996 -4.075878 0.289800 41.731560
4.002001 -4.093235 0.288199 41.838727
4.012006 -4.110612 0.286701 41.945914
4.022011 -4.128008 0.285306 42.053119
4.032016 -4.145422 0.284015 42.160342
4.042021 -4.162852 0.282830 42.267581
4.052026 -4.180297 0.281749 42.374835
4.062031 -4.197756 0.280775 42.482102
4.072036 -4.215226 0.279907 42.589382
4.082041 -4.232708 0.279145 42.696672
4.092046 -4.250199 0.278491 42.803971
4.102051 -4.267699 0.277944 42.911278
4.112056 -4.285204 0.277505 43.018592
4.122061 -4.302715 0.277174 43.125911
4.132066 -4.320230 0.276951 43.233233
4.142071 -4.337746 0.276836 43.340558
4.152076 -4.355264 0.276830 43.447884
4.162081 -4.372781 0.276931 43.555209
4.172086 -4.390296 0.277141 43.662531
4.182091 -4.407807 0.277459 43.769851
4.192096 -4.425314 0.277885 43.877165
4.202101 -4.442814 0.278418 43.984473
4.212106 -4.460306 0.279059 44.091774
4.222111 -4.477789 0.279807 44.199065
4.232116 -4.495261 0.280662 44.306346
4.242121 -4.512722 0.281624 44.413615
4.252126 -4.530168 0.282691 44.520870
4.262131 -4.547600 0.283864 44.628111
4.272136 -4.565016 0.285142 44.735336
4.282141 -4.582415 0.286524 44.842544
4.292146 -4.599794 0.288009 44.949733
4.302151 -4.617154 0.289598 45.056902
4.312156 -4.634492 0.291289 45.164050
4.322161 -4.651807 0.293081 45.271176
4.332166 -4.669098 0.294974 45.378278
4.342171 -4.686365 0.296966 45.485355
4.352176 -4.703605 0.299058 45.592407
4.362181 -4.720817 0.301247 45.699431
4.372186 -4.738001 0.303533 45.806427
4.382191 -4.755155 0.305915 45.913393
4.392196 -4.772279 0.308392 46.020329
4.402201 -4.789370 0.310963 46.127234
4.412206 -4.806428 0.313626 46.234106
4.422211 -4.823453 0.316381 46.340945
4.432216 -4.840443 0.319225 46.447749
4.442221 -4.857397 0.322159 46.554518
4.452226 -4.874314 0.325181 46.661251
4.462231 -4.891193 0.328289 46.767947
4.472236 -4.908035 0.331483 46.874605
4.482241 -4.924836 0.334760 46.981224
4.492246 -4.941598 0.338120 47.087804
4.502251 -4.958319 0.341561 47.194343
4.512256 -4.974999 0.345081 47.300842
4.522261 -4.991636 0.348680 47.407299
4.532266 -5.008231 0.352356 47.513714
4.542271 -5.024782 0.356108 47.620086
4.552276 -5.041289 0.359933 47.726415
4.562281 -5.057751 0.363831 47.832700
4.572286 -5.074168 0.367800 47.938941
4.582291 -5.090540 0.371839 48.045137
4.592296 -5.106866 0.375946 48.151287
4.602301 -5.123145 0.380119 48.257392
4.612306 -5.139377 0.384357 48.363451
4.622311 -5.155561 0.388659 48.469463
4.632316 -5.171699 0.393023 48.575429
4.642321 -5.187788 0.397447 48.681347
4.652326 -5.203829 0.401931 48.787218
4.662331 -5.219821 0.406471 48.893042
4.672336 -5.235765 0.411068 48.998818
4.682341 -5.251660 0.415719 49.104546
4.692346 -5.267506 0.420423 49.210226
4.702351 -5.283302 0.425178 49.315858
4.712356 -5.299049 0.429983 49.421441
4.722361 -5.314747 0.434836 49.526976
4.732366 -5.330395 0.439736 49.632463
4.742371 -5.345993 0.444681 49.737901
4.752376 -5.361542 0.449670 49.843290
4.762381 -5.377041 0.454701 49.948632
4.772386 -5.392491 0.459773 50.053924
4.782391 -5.407891 0.464884 50.159169
4.792396 -5.423241 0.470034 50.264365
4.802401 -5.438542 0.475219 50.369513
4.812406 -5.453793 0.480440 50.474613
4.822411 -5.468995 0.485694 50.579665
4.832416 -5.484148 0.490980 50.684669
4.842421 -5.499252 0.496298 50.789625
4.852426 -5.514307 0.501644 50.894534
4.862431 -5.529313 0.507019 50.999396
4.872436 -5.544271 0.512420 51.104211
4.882441 -5.559180 0.517847 51.208979
4.892446 -5.574041 0.523298 51.313701
4.902451 -5.588855 0.528771 51.418376
4.912456 -5.603620 0.534266 51.523006
4.922461 -5.618339 0.539782 51.627589
4.932466 -5.633010 0.545316 51.732127
4.942471 -5.647634 0.550868 51.836620
4.952476 -5.662212 0.556436 51.941069
4.962481 -5.676744 0.562020 52.045473
4.972486 -5.691229 0.567618 52.149832
4.982491 -5.705669 0.573229 52.254148
4.992496 -5.720063 0.578852 52.358420
5.002501 -5.734413 0.584486 52.462650
5.012506 -5.748718 0.590129 52.566837
5.022511 -5.762978 0.595781 52.670981
5.032516 -5.777194 0.601441 52.775083
5.042521 -5.791367 0.607107 52.879144
5.052526 -5.805496 0.612778 52.983164
5.062531 -5.819583 0.618454 53.087143
5.072536 -5.833627 0.624134 53.191081
5.082541 -5.847628 0.629816 53.294980
5.092546 -5.861588 0.635499 53.398839
5.102551 -5.875506 0.641184 53.502658
5.112556 -5.889383 0.646868 53.606440
5.122561 -5.903219 0.652550 53.710182
5.132566 -5.917015 0.658231 53.813887
5.142571 -5.930771 0.663909 53.917555
5.152576 -5.944488 0.669584 54.021185
5.162581 -5.958165 0.675254 54.124779
5.172586 -5.971803 0.680918 54.228337
5.182591 -5.985403 0.686577 54.331859
5.192596 -5.998965 0.692228 54.435346
5.202601 -6.012489 0.697873 54.538798
5.212606 -6.025976 0.703509 54.642216
5.222611 -6.039426 0.709136 54.745599
5.232616 -6.052839 0.714753 54.848950
5.242621 -6.066217 0.720360 54.952267
5.252626 -6.079558 0.725956 55.055551
5.262631 -6.092864 0.731541 55.158803
5.272636 -6.106136 0.737113 55.262023
5.282641 -6.119372 0.742673 55.365212
5.292646 -6.132574 0.748219 55.468370
5.302651 -6.145743 0.753751 55.571498
5.312656 -6.158878 0.759269 55.674596
5.322661 -6.171980 0.764772 55.777664
5.332666 -6.185049 0.770259 55.880702
5.342671 -6.198085 0.775730 55.983712
5.352676 -6.211090 0.781184 56.086694
5.362681 -6.224063 0.786622 56.189648
5.372686 -6.237004 0.792042 56.292574
5.382691 -6.249915 0.797444 56.395473
5.392696 -6.262795 0.802828 56.498345
5.402701 -6.275644 0.808194 56.601192
5.412706 -6.288464 0.813540 56.704012
5.422711 -6.301254 0.818866 56.806807
5.432716 -6.314015 0.824173 56.909577
5.442721 -6.326747 0.829459 57.012322
5.452726 -6.339450 0.834725 57.115043
5.462731 -6.352125 0.839969 57.217741
5.472736 -6.364772 0.845193 57.320415
5.482741 -6.377391 0.850395 57.423066
5.492746 -6.389983 0.855575 57.525694
5.502751 -6.402548 0.860733 57.628300
5.512756 -6.415086 0.865868 57.730884
5.522761 -6.427598 0.870981 57.833447
5.532766 -6.440084 0.876071 57.935989
5.542771 -6.452544 0.881137 58.038510
5.552776 -6.464978 0.886180 58.141010
5.562781 -6.477387 0.891200 58.243491
5.572786 -6.489771 0.896195 58.345953
5.582791 -6.502130 0.901167 58.448395
5.592796 -6.514464 0.906114 58.550818
5.602801 -6.526775 0.911037 58.653223
5.612806 -6.539062 0.915935 58.755609
5.622811 -6.551325 0.920809 58.857978
5.632816 -6.563564 0.925658 58.960330
5.642821 -6.575780 0.930481 59.062664
5.652826 -6.587974 0.935279 59.164982
5.662831 -6.600144 0.940052 59.267283
5.672836 -6.612293 0.944800 59.369569
5.682841 -6.624418 0.949522 59.471839
5.692846 -6.636522 0.954218 59.574093
5.702851 -6.648605 0.958889 59.676333
5.712856 -6.660665 0.963534 59.778557
5.722861 -6.672704 0.968152 59.880768
5.732866 -6.684723 0.972745 59.982965
5.742871 -6.696720 0.977312 60.085148
5.752876 -6.708696 0.981852 60.187317
5.762881 -6.720652 0.986367 60.289474
5.772886 -6.732587 0.990855 60.391618
5.782891 -6.744503 0.995317 60.493749
5.792896 -6.756398 0.999752 60.595869
5.802901 -6.768273 1.004162 60.697977
5.812906 -6.780129 1.008544 60.800073
5.822911 -6.791965 1.012901 60.902158
5.832916 -6.803782 1.017231 61.004233
5.842921 -6.815580 1.021534 61.106297
5.852926 -6.827359 1.025812 61.208351
5.862931 -6.839119 1.030062 61.310395
5.872936 -6.850860 1.034287 61.412429
5.882941 -6.862582 1.038485 61.514454
5.892946 -6.874286 1.042656 61.616470
5.902951 -6.885972 1.046802 61.718478
5.912956 -6.897640 1.050921 61.820477
5.922961 -6.909289 1.055013 61.922468
5.932966 -6.920921 1.059080 62.024451
5.942971 -6.932535 1.063120 62.126426
5.952976 -6.944131 1.067134 62.228395
5.962981 -6.955709 1.071122 62.330356
5.972986 -6.967270 1.075083 62.432311
5.982991 -6.978814 1.079019 62.534260
5.992996 -6.990340 1.082929 62.636202
6.003002 -7.001849 1.086812 62.738138
6.013007 -7.013340 1.090670 62.840070
6.023012 -7.024815 1.094502 62.941995
6.033017 -7.036273 1.098309 63.043916
6.043022 -7.047713 1.102089 63.145832
6.053027 -7.059137 1.105844 63.247744
6.063032 -7.070544 1.109574 63.349652
6.073037 -7.081934 1.113278 63.451556
6.083042 -7.093308 1.116957 63.553456
6.093047 -7.104664 1.120610 63.655353
6.103052 -7.116005 1.124239 63.757247
6.113057 -7.127328 1.127842 63.859138
6.123062 -7.138635 1.131420 63.961027
6.133067 -7.149926 1.134973 64.062913
6.143072 -7.161200 1.138502 64.164798
6.153077 -7.172457 1.142005 64.266681
6.163082 -7.183698 1.145484 64.368563
6.173087 -7.194923 1.148939 64.470443
6.183092 -7.206131 1.152369 64.572323
6.193097 -7.217323 1.155775 64.674203
6.203102 -7.228498 1.159156 64.776082
6.213107 -7.239657 1.162514 64.877961
6.223112 -7.250799 1.165847 64.979840
6.233117 -7.261925 1.169157 65.081720
6.243122 -7.273034 1.172442 65.183601
6.253127 -7.284127 1.175704 65.285483
6.263132 -7.295203 1.178943 65.387366
6.273137 -7.306263 1.182158 65.489251
6.283142 -7.317306 1.185349 65.591139
6.293147 -7.328332 1.188518 65.693028
6.303152 -7.339342 1.191663 65.794920
6.313157 -7.350334 1.194785 65.896815
6.323162 -7.361310 1.197885 65.998712
6.333167 -7.372269 1.200961 66.100614
6.343172 -7.383211 1.204015 66.202519
6.353177 -7.394136 1.207047 66.304428
6.363182 -7.405044 1.210056 66.406341
6.373187 -7.415935 1.213042 66.508259
6.383192 -7.426808 1.216007 66.610181
6.393197 -7.437664 1.218950 66.712109
6.403202 -7.448502 1.221870 66.814043
6.413207 -7.459323 1.224769 66.915982
6.423212 -7.470126 1.227646 67.017927
6.433217 -7.480912 1.230502 67.119879
6.443222 -7.491679 1.233336 67.221837
6.453227 -7.502428 1.236148 67.323802
6.463232 -7.513159 1.238940 67.425775
6.473237 -7.523872 1.241710 67.527755
6.483242 -7.534566 1.244460 67.629743
6.493247 -7.545242 1.247189 67.731739
6.503252 -7.555898 1.249897 67.833744
6.513257 -7.566536 1.252584 67.935758
6.523262 -7.577155 1.255251 68.037782
6.533267 -7.587755 1.257898 68.139814
6.543272 -7.598335 1.260524 68.241857
6.553277 -7.608895 1.263131 68.343910
6.563282 -7.619435 1.265717 68.445973
6.573287 -7.629956 1.268284 68.548048
6.583292 -7.640456 1.270831 68.650134
6.593297 -7.650936 1.273358 68.752231
6.603302 -7.661395 1.275866 68.854341
6.613307 -7.671834 1.278354 68.956462
6.623312 -7.682251 1.280824 69.058597
6.633317 -7.692647 1.283274 69.160745
6.643322 -7.703021 1.285705 69.262906
