t psi theta phi
3.356678 -1.736511 0.522097 49.856047
3.361681 -1.742207 0.517846 49.928255
3.366683 -1.747948 0.513612 50.000461
3.371686 -1.753735 0.509397 50.072666
3.376688 -1.759567 0.505201 50.144870
3.381691 -1.765443 0.501024 50.217075
3.386693 -1.771364 0.496867 50.289279
3.391696 -1.777329 0.492730 50.361484
3.396698 -1.783338 0.488615 50.433690
3.401701 -1.789390 0.484521 50.505898
3.406703 -1.795485 0.480448 50.578108
3.411706 -1.801623 0.476399 50.650319
3.416708 -1.807804 0.472372 50.722534
3.421711 -1.814026 0.468369 50.794751
3.426713 -1.820291 0.464390 50.866972
3.431716 -1.826597 0.460436 50.939196
3.436718 -1.832945 0.456507 51.011424
3.441721 -1.839334 0.452604 51.083657
3.446723 -1.845763 0.448726 51.155894
3.451726 -1.852233 0.444876 51.228136
3.456728 -1.858742 0.441053 51.300384
3.461731 -1.865292 0.437257 51.372637
3.466733 -1.871881 0.433490 51.444895
3.471736 -1.878508 0.429751 51.517160
3.476738 -1.885175 0.426042 51.589431
3.481741 -1.891880 0.422363 51.661709
3.486743 -1.898624 0.418714 51.733994
3.491746 -1.905405 0.415096 51.806285
3.496748 -1.912224 0.411509 51.878584
3.501751 -1.919079 0.407954 51.950891
3.506753 -1.925972 0.404432 52.023205
3.511756 -1.932901 0.400942 52.095527
3.516758 -1.939866 0.397486 52.167857
3.521761 -1.946868 0.394064 52.240196
3.526763 -1.953904 0.390677 52.312543
3.531766 -1.960976 0.387324 52.384898
3.536768 -1.968082 0.384007 52.457263
3.541771 -1.975223 0.380726 52.529636
3.546773 -1.982398 0.377481 52.602018
3.551776 -1.989607 0.374274 52.674410
3.556778 -1.996848 0.371103 52.746810
3.561781 -2.004123 0.367971 52.819220
3.566783 -2.011431 0.364877 52.891640
3.571786 -2.018770 0.361822 52.964069
3.576788 -2.026142 0.358807 53.036507
3.581791 -2.033545 0.355831 53.108956
3.586793 -2.040978 0.352896 53.181414
3.591796 -2.048443 0.350001 53.253882
3.596798 -2.055938 0.347148 53.326359
3.601801 -2.063462 0.344337 53.398847
3.606803 -2.071016 0.341568 53.471344
3.611806 -2.078599 0.338841 53.543852
3.616808 -2.086210 0.336158 53.616369
3.621811 -2.093850 0.333518 53.688896
3.626813 -2.101517 0.330922 53.761433
3.631816 -2.109212 0.328371 53.833980
3.636818 -2.116933 0.325865 53.906536
3.641821 -2.124681 0.323403 53.979103
3.646823 -2.132454 0.320988 54.051679
3.651826 -2.140253 0.318619 54.124264
3.656828 -2.148077 0.316296 54.196860
3.661831 -2.155926 0.314020 54.269465
3.666833 -2.163798 0.311792 54.342079
3.671836 -2.171695 0.309611 54.414702
3.676838 -2.179614 0.307479 54.487335
3.681841 -2.187556 0.305395 54.559977
3.686843 -2.195520 0.303360 54.632628
3.691846 -2.203505 0.301374 54.705287
3.696848 -2.211511 0.299437 54.777956
3.701851 -2.219539 0.297551 54.850633
3.706853 -2.227586 0.295715 54.923318
3.711856 -2.235652 0.293929 54.996012
3.716858 -2.243738 0.292195 55.068713
3.721861 -2.251842 0.290511 55.141423
3.726863 -2.259964 0.288880 55.214140
3.731866 -2.268103 0.287300 55.286865
3.736868 -2.276260 0.285772 55.359598
3.741871 -2.284432 0.284296 55.432337
3.746873 -2.292620 0.282874 55.505084
3.751876 -2.300824 0.281504 55.577837
3.756878 -2.309042 0.280187 55.650597
3.761881 -2.317274 0.278924 55.723363
3.766883 -2.325520 0.277715 55.796135
3.771886 -2.333778 0.276559 55.868913
3.776888 -2.342049 0.275458 55.941697
3.781891 -2.350331 0.274411 56.014486
3.786893 -2.358625 0.273419 56.087280
3.791896 -2.366929 0.272481 56.160079
3.796898 -2.375243 0.271598 56.232883
3.801901 -2.383566 0.270770 56.305690
3.806903 -2.391899 0.269998 56.378502
3.811906 -2.400239 0.269281 56.451318
3.816908 -2.408587 0.268619 56.524138
3.821911 -2.416942 0.268014 56.596960
3.826913 -2.425303 0.267463 56.669786
3.831916 -2.433670 0.266969 56.742614
3.836918 -2.442042 0.266531 56.815445
3.841921 -2.450419 0.266149 56.888278
3.846923 -2.458799 0.265823 56.961112
3.851926 -2.467183 0.265553 57.033949
3.856928 -2.475569 0.265339 57.106786
3.861931 -2.483958 0.265182 57.179624
3.866933 -2.492348 0.265081 57.252464
3.871936 -2.500738 0.265036 57.325303
3.876938 -2.509129 0.265048 57.398143
3.881941 -2.517520 0.265116 57.470982
3.886943 -2.525909 0.265240 57.543821
3.891946 -2.534297 0.265421 57.616659
3.896948 -2.542682 0.265658 57.689496
3.901951 -2.551064 0.265951 57.762332
3.906953 -2.559443 0.266300 57.835165
3.911956 -2.567818 0.266705 57.907997
3.916958 -2.576188 0.267167 57.980827
3.921961 -2.584553 0.267684 58.053654
3.926963 -2.592912 0.268257 58.126479
3.931966 -2.601264 0.268886 58.199300
3.936968 -2.609609 0.269571 58.272118
3.941971 -2.617946 0.270311 58.344932
3.946973 -2.626274 0.271106 58.417743
3.951976 -2.634594 0.271957 58.490549
3.956978 -2.642904 0.272862 58.563350
3.961981 -2.651204 0.273822 58.636148
3.966983 -2.659493 0.274837 58.708940
3.971986 -2.667771 0.275907 58.781726
3.976988 -2.676036 0.277031 58.854508
3.981991 -2.684289 0.278209 58.927283
3.986993 -2.692529 0.279440 59.000053
3.991996 -2.700756 0.280725 59.072817
3.996998 -2.708968 0.282064 59.145574
4.002001 -2.717165 0.283456 59.218324
4.007004 -2.725347 0.284900 59.291068
4.012006 -2.733513 0.286397 59.363804
4.017009 -2.741662 0.287947 59.436534
4.022011 -2.749794 0.289548 59.509256
4.027014 -2.757909 0.291201 59.581970
4.032016 -2.766006 0.292906 59.654676
4.037019 -2.774083 0.294662 59.727375
4.042021 -2.782142 0.296468 59.800065
4.047024 -2.790181 0.298325 59.872747
4.052026 -2.798200 0.300232 59.945420
4.057029 -2.806197 0.302189 60.018085
4.062031 -2.814174 0.304196 60.090741
4.067034 -2.822129 0.306251 60.163388
4.072036 -2.830061 0.308355 60.236026
4.077039 -2.837971 0.310508 60.308655
4.082041 -2.845857 0.312708 60.381275
4.087044 -2.853720 0.314956 60.453885
4.092046 -2.861559 0.317251 60.526486
4.097049 -2.869372 0.319593 60.599077
4.102051 -2.877161 0.321982 60.671659
4.107054 -2.884924 0.324416 60.744231
4.112056 -2.892661 0.326896 60.816793
4.117059 -2.900371 0.329421 60.889346
4.122061 -2.908054 0.331991 60.961889
4.127064 -2.915710 0.334605 61.034422
4.132066 -2.923338 0.337263 61.106945
4.137069 -2.930938 0.339964 61.179458
4.142071 -2.938509 0.342708 61.251961
4.147074 -2.946051 0.345495 61.324454
4.152076 -2.953563 0.348323 61.396938
4.157079 -2.961045 0.351194 61.469411
4.162081 -2.968497 0.354105 61.541875
4.167084 -2.975918 0.357057 61.614329
4.172086 -2.983308 0.360049 61.686774
4.177089 -2.990666 0.363081 61.759208
4.182091 -2.997993 0.366152 61.831633
4.187094 -3.005287 0.369262 61.904049
4.192096 -3.012548 0.372410 61.976455
4.197099 -3.019776 0.375596 62.048852
4.202101 -3.026971 0.378819 62.121239
4.207104 -3.034131 0.382079 62.193618
4.212106 -3.041258 0.385375 62.265987
4.217109 -3.048350 0.388707 62.338348
4.222111 -3.055407 0.392074 62.410700
4.227114 -3.062429 0.395476 62.483043
4.232116 -3.069416 0.398912 62.555379
4.237119 -3.076366 0.402382 62.627705
4.242121 -3.083280 0.405885 62.700024
4.247124 -3.090158 0.409421 62.772335
4.252126 -3.096998 0.412989 62.844638
4.257129 -3.103801 0.416589 62.916934
4.262131 -3.110567 0.420220 62.989223
4.267134 -3.117294 0.423881 63.061505
4.272136 -3.123984 0.427573 63.133780
4.277139 -3.130634 0.431294 63.206048
4.282141 -3.137246 0.435045 63.278311
4.287144 -3.143819 0.438824 63.350567
4.292146 -3.150352 0.442631 63.422818
4.297149 -3.156845 0.446465 63.495063
4.302151 -3.163298 0.450327 63.567303
4.307154 -3.169711 0.454215 63.639538
4.312156 -3.176082 0.458129 63.711769
4.317159 -3.182413 0.462069 63.783996
4.322161 -3.188702 0.466033 63.856218
4.327164 -3.194949 0.470022 63.928438
4.332166 -3.201155 0.474035 64.000654
4.337169 -3.207318 0.478071 64.072867
4.342171 -3.213438 0.482130 64.145078
4.347174 -3.219516 0.486212 64.217286
4.352176 -3.225550 0.490315 64.289493
4.357179 -3.231540 0.494439 64.361699
4.362181 -3.237487 0.498584 64.433904
4.367184 -3.243390 0.502749 64.506108
4.372186 -3.249248 0.506934 64.578312
4.377189 -3.255061 0.511139 64.650517
4.382191 -3.260829 0.515361 64.722723
4.387194 -3.266551 0.519603 64.794929
4.392196 -3.272228 0.523861 64.867138
4.397199 -3.277859 0.528137 64.939348
4.402201 -3.283443 0.532429 65.011561
4.407204 -3.288981 0.536738 65.083778
4.412206 -3.294471 0.541062 65.155998
4.417209 -3.299915 0.545401 65.228222
4.422211 -3.305310 0.549754 65.300450
4.427214 -3.310657 0.554122 65.372684
4.432216 -3.315956 0.558503 65.444923
4.437219 -3.321207 0.562897 65.517169
4.442221 -3.326408 0.567304 65.589421
4.447224 -3.331560 0.571722 65.661681
4.452226 -3.336662 0.576152 65.733948
4.457229 -3.341714 0.580593 65.806224
4.462231 -3.346715 0.585044 65.878509
4.467234 -3.351666 0.589506 65.950804
4.472236 -3.356565 0.593976 66.023108
4.477239 -3.361413 0.598456 66.095424
4.482241 -3.366209 0.602944 66.167751
4.487244 -3.370953 0.607440 66.240090
4.492246 -3.375643 0.611943 66.312441
4.497249 -3.380281 0.616453 66.384806
4.502251 -3.384865 0.620970 66.457185
4.507254 -3.389395 0.625492 66.529579
4.512256 -3.393871 0.630020 66.601988
4.517259 -3.398292 0.634553 66.674412
4.522261 -3.402658 0.639090 66.746854
4.527264 -3.406969 0.643631 66.819313
4.532266 -3.411223 0.648175 66.891790
4.537269 -3.415421 0.652722 66.964285
4.542271 -3.419562 0.657271 67.036800
4.547274 -3.423645 0.661822 67.109336
4.552276 -3.427671 0.666374 67.181892
4.557279 -3.431638 0.670927 67.254471
4.562281 -3.435547 0.675481 67.327071
4.567284 -3.439396 0.680034 67.399695
4.572286 -3.443186 0.684587 67.472343
4.577289 -3.446915 0.689138 67.545016
4.582291 -3.450584 0.693687 67.617714
4.587294 -3.454191 0.698234 67.690439
4.592296 -3.457737 0.702779 67.763191
4.597299 -3.461220 0.707320 67.835972
4.602301 -3.464640 0.711857 67.908781
4.607304 -3.467997 0.716390 67.981620
4.612306 -3.471290 0.720918 68.054489
4.617309 -3.474519 0.725441 68.127390
4.622311 -3.477683 0.729957 68.200324
4.627314 -3.480781 0.734468 68.273290
4.632316 -3.483813 0.738971 68.346291
4.637319 -3.486778 0.743467 68.419327
4.642321 -3.489675 0.747955 68.492398
4.647324 -3.492505 0.752434 68.565507
4.652326 -3.495266 0.756904 68.638653
4.657329 -3.497958 0.761364 68.711838
4.662331 -3.500580 0.765814 68.785062
4.667334 -3.503132 0.770254 68.858327
4.672336 -3.505613 0.774682 68.931634
4.677339 -3.508022 0.779098 69.004982
4.682341 -3.510358 0.783502 69.078375
4.687344 -3.512622 0.787893 69.151811
4.692346 -3.514812 0.792271 69.225293
4.697349 -3.516928 0.796634 69.298821
4.702351 -3.518968 0.800982 69.372397
4.707354 -3.520933 0.805316 69.446021
4.712356 -3.522822 0.809633 69.519694
4.717359 -3.524634 0.813934 69.593417
4.722361 -3.526368 0.818218 69.667192
4.727364 -3.528023 0.822485 69.741019
4.732366 -3.529600 0.826733 69.814899
4.737369 -3.531096 0.830962 69.888833
4.742371 -3.532512 0.835172 69.962823
4.747374 -3.533848 0.839362 70.036869
4.752376 -3.535101 0.843532 70.110972
4.757379 -3.536271 0.847680 70.185134
4.762381 -3.537359 0.851806 70.259355
4.767384 -3.538362 0.855909 70.333636
4.772386 -3.539281 0.859990 70.407979
4.777389 -3.540115 0.864046 70.482384
4.782391 -3.540862 0.868078 70.556852
4.787394 -3.541523 0.872085 70.631384
4.792396 -3.542097 0.876067 70.705982
4.797399 -3.542582 0.880021 70.780646
4.802401 -3.542979 0.883949 70.855377
4.807404 -3.543287 0.887848 70.930177
4.812406 -3.543505 0.891719 71.005045
4.817409 -3.543632 0.895561 71.079984
4.822411 -3.543668 0.899373 71.154993
4.827414 -3.543613 0.903155 71.230074
4.832416 -3.543465 0.906904 71.305228
4.837419 -3.543225 0.910622 71.380455
4.842421 -3.542891 0.914307 71.455757
4.847424 -3.542463 0.917959 71.531134
4.852426 -3.541941 0.921576 71.606587
4.857429 -3.541325 0.925159 71.682116
4.862431 -3.540613 0.928705 71.757723
4.867434 -3.539805 0.932215 71.833408
4.872436 -3.538902 0.935688 71.909172
4.877439 -3.537902 0.939123 71.985016
4.882441 -3.536806 0.942519 72.060939
4.887444 -3.535613 0.945875 72.136943
4.892446 -3.534323 0.949191 72.213029
4.897449 -3.532935 0.952466 72.289195
4.902451 -3.531450 0.955699 72.365444
4.907454 -3.529868 0.958889 72.441776
4.912456 -3.528188 0.962036 72.518190
4.917459 -3.526411 0.965138 72.594687
4.922461 -3.524536 0.968196 72.671267
4.927464 -3.522564 0.971207 72.747931
4.932466 -3.520495 0.974172 72.824679
4.937469 -3.518329 0.977089 72.901510
4.942471 -3.516066 0.979958 72.978425
4.947474 -3.513707 0.982777 73.055423
4.952476 -3.511253 0.985547 73.132505
4.957479 -3.508703 0.988266 73.209670
4.962481 -3.506058 0.990933 73.286917
4.967484 -3.503319 0.993548 73.364248
4.972486 -3.500487 0.996110 73.441660
4.977489 -3.497563 0.998618 73.519154
4.982491 -3.494547 1.001071 73.596729
4.987494 -3.491440 1.003469 73.674385
4.992496 -3.488243 1.005810 73.752120
4.997499 -3.484958 1.008095 73.829934
5.002501 -3.481586 1.010321 73.907825
5.007504 -3.478128 1.012489 73.985793
5.012506 -3.474585 1.014597 74.063837
5.017509 -3.470960 1.016646 74.141956
5.022511 -3.467252 1.018633 74.220147
5.027514 -3.463466 1.020559 74.298410
5.032516 -3.459601 1.022423 74.376744
5.037519 -3.455659 1.024224 74.455146
5.042521 -3.451644 1.025962 74.533616
5.047524 -3.447557 1.027635 74.612150
5.052526 -3.443399 1.029243 74.690748
5.057529 -3.439174 1.030786 74.769408
5.062531 -3.434883 1.032262 74.848127
5.067534 -3.430529 1.033672 74.926903
5.072536 -3.426114 1.035015 75.005734
5.077539 -3.421641 1.036290 75.084619
5.082541 -3.417113 1.037497 75.163554
5.087544 -3.412532 1.038634 75.242537
5.092546 -3.407901 1.039703 75.321565
5.097549 -3.403224 1.040702 75.400637
5.102551 -3.398502 1.041631 75.479748
5.107554 -3.393739 1.042489 75.558898
5.112556 -3.388938 1.043276 75.638082
5.117559 -3.384102 1.043992 75.717298
5.122561 -3.379235 1.044637 75.796543
5.127564 -3.374339 1.045210 75.875814
5.132566 -3.369418 1.045711 75.955108
5.137569 -3.364476 1.046139 76.034422
5.142571 -3.359514 1.046495 76.113754
5.147574 -3.354538 1.046778 76.193099
5.152576 -3.349550 1.046989 76.272454
5.157579 -3.344554 1.047127 76.351817
5.162581 -3.339553 1.047192 76.431185
5.167584 -3.334551 1.047184 76.510554
5.172586 -3.329550 1.047103 76.589921
5.177589 -3.324556 1.046949 76.669283
5.182591 -3.319570 1.046723 76.748636
5.187594 -3.314597 1.046424 76.827979
5.192596 -3.309639 1.046052 76.907306
5.197599 -3.304701 1.045607 76.986616
5.202601 -3.299785 1.045091 77.065906
5.207604 -3.294895 1.044502 77.145172
5.212606 -3.290035 1.043842 77.224410
5.217609 -3.285206 1.043111 77.303620
5.222611 -3.280414 1.042308 77.382797
5.227614 -3.275659 1.041434 77.461938
5.232616 -3.270947 1.040490 77.541041
5.237619 -3.266279 1.039476 77.620103
5.242621 -3.261659 1.038392 77.699122
5.247624 -3.257090 1.037239 77.778095
5.252626 -3.252573 1.036018 77.857019
5.257629 -3.248113 1.034728 77.935892
5.262631 -3.243711 1.033370 78.014712
5.267634 -3.239371 1.031946 78.093476
5.272636 -3.235094 1.030455 78.172182
5.277639 -3.230883 1.028898 78.250828
5.282641 -3.226741 1.027275 78.329413
5.287644 -3.222669 1.025588 78.407933
5.292646 -3.218669 1.023837 78.486388
5.297649 -3.214745 1.022022 78.564775
5.302651 -3.210897 1.020144 78.643093
5.307654 -3.207127 1.018205 78.721341
5.312656 -3.203437 1.016204 78.799517
5.317659 -3.199830 1.014142 78.877619
5.322661 -3.196305 1.012021 78.955647
5.327664 -3.192866 1.009840 79.033598
5.332666 -3.189513 1.007601 79.111473
5.337669 -3.186247 1.005304 79.189269
5.342671 -3.183070 1.002950 79.266987
5.347674 -3.179983 1.000541 79.344625
5.352676 -3.176986 0.998075 79.422183
5.357679 -3.174082 0.995556 79.499659
5.362681 -3.171270 0.992982 79.577054
5.367684 -3.168552 0.990356 79.654366
5.372686 -3.165928 0.987677 79.731596
5.377689 -3.163399 0.984947 79.808743
5.382691 -3.160965 0.982166 79.885806
5.387694 -3.158627 0.979336 79.962786
5.392696 -3.156386 0.976456 80.039683
5.397699 -3.154241 0.973529 80.116496
5.402701 -3.152193 0.970554 80.193225
5.407704 -3.150242 0.967532 80.269870
5.412706 -3.148388 0.964465 80.346433
5.417709 -3.146632 0.961353 80.422912
5.422711 -3.144974 0.958197 80.499308
5.427714 -3.143413 0.954997 80.575621
5.432716 -3.141949 0.951755 80.651852
5.437719 -3.140583 0.948471 80.728001
5.442721 -3.139314 0.945146 80.804068
5.447724 -3.138142 0.941781 80.880055
5.452726 -3.137067 0.938377 80.955961
5.457729 -3.136088 0.934934 81.031787
5.462731 -3.135206 0.931453 81.107534
5.467734 -3.134419 0.927934 81.183202
5.472736 -3.133728 0.924380 81.258792
5.477739 -3.133132 0.920790 81.334304
5.482741 -3.132631 0.917165 81.409741
5.487744 -3.132223 0.913506 81.485101
5.492746 -3.131910 0.909814 81.560386
5.497749 -3.131690 0.906089 81.635598
5.502751 -3.131562 0.902332 81.710736
5.507754 -3.131527 0.898544 81.785801
5.512756 -3.131583 0.894725 81.860795
5.517759 -3.131730 0.890877 81.935718
5.522761 -3.131968 0.887000 82.010571
5.527764 -3.132295 0.883094 82.085356
5.532766 -3.132711 0.879160 82.160072
5.537769 -3.133216 0.875200 82.234722
5.542771 -3.133809 0.871213 82.309305
5.547774 -3.134489 0.867201 82.383823
5.552776 -3.135255 0.863163 82.458278
5.557779 -3.136107 0.859101 82.532669
5.562781 -3.137045 0.855016 82.606998
5.567784 -3.138067 0.850907 82.681266
5.572786 -3.139172 0.846776 82.755474
5.577789 -3.140361 0.842624 82.829623
5.582791 -3.141632 0.838450 82.903714
5.587794 -3.142985 0.834255 82.977747
5.592796 -3.144419 0.830041 83.051725
5.597799 -3.145933 0.825808 83.125647
5.602801 -3.147527 0.821555 83.199516
5.607804 -3.149199 0.817285 83.273331
5.612806 -3.150950 0.812997 83.347094
5.617809 -3.152779 0.808692 83.420807
5.622811 -3.154684 0.804371 83.494469
5.627814 -3.156666 0.800035 83.568082
5.632816 -3.158723 0.795683 83.641647
5.637819 -3.160855 0.791316 83.715165
5.642821 -3.163061 0.786936 83.788637
5.647824 -3.165341 0.782542 83.862064
5.652826 -3.167693 0.778136 83.935447
5.657829 -3.170118 0.773717 84.008786
5.662831 -3.172614 0.769286 84.082083
5.667834 -3.175181 0.764844 84.155339
5.672836 -3.177819 0.760392 84.228555
5.677839 -3.180526 0.755929 84.301731
5.682841 -3.183302 0.751457 84.374869
5.687844 -3.186147 0.746976 84.447970
5.692846 -3.189059 0.742486 84.521033
5.697849 -3.192039 0.737989 84.594061
5.702851 -3.195085 0.733484 84.667054
5.707854 -3.198197 0.728972 84.740014
5.712856 -3.201375 0.724454 84.812940
5.717859 -3.204618 0.719930 84.885834
5.722861 -3.207925 0.715401 84.958697
5.727864 -3.211296 0.710867 85.031529
5.732866 -3.214730 0.706329 85.104332
5.737869 -3.218227 0.701787 85.177106
5.742871 -3.221786 0.697242 85.249852
5.747874 -3.225407 0.692695 85.322571
5.752876 -3.229089 0.688145 85.395264
5.757879 -3.232831 0.683593 85.467932
5.762881 -3.236634 0.679041 85.540574
5.767884 -3.240496 0.674487 85.613193
5.772886 -3.244418 0.669934 85.685789
5.777889 -3.248398 0.665381 85.758362
5.782891 -3.252436 0.660829 85.830914
5.787894 -3.256532 0.656278 85.903445
5.792896 -3.260686 0.651729 85.975956
5.797899 -3.264896 0.647183 86.048447
5.802901 -3.269163 0.642639 86.120920
5.807904 -3.273485 0.638099 86.193375
5.812906 -3.277863 0.633563 86.265813
5.817909 -3.282296 0.629032 86.338234
5.822911 -3.286784 0.624505 86.410639
5.827914 -3.291326 0.619984 86.483030
5.832916 -3.295922 0.615469 86.555406
5.837919 -3.300571 0.610960 86.627768
5.842921 -3.305273 0.606458 86.700116
5.847924 -3.310028 0.601964 86.772453
5.852926 -3.314836 0.597478 86.844777
5.857929 -3.319695 0.593000 86.917090
5.862931 -3.324605 0.588531 86.989392
5.867934 -3.329567 0.584072 87.061685
5.872936 -3.334580 0.579623 87.133968
5.877939 -3.339642 0.575185 87.206242
5.882941 -3.344755 0.570757 87.278508
5.887944 -3.349918 0.566341 87.350766
5.892946 -3.355130 0.561937 87.423016
5.897949 -3.360391 0.557546 87.495261
5.902951 -3.365701 0.553168 87.567499
5.907954 -3.371059 0.548803 87.639731
5.912956 -3.376464 0.544453 87.711959
5.917959 -3.381918 0.540117 87.784182
5.922961 -3.387419 0.535796 87.856401
5.927964 -3.392967 0.531491 87.928617
5.932966 -3.398561 0.527202 88.000829
5.937969 -3.404202 0.522930 88.073039
5.942971 -3.409889 0.518675 88.145247
5.947974 -3.415621 0.514438 88.217454
5.952976 -3.421399 0.510220 88.289659
5.957979 -3.427222 0.506019 88.361863
5.962981 -3.433090 0.501839 88.434067
5.967984 -3.439002 0.497678 88.506272
5.972986 -3.444958 0.493537 88.578477
5.977989 -3.450959 0.489417 88.650683
5.982991 -3.457002 0.485319 88.722890
5.987994 -3.463089 0.481243 88.795099
5.992996 -3.469219 0.477188 88.867311
5.997999 -3.475391 0.473157 88.939524
6.003002 -3.481606 0.469150 89.011741
6.008004 -3.487862 0.465166 89.083961
6.013007 -3.494160 0.461207 89.156185
6.018009 -3.500500 0.457273 89.228412
6.023012 -3.506881 0.453365 89.300644
6.028014 -3.513302 0.449482 89.372880
6.033017 -3.519764 0.445626 89.445121
6.038019 -3.526266 0.441798 89.517368
6.043022 -3.532807 0.437997 89.589620
6.048024 -3.539389 0.434224 89.661877
6.053027 -3.546009 0.430480 89.734141
6.058029 -3.552668 0.426765 89.806411
6.063032 -3.559366 0.423080 89.878687
6.068034 -3.566102 0.419425 89.950970
6.073037 -3.572875 0.415800 90.023261
6.078039 -3.579687 0.412208 90.095558
6.083042 -3.586535 0.408647 90.167863
6.088044 -3.593421 0.405118 90.240176
6.093047 -3.600343 0.401622 90.312496
6.098049 -3.607301 0.398159 90.384825
6.103052 -3.614295 0.394731 90.457162
6.108054 -3.621325 0.391336 90.529507
6.113057 -3.628390 0.387977 90.601861
6.118059 -3.635489 0.384653 90.674224
6.123062 -3.642624 0.381364 90.746595
6.128064 -3.649792 0.378113 90.818976
6.133067 -3.656994 0.374898 90.891365
6.138069 -3.664229 0.371720 90.963764
6.143072 -3.671498 0.368580 91.036172
6.148074 -3.678799 0.365479 91.108590
6.153077 -3.686132 0.362416 91.181017
6.158079 -3.693497 0.359393 91.253454
6.163082 -3.700894 0.356409 91.325900
6.168084 -3.708322 0.353466 91.398356
6.173087 -3.715780 0.350564 91.470822
6.178089 -3.723269 0.347702 91.543298
6.183092 -3.730788 0.344883 91.615784
6.188094 -3.738336 0.342105 91.688279
6.193097 -3.745913 0.339371 91.760785
6.198099 -3.753519 0.336679 91.833300
6.203102 -3.761153 0.334030 91.905825
6.208104 -3.768815 0.331426 91.978360
6.213107 -3.776505 0.328866 92.050905
6.218109 -3.784221 0.326351 92.123460
6.223112 -3.791963 0.323881 92.196024
6.228114 -3.799732 0.321457 92.268598
6.233117 -3.807526 0.319078 92.341182
6.238119 -3.815345 0.316746 92.413775
6.243122 -3.823189 0.314462 92.486378
6.248124 -3.831057 0.312224 92.558991
6.253127 -3.838948 0.310034 92.631612
6.258129 -3.846863 0.307892 92.704243
6.263132 -3.854801 0.305798 92.776883
6.268134 -3.862760 0.303754 92.849532
6.273137 -3.870741 0.301758 92.922190
6.278139 -3.878744 0.299812 92.994857
6.283142 -3.886767 0.297916 93.067532
6.288144 -3.894810 0.296070 93.140216
6.293147 -3.902873 0.294274 93.212908
6.298149 -3.910955 0.292530 93.285608
6.303152 -3.919056 0.290836 93.358316
6.308154 -3.927174 0.289194 93.431032
6.313157 -3.935310 0.287604 93.503756
6.318159 -3.943463 0.286066 93.576487
6.323162 -3.951633 0.284580 93.649225
6.328164 -3.959818 0.283147 93.721970
6.333167 -3.968018 0.281767 93.794722
6.338169 -3.976233 0.280440 93.867481
6.343172 -3.984463 0.279167 93.940246
6.348174 -3.992706 0.277947 94.013017
6.353177 -4.000962 0.276781 94.085793
6.358179 -4.009230 0.275669 94.158576
6.363182 -4.017510 0.274611 94.231364
6.368184 -4.025802 0.273608 94.304157
6.373187 -4.034104 0.272660 94.376955
6.378189 -4.042416 0.271766 94.449758
6.383192 -4.050738 0.270928 94.522565
6.388194 -4.059068 0.270145 94.595376
6.393197 -4.067407 0.269417 94.668191
6.398199 -4.075754 0.268744 94.741010
6.403202 -4.084107 0.268128 94.813832
6.408204 -4.092467 0.267567 94.886657
6.413207 -4.100833 0.267061 94.959485
6.418209 -4.109204 0.266612 95.032315
6.423212 -4.117580 0.266219 95.105147
6.428214 -4.125960 0.265882 95.177982
6.433217 -4.134343 0.265601 95.250818
6.438219 -4.142729 0.265377 95.323655
6.443222 -4.151117 0.265208 95.396493
6.448224 -4.159507 0.265096 95.469332
6.453227 -4.167897 0.265040 95.542172
6.458229 -4.176288 0.265041 95.615011
6.463232 -4.184679 0.265098 95.687851
6.468234 -4.193068 0.265211 95.760690
6.473237 -4.201456 0.265381 95.833528
6.478239 -4.209842 0.265607 95.906365
6.483242 -4.218225 0.265889 95.979201
6.488244 -4.226605 0.266227 96.052035
6.493247 -4.234981 0.266622 96.124868
6.498249 -4.243352 0.267072 96.197698
6.503252 -4.251717 0.267579 96.270526
6.508254 -4.260077 0.268141 96.343351
6.513257 -4.268431 0.268759 96.416173
6.518259 -4.276777 0.269433 96.488991
6.523262 -4.285116 0.270162 96.561806
6.528264 -4.293446 0.270946 96.634617
6.533267 -4.301767 0.271786 96.707424
6.538269 -4.310079 0.272681 96.780227
6.543272 -4.318381 0.273630 96.853025
6.548274 -4.326673 0.274635 96.925818
6.553277 -4.334952 0.275694 96.998606
6.558279 -4.343221 0.276807 97.071388
6.563282 -4.351476 0.277974 97.144165
6.568284 -4.359719 0.279195 97.216936
6.573287 -4.367948 0.280470 97.289701
6.578289 -4.376163 0.281798 97.362459
6.583292 -4.384363 0.283180 97.435211
6.588294 -4.392548 0.284614 97.507956
6.593297 -4.400717 0.286101 97.580694
6.598299 -4.408869 0.287640 97.653425
6.603302 -4.417005 0.289231 97.726148
6.608304 -4.425123 0.290874 97.798864
6.613307 -4.433223 0.292569 97.871572
6.618309 -4.441305 0.294315 97.944272
6.623312 -4.449367 0.296111 98.016963
6.628314 -4.457410 0.297958 98.089647
6.633317 -4.465433 0.299856 98.162322
6.638319 -4.473435 0.301803 98.234989
6.643322 -4.481416 0.303800 98.307646
6.648324 -4.489375 0.305846 98.380295
6.653327 -4.497312 0.307940 98.452935
6.658329 -4.505226 0.310083 98.525566
6.663332 -4.513117 0.312274 98.598187
6.668334 -4.520984 0.314513 98.670799
6.673337 -4.528827 0.316799 98.743402
6.678339 -4.536646 0.319132 98.815995
6.683342 -4.544440 0.321511 98.888579
