t psi theta phi
0.098010 -0.005056 1.043804 9.796606
0.100010 -0.005328 1.043713 9.996390
0.102010 -0.005608 1.043624 10.196168
0.104010 -0.005895 1.043536 10.395941
0.106011 -0.006188 1.043451 10.595707
0.108011 -0.006489 1.043367 10.795468
0.110011 -0.006795 1.043285 10.995223
0.112011 -0.007108 1.043206 11.194972
0.114011 -0.007427 1.043129 11.394717
0.116012 -0.007752 1.043054 11.594456
0.118012 -0.008083 1.042983 11.794190
0.120012 -0.008419 1.042913 11.993920
0.122012 -0.008761 1.042847 12.193644
0.124012 -0.009108 1.042784 12.393365
0.126013 -0.009459 1.042723 12.593081
0.128013 -0.009815 1.042666 12.792794
0.130013 -0.010176 1.042612 12.992503
0.132013 -0.010541 1.042561 13.192208
0.134013 -0.010909 1.042514 13.391910
0.136014 -0.011281 1.042470 13.591608
0.138014 -0.011656 1.042429 13.791304
0.140014 -0.012035 1.042392 13.990998
0.142014 -0.012416 1.042359 14.190689
0.144014 -0.012799 1.042330 14.390378
0.146015 -0.013185 1.042304 14.590065
0.148015 -0.013572 1.042282 14.789750
0.150015 -0.013961 1.042264 14.989434
0.152015 -0.014352 1.042249 15.189117
0.154015 -0.014743 1.042239 15.388799
0.156016 -0.015135 1.042232 15.588481
0.158016 -0.015527 1.042229 15.788162
0.160016 -0.015920 1.042230 15.987843
0.162016 -0.016312 1.042236 16.187525
0.164016 -0.016703 1.042244 16.387207
0.166017 -0.017094 1.042257 16.586889
0.168017 -0.017484 1.042274 16.786573
0.170017 -0.017872 1.042294 16.986258
0.172017 -0.018259 1.042319 17.185944
0.174017 -0.018643 1.042347 17.385632
0.176018 -0.019025 1.042378 17.585322
0.178018 -0.019404 1.042414 17.785015
0.180018 -0.019781 1.042453 17.984709
0.182018 -0.020154 1.042495 18.184407
0.184018 -0.020524 1.042541 18.384108
0.186019 -0.020891 1.042590 18.583811
0.188019 -0.021253 1.042643 18.783519
0.190019 -0.021611 1.042699 18.983229
0.192019 -0.021964 1.042758 19.182944
0.194019 -0.022313 1.042820 19.382663
0.196020 -0.022657 1.042886 19.582386
0.198020 -0.022995 1.042954 19.782114
0.200020 -0.023328 1.043024 19.981846
0.202020 -0.023656 1.043098 20.181583
0.204020 -0.023977 1.043174 20.381325
0.206021 -0.024293 1.043252 20.581073
0.208021 -0.024602 1.043333 20.780826
0.210021 -0.024905 1.043416 20.980584
0.212021 -0.025201 1.043501 21.180348
0.214021 -0.025491 1.043588 21.380118
0.216022 -0.025774 1.043676 21.579893
0.218022 -0.026049 1.043767 21.779675
0.220022 -0.026318 1.043858 21.979463
0.222022 -0.026579 1.043951 22.179257
0.224022 -0.026833 1.044046 22.379058
0.226023 -0.027079 1.044141 22.578865
0.228023 -0.027318 1.044237 22.778679
0.230023 -0.027549 1.044334 22.978499
0.232023 -0.027773 1.044432 23.178325
0.234023 -0.027989 1.044530 23.378159
0.236024 -0.028197 1.044628 23.577999
0.238024 -0.028397 1.044727 23.777846
0.240024 -0.028589 1.044825 23.977699
0.242024 -0.028774 1.044924 24.177559
0.244024 -0.028951 1.045022 24.377426
0.246025 -0.029120 1.045119 24.577300
0.248025 -0.029282 1.045216 24.777180
0.250025 -0.029436 1.045312 24.977067
0.252025 -0.029582 1.045407 25.176960
0.254025 -0.029721 1.045502 25.376860
0.256026 -0.029852 1.045594 25.576767
0.258026 -0.029976 1.045686 25.776679
0.260026 -0.030093 1.045776 25.976598
0.262026 -0.030203 1.045864 26.176523
0.264026 -0.030306 1.045951 26.376454
0.266027 -0.030402 1.046035 26.576391
0.268027 -0.030492 1.046118 26.776333
0.270027 -0.030575 1.046198 26.976281
0.272027 -0.030651 1.046276 27.176235
0.274027 -0.030722 1.046351 27.376194
0.276028 -0.030786 1.046424 27.576158
0.278028 -0.030845 1.046494 27.776127
0.280028 -0.030899 1.046562 27.976101
0.282028 -0.030947 1.046626 28.176079
0.284028 -0.030990 1.046688 28.376061
0.286029 -0.031029 1.046746 28.576048
0.288029 -0.031062 1.046801 28.776039
0.290029 -0.031092 1.046853 28.976033
0.292029 -0.031118 1.046901 29.176031
0.294029 -0.031139 1.046946 29.376032
0.296030 -0.031158 1.046988 29.576036
0.298030 -0.031173 1.047026 29.776043
0.300030 -0.031185 1.047060 29.976052
0.302030 -0.031195 1.047091 30.176063
0.304030 -0.031203 1.047117 30.376077
0.306031 -0.031208 1.047140 30.576092
0.308031 -0.031212 1.047159 30.776109
0.310031 -0.031214 1.047175 30.976126
0.312031 -0.031216 1.047186 31.176145
0.314031 -0.031216 1.047194 31.376165
0.316032 -0.031216 1.047197 31.576184
0.318032 -0.031216 1.047197 31.776204
0.320032 -0.031217 1.047193 31.976224
0.322032 -0.031217 1.047184 32.176243
0.324032 -0.031219 1.047172 32.376262
0.326033 -0.031221 1.047156 32.576280
0.328033 -0.031226 1.047137 32.776296
0.330033 -0.031231 1.047113 32.976311
0.332033 -0.031239 1.047085 33.176324
0.334033 -0.031249 1.047054 33.376335
0.336034 -0.031262 1.047019 33.576344
0.338034 -0.031278 1.046981 33.776350
0.340034 -0.031297 1.046939 33.976354
0.342034 -0.031319 1.046893 34.176354
0.344034 -0.031346 1.046844 34.376352
0.346035 -0.031376 1.046792 34.576345
0.348035 -0.031411 1.046736 34.776335
0.350035 -0.031450 1.046677 34.976321
0.352035 -0.031494 1.046615 35.176303
0.354035 -0.031543 1.046550 35.376280
0.356036 -0.031597 1.046482 35.576253
0.358036 -0.031657 1.046412 35.776221
0.360036 -0.031723 1.046338 35.976185
0.362036 -0.031795 1.046262 36.176143
0.364036 -0.031872 1.046184 36.376095
0.366037 -0.031956 1.046103 36.576042
0.368037 -0.032047 1.046020 36.775984
0.370037 -0.032144 1.045936 36.975920
0.372037 -0.032248 1.045849 37.175850
0.374037 -0.032359 1.045760 37.375774
0.376038 -0.032478 1.045670 37.575691
0.378038 -0.032603 1.045578 37.775603
0.380038 -0.032736 1.045485 37.975508
0.382038 -0.032876 1.045391 38.175407
0.384038 -0.033023 1.045296 38.375299
0.386039 -0.033179 1.045199 38.575185
0.388039 -0.033342 1.045102 38.775064
0.390039 -0.033512 1.045005 38.974936
0.392039 -0.033690 1.044907 39.174802
0.394039 -0.033877 1.044808 39.374661
0.396040 -0.034070 1.044710 39.574513
0.398040 -0.034272 1.044611 39.774359
0.400040 -0.034482 1.044513 39.974198
0.402040 -0.034699 1.044415 40.174030
0.404040 -0.034924 1.044317 40.373856
0.406041 -0.035156 1.044220 40.573675
0.408041 -0.035396 1.044124 40.773487
0.410041 -0.035644 1.044029 40.973293
0.412041 -0.035899 1.043935 41.173092
0.414041 -0.036162 1.043842 41.372886
0.416042 -0.036431 1.043751 41.572672
0.418042 -0.036708 1.043661 41.772453
0.420042 -0.036992 1.043572 41.972228
0.422042 -0.037283 1.043486 42.171997
0.424042 -0.037580 1.043401 42.371760
0.426043 -0.037884 1.043319 42.571517
0.428043 -0.038195 1.043238 42.771269
0.430043 -0.038511 1.043160 42.971015
0.432043 -0.038834 1.043085 43.170757
0.434043 -0.039162 1.043012 43.370493
0.436044 -0.039497 1.042942 43.570224
0.438044 -0.039836 1.042874 43.769951
0.440044 -0.040181 1.042809 43.969673
0.442044 -0.040530 1.042748 44.169392
0.444044 -0.040884 1.042689 44.369106
0.446045 -0.041243 1.042634 44.568816
0.448045 -0.041606 1.042582 44.768522
0.450045 -0.041973 1.042533 44.968226
0.452045 -0.042343 1.042487 45.167926
0.454045 -0.042717 1.042445 45.367623
0.456046 -0.043095 1.042407 45.567317
0.458046 -0.043474 1.042372 45.767009
0.460046 -0.043857 1.042341 45.966699
0.462046 -0.044242 1.042314 46.166387
0.464046 -0.044629 1.042290 46.366073
0.466047 -0.045017 1.042271 46.565757
0.468047 -0.045407 1.042255 46.765441
0.470047 -0.045798 1.042243 46.965123
0.472047 -0.046190 1.042234 47.164805
0.474047 -0.046582 1.042230 47.364486
0.476048 -0.046974 1.042230 47.564167
0.478048 -0.047367 1.042233 47.763849
0.480048 -0.047758 1.042240 47.963530
0.482048 -0.048150 1.042251 48.163213
0.484048 -0.048540 1.042267 48.362896
0.486049 -0.048929 1.042285 48.562580
0.488049 -0.049316 1.042308 48.762266
0.490049 -0.049701 1.042335 48.961953
0.492049 -0.050084 1.042365 49.161642
0.494049 -0.050465 1.042399 49.361334
0.496050 -0.050842 1.042436 49.561028
0.498050 -0.051217 1.042477 49.760724
0.500050 -0.051589 1.042522 49.960423
0.502050 -0.051956 1.042570 50.160126
0.504050 -0.052320 1.042621 50.359832
0.506051 -0.052680 1.042676 50.559541
0.508051 -0.053035 1.042733 50.759254
0.510051 -0.053386 1.042794 50.958971
0.512051 -0.053732 1.042858 51.158692
0.514051 -0.054073 1.042925 51.358418
0.516052 -0.054408 1.042995 51.558149
0.518052 -0.054738 1.043067 51.757884
0.520052 -0.055062 1.043142 51.957624
0.522052 -0.055380 1.043220 52.157369
0.524052 -0.055692 1.043299 52.357120
0.526053 -0.055997 1.043381 52.556876
0.528053 -0.056296 1.043466 52.756637
0.530053 -0.056589 1.043552 52.956405
0.532053 -0.056874 1.043640 53.156178
0.534053 -0.057153 1.043729 53.355957
0.536054 -0.057424 1.043820 53.555743
0.538054 -0.057688 1.043913 53.755534
0.540054 -0.057945 1.044007 53.955332
0.542054 -0.058195 1.044102 54.155136
0.544054 -0.058437 1.044197 54.354947
0.546055 -0.058671 1.044294 54.554765
0.548055 -0.058898 1.044392 54.754589
0.550055 -0.059117 1.044489 54.954419
0.552055 -0.059328 1.044588 55.154257
0.554055 -0.059532 1.044686 55.354101
0.556056 -0.059727 1.044785 55.553951
0.558056 -0.059915 1.044883 55.753809
0.560056 -0.060095 1.044981 55.953673
0.562056 -0.060268 1.045079 56.153544
0.564056 -0.060433 1.045176 56.353421
0.566057 -0.060590 1.045273 56.553306
0.568057 -0.060739 1.045368 56.753196
0.570057 -0.060881 1.045463 56.953093
0.572057 -0.061016 1.045556 57.152997
0.574057 -0.061143 1.045648 57.352907
0.576058 -0.061262 1.045739 57.552823
0.578058 -0.061375 1.045828 57.752746
0.580058 -0.061481 1.045915 57.952674
0.582058 -0.061580 1.046000 58.152609
0.584058 -0.061672 1.046084 58.352549
0.586059 -0.061758 1.046165 58.552495
0.588059 -0.061837 1.046244 58.752446
0.590059 -0.061910 1.046320 58.952403
0.592059 -0.061977 1.046394 59.152365
0.594059 -0.062038 1.046466 59.352332
0.596060 -0.062094 1.046534 59.552304
0.598060 -0.062144 1.046600 59.752280
0.600060 -0.062189 1.046663 59.952261
0.602060 -0.062230 1.046722 60.152246
0.604060 -0.062265 1.046779 60.352235
0.606061 -0.062297 1.046832 60.552228
0.608061 -0.062324 1.046882 60.752224
0.610061 -0.062347 1.046928 60.952224
0.612061 -0.062367 1.046971 61.152226
0.614061 -0.062384 1.047011 61.352232
0.616062 -0.062397 1.047046 61.552240
0.618062 -0.062408 1.047078 61.752251
0.620062 -0.062416 1.047107 61.952264
0.622062 -0.062423 1.047131 62.152278
0.624062 -0.062427 1.047152 62.352294
0.626063 -0.062430 1.047169 62.552312
0.628063 -0.062432 1.047182 62.752330
0.630063 -0.062433 1.047191 62.952349
0.632063 -0.062433 1.047196 63.152369
0.634063 -0.062433 1.047197 63.352389
0.636064 -0.062433 1.047195 63.552409
0.638064 -0.062433 1.047188 63.752428
0.640064 -0.062435 1.047178 63.952447
0.642064 -0.062437 1.047163 64.152465
0.644064 -0.062440 1.047145 64.352482
0.646065 -0.062445 1.047123 64.552498
0.648065 -0.062452 1.047097 64.752512
0.650065 -0.062461 1.047068 64.952524
0.652065 -0.062473 1.047034 65.152533
0.654065 -0.062488 1.046997 65.352541
0.656066 -0.062505 1.046957 65.552546
0.658066 -0.062526 1.046912 65.752547
0.660066 -0.062551 1.046865 65.952546
0.662066 -0.062579 1.046814 66.152541
0.664066 -0.062612 1.046759 66.352533
0.666067 -0.062650 1.046702 66.552520
0.668067 -0.062692 1.046641 66.752504
0.670067 -0.062739 1.046577 66.952483
0.672067 -0.062791 1.046511 67.152458
0.674067 -0.062848 1.046441 67.352428
0.676068 -0.062912 1.046369 67.552393
0.678068 -0.062981 1.046294 67.752353
0.680068 -0.063056 1.046217 67.952308
0.682068 -0.063137 1.046137 68.152258
0.684068 -0.063225 1.046055 68.352201
0.686069 -0.063320 1.045971 68.552140
0.688069 -0.063421 1.045885 68.752072
0.690069 -0.063529 1.045797 68.951998
0.692069 -0.063644 1.045707 69.151919
0.694069 -0.063767 1.045616 69.351833
0.696070 -0.063896 1.045524 69.551741
0.698070 -0.064033 1.045430 69.751642
0.700070 -0.064178 1.045335 69.951537
0.702070 -0.064330 1.045239 70.151425
0.704070 -0.064490 1.045142 70.351307
0.706071 -0.064657 1.045045 70.551182
0.708071 -0.064832 1.044947 70.751051
0.710071 -0.065015 1.044849 70.950913
0.712071 -0.065206 1.044750 71.150768
0.714071 -0.065404 1.044652 71.350616
0.716072 -0.065611 1.044553 71.550458
0.718072 -0.065825 1.044455 71.750293
0.720072 -0.066046 1.044357 71.950121
0.722072 -0.066276 1.044260 72.149943
0.724072 -0.066513 1.044164 72.349758
0.726073 -0.066757 1.044068 72.549566
0.728073 -0.067009 1.043974 72.749369
0.730073 -0.067269 1.043880 72.949164
0.732073 -0.067536 1.043788 73.148954
0.734073 -0.067810 1.043698 73.348737
0.736074 -0.068091 1.043609 73.548514
0.738074 -0.068379 1.043521 73.748285
0.740074 -0.068673 1.043436 73.948051
0.742074 -0.068975 1.043353 74.147810
0.744074 -0.069282 1.043271 74.347565
0.746075 -0.069596 1.043192 74.547313
0.748075 -0.069917 1.043116 74.747057
0.750075 -0.070243 1.043042 74.946795
0.752075 -0.070574 1.042970 75.146528
0.754075 -0.070912 1.042902 75.346257
0.756076 -0.071254 1.042836 75.545981
0.758076 -0.071602 1.042773 75.745701
0.760076 -0.071954 1.042713 75.945417
0.762076 -0.072311 1.042656 76.145129
0.764076 -0.072672 1.042603 76.344837
0.766077 -0.073038 1.042552 76.544541
0.768077 -0.073407 1.042506 76.744242
0.770077 -0.073779 1.042462 76.943941
0.772077 -0.074155 1.042423 77.143636
0.774077 -0.074534 1.042386 77.343329
0.776078 -0.074915 1.042354 77.543020
0.778078 -0.075299 1.042325 77.742708
0.780078 -0.075685 1.042300 77.942395
0.782078 -0.076073 1.042278 78.142080
0.784078 -0.076462 1.042261 78.341764
0.786079 -0.076853 1.042247 78.541447
0.788079 -0.077244 1.042237 78.741129
0.790079 -0.077636 1.042231 78.940810
0.792079 -0.078029 1.042229 79.140492
0.794079 -0.078421 1.042231 79.340173
0.796080 -0.078813 1.042237 79.539854
0.798080 -0.079205 1.042246 79.739536
0.800080 -0.079595 1.042260 79.939219
0.802080 -0.079985 1.042277 80.138903
0.804080 -0.080373 1.042298 80.338588
0.806081 -0.080759 1.042323 80.538275
0.808081 -0.081143 1.042352 80.737963
0.810081 -0.081524 1.042384 80.937654
0.812081 -0.081903 1.042420 81.137346
0.814081 -0.082279 1.042460 81.337042
0.816082 -0.082652 1.042503 81.536740
0.818082 -0.083022 1.042549 81.736441
0.820082 -0.083387 1.042599 81.936145
0.822082 -0.083749 1.042653 82.135853
0.824082 -0.084106 1.042709 82.335565
0.826083 -0.084458 1.042769 82.535280
0.828083 -0.084806 1.042832 82.735000
0.830083 -0.085149 1.042897 82.934723
0.832083 -0.085487 1.042966 83.134452
0.834083 -0.085819 1.043037 83.334185
0.836084 -0.086145 1.043111 83.533923
0.838084 -0.086466 1.043187 83.733666
0.840084 -0.086780 1.043266 83.933414
0.842084 -0.087088 1.043347 84.133168
0.844084 -0.087390 1.043431 84.332927
0.846085 -0.087685 1.043516 84.532692
0.848085 -0.087974 1.043603 84.732463
0.850085 -0.088255 1.043692 84.932240
0.852085 -0.088530 1.043782 85.132023
0.854085 -0.088797 1.043874 85.331812
0.856086 -0.089057 1.043968 85.531607
0.858086 -0.089309 1.044062 85.731409
0.860086 -0.089554 1.044158 85.931217
0.862086 -0.089792 1.044254 86.131032
0.864086 -0.090022 1.044351 86.330853
0.866087 -0.090244 1.044449 86.530681
0.868087 -0.090458 1.044547 86.730516
0.870087 -0.090665 1.044646 86.930357
0.872087 -0.090864 1.044744 87.130205
0.874087 -0.091055 1.044843 87.330060
0.876088 -0.091239 1.044941 87.529921
0.878088 -0.091414 1.045039 87.729789
0.880088 -0.091582 1.045136 87.929664
0.882088 -0.091742 1.045233 88.129545
0.884088 -0.091895 1.045329 88.329433
0.886089 -0.092040 1.045424 88.529328
0.888089 -0.092177 1.045518 88.729229
0.890089 -0.092307 1.045610 88.929136
0.892089 -0.092430 1.045702 89.129050
0.894089 -0.092546 1.045791 89.328970
0.896090 -0.092655 1.045879 89.528896
0.898090 -0.092756 1.045966 89.728828
0.900090 -0.092851 1.046050 89.928766
0.902090 -0.092939 1.046132 90.128709
0.904090 -0.093021 1.046212 90.328658
0.906091 -0.093097 1.046289 90.528613
0.908091 -0.093166 1.046364 90.728573
0.910091 -0.093230 1.046437 90.928537
0.912091 -0.093288 1.046506 91.128507
0.914091 -0.093340 1.046573 91.328482
0.916092 -0.093388 1.046637 91.528461
0.918092 -0.093430 1.046698 91.728444
0.920092 -0.093468 1.046756 91.928431
0.922092 -0.093501 1.046810 92.128423
0.924092 -0.093530 1.046862 92.328418
0.926093 -0.093555 1.046909 92.528416
0.928093 -0.093576 1.046954 92.728418
0.930093 -0.093594 1.046995 92.928422
0.932093 -0.093608 1.047032 93.128429
0.934093 -0.093620 1.047066 93.328439
0.936094 -0.093630 1.047095 93.528451
0.938094 -0.093637 1.047122 93.728465
0.940094 -0.093642 1.047144 93.928480
0.942094 -0.093645 1.047162 94.128497
0.944094 -0.093648 1.047177 94.328515
0.946095 -0.093649 1.047188 94.528534
0.948095 -0.093649 1.047195 94.728553
0.950095 -0.093649 1.047197 94.928573
0.952095 -0.093649 1.047196 95.128593
0.954095 -0.093650 1.047191 95.328613
0.956096 -0.093650 1.047183 95.528632
0.958096 -0.093652 1.047170 95.728651
0.960096 -0.093655 1.047153 95.928668
0.962096 -0.093659 1.047133 96.128684
0.964096 -0.093665 1.047108 96.328699
0.966097 -0.093674 1.047080 96.528712
0.968097 -0.093684 1.047048 96.728722
0.970097 -0.093698 1.047013 96.928731
0.972097 -0.093714 1.046974 97.128737
0.974097 -0.093734 1.046931 97.328740
0.976098 -0.093757 1.046885 97.528739
0.978098 -0.093784 1.046835 97.728736
0.980098 -0.093815 1.046782 97.928729
0.982098 -0.093850 1.046726 98.128718
0.984098 -0.093890 1.046666 98.328704
0.986099 -0.093935 1.046604 98.528685
0.988099 -0.093985 1.046538 98.728661
0.990099 -0.094040 1.046470 98.928633
0.992099 -0.094101 1.046399 99.128601
0.994099 -0.094168 1.046325 99.328563
0.996100 -0.094241 1.046249 99.528520
0.998100 -0.094320 1.046170 99.728472
1.000100 -0.094405 1.046089 99.928418
1.002100 -0.094496 1.046006 100.128358
1.004100 -0.094595 1.045921 100.328293
1.006101 -0.094700 1.045833 100.528222
1.008101 -0.094812 1.045745 100.728145
1.010101 -0.094932 1.045654 100.928062
1.012101 -0.095058 1.045562 101.127972
1.014101 -0.095192 1.045469 101.327876
1.016102 -0.095334 1.045374 101.527774
1.018102 -0.095483 1.045279 101.727665
1.020102 -0.095639 1.045182 101.927549
1.022102 -0.095804 1.045085 102.127427
1.024102 -0.095976 1.044987 102.327299
1.026103 -0.096155 1.044889 102.527163
1.028103 -0.096343 1.044791 102.727021
1.030103 -0.096538 1.044692 102.926872
1.032103 -0.096741 1.044594 103.126717
1.034103 -0.096952 1.044496 103.326554
1.036104 -0.097170 1.044398 103.526385
1.038104 -0.097397 1.044300 103.726210
1.040104 -0.097631 1.044204 103.926028
1.042104 -0.097872 1.044108 104.125839
1.044104 -0.098121 1.044013 104.325644
1.046105 -0.098377 1.043919 104.525442
1.048105 -0.098641 1.043826 104.725234
1.050105 -0.098912 1.043735 104.925020
1.052105 -0.099190 1.043645 105.124800
1.054105 -0.099475 1.043557 105.324573
1.056106 -0.099767 1.043471 105.524341
1.058106 -0.100066 1.043387 105.724103
1.060106 -0.100371 1.043305 105.923859
1.062106 -0.100683 1.043225 106.123610
1.064106 -0.101000 1.043147 106.323356
1.066107 -0.101324 1.043072 106.523096
1.068107 -0.101653 1.042999 106.722832
1.070107 -0.101988 1.042930 106.922562
1.072107 -0.102329 1.042862 107.122288
1.074107 -0.102674 1.042798 107.322010
1.076108 -0.103025 1.042737 107.521727
1.078108 -0.103380 1.042679 107.721441
1.080108 -0.103739 1.042624 107.921150
1.082108 -0.104103 1.042573 108.120856
1.084108 -0.104470 1.042525 108.320559
1.086109 -0.104842 1.042480 108.520258
1.088109 -0.105216 1.042439 108.719955
1.090109 -0.105594 1.042401 108.919649
1.092109 -0.105974 1.042367 109.119340
1.094109 -0.106357 1.042336 109.319030
1.096110 -0.106742 1.042310 109.518717
1.098110 -0.107129 1.042287 109.718403
1.100110 -0.107518 1.042268 109.918087
1.102110 -0.107908 1.042252 110.117771
1.104110 -0.108299 1.042241 110.317453
1.106111 -0.108691 1.042233 110.517135
1.108111 -0.109083 1.042230 110.716816
1.110111 -0.109476 1.042230 110.916497
1.112111 -0.109868 1.042234 111.116178
1.114111 -0.110260 1.042242 111.315860
1.116112 -0.110651 1.042254 111.515543
1.118112 -0.111041 1.042270 111.715226
1.120112 -0.111429 1.042289 111.914910
1.122112 -0.111816 1.042312 112.114596
1.124112 -0.112201 1.042340 112.314284
1.126113 -0.112584 1.042370 112.513974
1.128113 -0.112964 1.042405 112.713665
1.130113 -0.113341 1.042443 112.913360
1.132113 -0.113715 1.042485 113.113057
1.134113 -0.114086 1.042530 113.312756
1.136114 -0.114453 1.042578 113.512459
1.138114 -0.114816 1.042630 113.712166
1.140114 -0.115175 1.042686 113.911876
1.142114 -0.115530 1.042744 114.111590
1.144114 -0.115880 1.042805 114.311307
1.146115 -0.116225 1.042870 114.511029
1.148115 -0.116564 1.042937 114.710756
1.150115 -0.116899 1.043007 114.910487
1.152115 -0.117228 1.043080 115.110223
1.154115 -0.117551 1.043156 115.309964
1.156116 -0.117868 1.043233 115.509710
1.158116 -0.118178 1.043314 115.709462
1.160116 -0.118483 1.043396 115.909219
1.162116 -0.118781 1.043480 116.108981
1.164116 -0.119072 1.043567 116.308750
1.166117 -0.119356 1.043655 116.508524
1.168117 -0.119634 1.043745 116.708304
1.170117 -0.119904 1.043836 116.908091
1.172117 -0.120167 1.043929 117.107884
1.174117 -0.120422 1.044023 117.307683
1.176118 -0.120671 1.044118 117.507488
1.178118 -0.120911 1.044214 117.707300
1.180118 -0.121144 1.044311 117.907119
1.182118 -0.121370 1.044409 118.106944
1.184118 -0.121587 1.044507 118.306776
1.186119 -0.121797 1.044605 118.506614
1.188119 -0.121999 1.044703 118.706459
1.190119 -0.122194 1.044802 118.906311
1.192119 -0.122380 1.044900 119.106170
1.194119 -0.122559 1.044998 119.306035
1.196120 -0.122730 1.045096 119.505907
1.198120 -0.122894 1.045193 119.705786
1.200120 -0.123049 1.045289 119.905671
1.202120 -0.123197 1.045385 120.105563
1.204120 -0.123338 1.045479 120.305461
1.206121 -0.123471 1.045572 120.505366
1.208121 -0.123597 1.045664 120.705277
1.210121 -0.123716 1.045755 120.905195
1.212121 -0.123827 1.045843 121.105118
1.214121 -0.123932 1.045930 121.305048
1.216122 -0.124029 1.046015 121.504983
1.218122 -0.124120 1.046098 121.704924
1.220122 -0.124205 1.046179 121.904871
1.222122 -0.124283 1.046257 122.104824
1.224122 -0.124355 1.046334 122.304781
1.226123 -0.124421 1.046407 122.504744
1.228123 -0.124481 1.046478 122.704712
1.230123 -0.124536 1.046546 122.904684
1.232123 -0.124585 1.046611 123.104662
1.234123 -0.124630 1.046673 123.304643
1.236124 -0.124669 1.046732 123.504629
1.238124 -0.124704 1.046788 123.704619
1.240124 -0.124735 1.046841 123.904612
1.242124 -0.124761 1.046890 124.104609
1.244124 -0.124784 1.046936 124.304609
1.246125 -0.124803 1.046978 124.504613
1.248125 -0.124819 1.047017 124.704619
1.250125 -0.124832 1.047052 124.904627
1.252125 -0.124842 1.047084 125.104638
1.254125 -0.124850 1.047111 125.304651
1.256126 -0.124856 1.047135 125.504666
1.258126 -0.124861 1.047155 125.704682
1.260126 -0.124863 1.047171 125.904700
1.262126 -0.124865 1.047184 126.104719
1.264126 -0.124866 1.047192 126.304738
1.266127 -0.124866 1.047197 126.504758
1.268127 -0.124866 1.047197 126.704778
1.270127 -0.124866 1.047194 126.904797
1.272127 -0.124866 1.047187 127.104817
1.274127 -0.124868 1.047176 127.304836
1.276128 -0.124870 1.047161 127.504854
1.278128 -0.124874 1.047142 127.704870
1.280128 -0.124879 1.047119 127.904886
1.282128 -0.124886 1.047092 128.104899
1.284128 -0.124896 1.047062 128.304911
1.286129 -0.124908 1.047028 128.504920
1.288129 -0.124923 1.046990 128.704927
1.290129 -0.124941 1.046949 128.904931
1.292129 -0.124963 1.046904 129.104933
1.294129 -0.124988 1.046856 129.304931
1.296130 -0.125018 1.046804 129.504925
1.298130 -0.125051 1.046749 129.704916
1.300130 -0.125090 1.046691 129.904903
1.302130 -0.125132 1.046630 130.104886
1.304130 -0.125180 1.046566 130.304864
1.306131 -0.125233 1.046499 130.504838
1.308131 -0.125292 1.046429 130.704807
1.310131 -0.125356 1.046356 130.904772
1.312131 -0.125426 1.046281 131.104731
1.314131 -0.125503 1.046203 131.304685
1.316132 -0.125585 1.046123 131.504633
1.318132 -0.125674 1.046040 131.704576
1.320132 -0.125770 1.045956 131.904514
1.322132 -0.125872 1.045870 132.104445
1.324132 -0.125982 1.045781 132.304370
1.326133 -0.126098 1.045692 132.504289
1.328133 -0.126222 1.045600 132.704202
